function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,2.511,9900544.000,nan,2,0,10193012,nmap,40,0.999,135.310,3575808.000,nan,2,0,8049942853,env,200,1.000,13.514,14094574.933,nan,2,0,9855796,35.733,200.600,4904003584.000,5149077504.000,40.608,42.077,nan,nan,65,0
figlet,20,1.000,2.194,9870506.667,nan,2,0,10974846,nmap,40,1.000,128.085,3330048.000,nan,2,0,8654587055,env,200,1.000,13.063,14013781.333,nan,2,0,9517709,35.467,211.267,4947126272.000,5157734400.000,40.874,42.133,nan,nan,50,0
figlet,20,1.000,2.488,3517098.667,nan,2,0,12736463,nmap,60,0.999,194.112,316057736.533,nan,2,0,10787278420,env,0,1.000,0.047,13702758.400,nan,1,0,0,33.000,229.040,4967225344.000,5283834675.200,40.998,42.901,nan,nan,85,0
figlet,20,1.000,2.231,9934058.057,nan,2,0,9917352,nmap,60,0.896,170.926,313854816.711,nan,3,1,14978236818,env,0,1.000,0.046,12041966.933,nan,1,0,0,35.533,215.122,4937084928.000,5219203072.000,40.804,42.509,nan,nan,70,1
figlet,20,1.000,2.448,3245579.378,nan,2,0,9262035,nmap,60,0.879,166.887,3261781.333,nan,3,1,14752006204,env,0,1.000,0.044,11259904.000,nan,1,0,0,35.200,219.967,5007738880.000,5183731712.000,41.239,42.305,nan,nan,40,1
figlet,40,1.000,5.267,3403776.000,nan,2,0,5145741,nmap,0,1.000,0.077,3707392.000,nan,1,0,0,env,0,1.000,0.046,11128832.000,nan,1,0,0,34.200,47.367,4992534528.000,4966487040.000,41.153,40.993,nan,nan,35,0
figlet,40,1.000,5.049,3644416.000,nan,2,0,4950721,nmap,0,1.000,0.049,3881130.667,nan,1,0,0,env,0,1.000,0.048,11129173.333,nan,1,0,0,32.000,43.983,4856711168.000,4833995264.000,40.328,40.190,nan,nan,30,0
figlet,40,1.000,5.042,4815803.733,nan,2,0,5168990,nmap,0,1.000,0.048,4092416.000,nan,1,0,0,env,0,1.000,0.047,11165696.000,nan,1,0,0,32.133,45.517,4827043840.000,4825039360.000,40.153,40.141,nan,nan,30,0
figlet,40,1.000,4.854,2981888.000,nan,2,0,4977835,nmap,0,1.000,0.049,4250965.333,nan,1,0,0,env,20,1.000,1.658,12167850.667,nan,2,0,3764027,30.933,53.300,4849276928.000,4845761024.000,40.287,40.267,nan,nan,25,0
figlet,40,1.000,4.282,4652458.667,nan,2,0,5235754,nmap,0,1.000,0.045,4437640.533,nan,1,0,0,env,20,1.000,1.767,13772970.667,nan,2,0,3951886,34.000,52.550,4870610944.000,4853611008.000,40.421,40.317,nan,nan,30,0
figlet,40,1.000,5.534,3166208.000,nan,2,0,5259745,nmap,0,1.000,0.048,4626602.667,nan,1,0,0,env,20,1.000,2.031,13823658.667,nan,2,0,4224937,36.200,55.183,4859570176.000,4846291968.000,40.357,40.274,nan,nan,30,0
figlet,40,1.000,5.219,3391214.933,nan,2,0,5318015,nmap,0,1.000,0.047,4904960.000,nan,1,0,0,env,40,1.000,3.617,13861888.000,nan,2,0,4090449,35.467,57.967,4852873216.000,4842500608.000,40.318,40.252,nan,nan,30,0
figlet,40,1.000,4.842,10176170.667,nan,1,0,4903771,nmap,0,1.000,0.048,5202773.333,nan,1,0,0,env,40,1.000,3.472,13909162.667,nan,1,0,4092637,33.400,56.683,4835885056.000,4834864128.000,40.210,40.203,nan,nan,70,0
figlet,40,1.000,4.890,3376810.667,nan,2,0,5243041,nmap,0,1.000,0.049,5423874.438,nan,1,0,0,env,40,1.000,3.383,13821513.143,nan,2,0,4034970,35.467,59.283,4868104192.000,4850470400.000,40.412,40.303,nan,nan,30,0
figlet,40,1.000,5.356,3263956.114,nan,2,0,5099884,nmap,0,1.000,0.049,5584281.600,nan,1,0,0,env,60,1.000,5.326,13818368.000,nan,2,0,4135318,34.867,60.750,4811075584.000,4810113536.000,40.072,40.062,nan,nan,30,0
figlet,40,1.000,4.980,3624960.000,nan,2,0,4874938,nmap,0,1.000,0.054,5821781.333,nan,1,0,0,env,60,1.000,5.163,3026944.000,nan,2,0,3845439,34.467,60.100,4818020352.000,4806845952.000,40.115,40.044,nan,nan,45,0
figlet,40,1.000,4.784,10240512.000,nan,2,0,5157567,nmap,0,1.000,0.048,6043477.333,nan,1,0,0,env,60,1.000,4.986,3875157.333,nan,2,0,3862260,34.200,59.467,4838207488.000,4830327296.000,40.243,40.194,nan,nan,30,0
figlet,40,1.000,4.679,2859008.000,nan,2,0,4782372,nmap,0,1.000,0.050,6323370.667,nan,1,0,0,env,80,1.000,6.527,13873834.667,nan,2,0,3922876,34.000,68.183,4820312064.000,4820869632.000,40.134,40.138,nan,nan,25,0
figlet,40,1.000,4.865,4805700.267,nan,2,0,4845796,nmap,0,1.000,0.048,6802812.343,nan,1,0,0,env,80,1.000,6.754,13865540.267,nan,2,0,3876428,34.733,66.817,4831524864.000,4818517504.000,40.203,40.122,nan,nan,30,0
figlet,40,1.000,5.045,3398417.067,nan,2,0,4963564,nmap,0,1.000,0.053,6283776.000,nan,1,0,0,env,80,1.000,6.734,3248128.000,nan,2,0,3770812,35.400,63.700,4817571840.000,4809244672.000,40.120,40.066,nan,nan,30,0
figlet,40,1.000,4.771,3026944.000,nan,2,0,5027470,nmap,0,1.000,0.046,5207552.000,nan,1,0,0,env,100,1.000,8.020,4611413.333,nan,2,0,3799176,31.467,64.383,4831006720.000,4819955712.000,40.203,40.133,nan,nan,30,0
figlet,40,1.000,4.964,5126314.667,nan,1,0,5103224,nmap,0,1.000,0.049,5177002.667,nan,1,0,0,env,100,1.000,8.269,13911040.000,nan,1,0,3898331,32.467,71.700,4839153664.000,4837591552.000,40.253,40.243,nan,nan,25,0
figlet,40,1.000,4.135,3239046.095,nan,2,0,4900929,nmap,0,1.000,0.040,5048661.333,nan,1,0,0,env,100,1.000,7.463,13740544.000,nan,2,0,3634661,30.733,65.217,4854056960.000,4844278272.000,40.342,40.280,nan,nan,30,0
figlet,40,1.000,5.288,3390515.200,nan,2,0,5257377,nmap,0,1.000,0.052,5088768.000,nan,1,0,0,env,120,1.000,10.546,13905237.333,nan,2,0,4092889,32.667,72.567,4871495680.000,4863849984.000,40.447,40.397,nan,nan,30,0
figlet,40,1.000,5.104,3198976.000,nan,2,0,5749842,nmap,0,1.000,0.051,5102592.000,nan,1,0,0,env,120,1.000,9.912,13872298.667,nan,2,0,3970419,33.733,71.117,4875433984.000,4862189056.000,40.471,40.389,nan,nan,30,0
figlet,40,1.000,4.785,4639402.667,nan,2,0,5377646,nmap,0,1.000,0.052,5174272.000,nan,1,0,0,env,120,1.000,9.662,13937152.000,nan,2,0,3852738,35.267,77.317,4902156288.000,4890060800.000,40.639,40.564,nan,nan,25,0
figlet,40,1.000,4.432,3638647.467,nan,2,0,4908491,nmap,0,1.000,0.042,5276364.800,nan,1,0,0,env,140,1.000,9.939,13819289.600,nan,2,0,3517286,34.800,74.900,4866660352.000,4854025216.000,40.422,40.343,nan,nan,30,0
figlet,40,1.000,5.323,3520989.867,nan,2,0,5280918,nmap,0,1.000,0.053,5266944.000,nan,1,0,0,env,140,1.000,12.178,3242154.667,nan,2,0,3908017,34.267,76.467,4868497408.000,4855188480.000,40.435,40.351,nan,nan,30,0
figlet,40,1.000,4.936,3211264.000,nan,2,0,5329938,nmap,0,1.000,0.047,5206016.000,nan,1,0,0,env,140,1.000,11.710,2924544.000,nan,2,0,3974701,33.000,73.500,4862988288.000,4855563776.000,40.401,40.353,nan,nan,30,0
figlet,40,1.000,5.074,3520512.000,nan,2,0,5463178,nmap,0,1.000,0.052,5211136.000,nan,1,0,0,env,160,1.000,12.887,3210922.667,nan,1,0,4204131,35.933,85.950,4872923136.000,4872871424.000,40.462,40.461,nan,nan,25,0
figlet,40,1.000,4.352,3561301.333,nan,2,0,5254145,nmap,0,1.000,0.045,5214208.000,nan,1,0,0,env,160,1.000,11.872,13935138.133,nan,2,0,3691109,33.933,79.433,4870838272.000,4861100032.000,40.451,40.390,nan,nan,30,0
figlet,40,1.000,4.857,9980381.867,nan,2,0,5169071,nmap,0,1.000,0.047,5229372.952,nan,1,0,0,env,160,1.000,12.754,3264512.000,nan,2,0,3536610,32.600,75.900,4881750016.000,4871632384.000,40.518,40.454,nan,nan,30,0
figlet,40,1.000,4.715,3121152.000,nan,2,0,4894097,nmap,0,1.000,0.042,5248341.333,nan,1,0,0,env,180,1.000,13.291,3473408.000,nan,2,0,3532349,33.200,76.933,4886958080.000,4872870912.000,40.551,40.463,nan,nan,30,0
figlet,40,1.000,4.859,3437158.400,nan,1,0,5256763,nmap,0,1.000,0.060,5248682.667,nan,1,0,0,env,180,1.000,13.917,6436215.467,nan,1,0,3767354,34.267,88.000,4897677312.000,4888163840.000,40.617,40.558,nan,nan,40,0
figlet,40,1.000,4.502,3632725.333,nan,2,0,5309130,nmap,0,1.000,0.050,5184170.667,nan,1,0,0,env,180,1.000,12.459,13898922.667,nan,2,0,3749418,33.467,84.483,4894965760.000,4883641856.000,40.601,40.530,nan,nan,30,0
figlet,40,1.000,5.144,3595434.667,nan,2,0,4997049,nmap,0,1.000,0.046,5221580.800,nan,1,0,0,env,200,1.000,14.206,13875404.800,nan,2,0,3474607,32.533,83.050,4869662720.000,4845157888.000,40.453,40.303,nan,nan,30,0
figlet,40,1.000,4.912,3342336.000,nan,2,0,5140432,nmap,0,1.000,0.045,5259605.333,nan,1,0,0,env,200,1.000,15.144,13876053.333,nan,2,0,3540889,32.733,81.050,4843704320.000,4838743552.000,40.298,40.265,nan,nan,30,0
figlet,40,1.000,4.881,9937408.000,nan,2,0,5348352,nmap,0,1.000,0.047,5428906.667,nan,1,0,0,env,200,1.000,15.492,13886122.667,nan,2,0,3853782,33.200,80.533,4833091584.000,4827185664.000,40.229,40.192,nan,nan,75,0
figlet,40,1.000,4.692,9988437.333,nan,1,0,6255006,nmap,20,1.000,73.464,11792896.000,nan,2,0,91571436,env,0,1.000,1.055,13848576.000,nan,1,0,0,32.933,125.167,4882841600.000,4885936640.000,40.537,40.559,nan,nan,25,0
figlet,40,1.000,5.114,3425792.000,nan,2,0,6349595,nmap,20,1.000,79.696,16153326.933,nan,2,0,95385304,env,0,1.000,0.048,13848576.000,nan,1,0,0,34.800,124.867,4875862016.000,4869771776.000,40.502,40.443,nan,nan,30,0
figlet,40,1.000,5.258,3449992.533,nan,2,0,6541086,nmap,20,1.000,84.929,16500053.333,nan,2,0,94844984,env,0,1.000,0.050,12303189.333,nan,1,0,0,31.867,122.333,4887554048.000,4882811392.000,40.526,40.496,nan,nan,30,0
figlet,40,1.000,4.774,3076096.000,nan,2,0,7460921,nmap,20,1.000,81.133,16736768.000,nan,2,0,103361692,env,20,1.000,1.730,12843861.333,nan,2,0,6652616,34.200,130.039,4891510784.000,4868352000.000,40.560,40.416,nan,nan,30,0
figlet,40,1.000,4.918,5078357.333,nan,1,0,6630677,nmap,20,1.000,79.173,17478997.333,nan,1,0,99093028,env,20,1.000,1.733,13837994.667,nan,1,0,5903401,36.133,135.283,4785068032.000,4795606528.000,39.917,39.981,nan,nan,25,0
figlet,40,1.000,4.572,3473408.000,nan,1,0,6423343,nmap,20,1.000,78.053,16262753.524,nan,1,0,94408670,env,20,1.000,1.569,13852672.000,nan,1,0,6489169,33.067,126.467,4813432832.000,4804303360.000,40.073,40.019,nan,nan,60,0
figlet,40,1.000,4.994,3448832.000,nan,2,0,5989856,nmap,20,1.000,83.872,16346721.524,nan,1,0,93566578,env,40,1.000,3.230,3670016.000,nan,1,0,5135527,30.733,125.017,4820277248.000,4810379776.000,40.116,40.057,nan,nan,60,0
figlet,40,1.000,4.989,3002368.000,nan,2,0,6903629,nmap,20,1.000,80.107,17816917.333,nan,2,0,103786709,env,40,1.000,3.441,13825706.667,nan,2,0,5774624,32.667,123.817,4875255808.000,4861425152.000,40.462,40.375,nan,nan,30,0
figlet,40,1.000,4.898,3396573.867,nan,2,0,6704604,nmap,20,1.000,80.668,17538901.333,nan,2,0,102511166,env,40,1.000,3.431,3264512.000,nan,2,0,6088136,35.333,126.967,4838207488.000,4827317760.000,40.244,40.173,nan,nan,30,0
figlet,40,1.000,4.586,5433714.590,nan,1,0,6628966,nmap,20,1.000,76.029,17096362.667,nan,1,0,101800788,env,60,1.000,4.779,4912849.676,nan,1,0,5409850,35.267,141.050,4841351168.000,4833341440.000,40.270,40.218,nan,nan,40,0
figlet,40,1.000,4.449,10013627.733,nan,1,0,6767390,nmap,20,1.000,69.563,16794112.000,nan,1,0,98641986,env,60,1.000,4.413,13775530.667,nan,2,0,5436678,33.467,136.667,4853352448.000,4823230976.000,40.337,40.152,nan,nan,30,0
figlet,40,1.000,4.811,3104768.000,nan,2,0,5919646,nmap,20,1.000,63.484,16305493.333,nan,2,0,98151735,env,60,1.000,4.405,13868007.619,nan,2,0,5191749,34.733,131.717,4816869376.000,4800316928.000,40.120,40.016,nan,nan,30,0
figlet,40,1.000,4.777,3399680.000,nan,2,0,6470277,nmap,20,1.000,81.895,17039872.000,nan,2,0,100652052,env,80,1.000,6.450,13821098.667,nan,2,0,5205612,33.067,131.933,4813088768.000,4793985536.000,40.100,39.981,nan,nan,30,0
figlet,40,1.000,4.855,4081049.600,nan,2,0,6923022,nmap,20,1.000,83.084,17786197.333,nan,2,0,107325736,env,80,1.000,6.696,13877760.000,nan,2,0,5685797,35.200,136.767,4802910208.000,4796896256.000,40.040,39.999,nan,nan,30,0
figlet,40,1.000,4.716,9905337.295,nan,2,0,7186923,nmap,20,1.000,74.472,19002538.667,nan,1,0,105892441,env,80,1.000,6.146,13802939.733,nan,1,0,6014517,34.467,141.433,4773521408.000,4776853504.000,39.850,39.871,nan,nan,85,0
figlet,40,1.000,4.820,3477230.933,nan,2,0,7471804,nmap,20,1.000,85.580,17988778.667,nan,2,0,112630113,env,100,1.000,8.615,13842675.810,nan,2,0,6050395,35.267,144.433,4841619456.000,4829238272.000,40.273,40.194,nan,nan,30,0
figlet,40,1.000,4.939,3452928.000,nan,2,0,7332447,nmap,20,1.000,85.784,18076842.667,nan,2,0,111172801,env,100,1.000,8.370,13859157.333,nan,2,0,5722449,36.533,141.567,4844752896.000,4828790272.000,40.294,40.194,nan,nan,30,0
figlet,40,1.000,4.694,2314240.000,nan,2,0,7024152,nmap,20,1.000,81.369,19503957.333,nan,2,0,118950845,env,100,1.000,7.985,3521228.800,nan,2,0,5813618,36.400,136.817,4868612096.000,4826240512.000,40.447,40.189,nan,nan,30,0
figlet,40,1.000,4.582,3404458.667,nan,1,0,6850452,nmap,20,1.000,78.701,18423808.000,nan,1,0,108111544,env,120,1.000,9.003,13823146.667,nan,1,0,5485638,35.933,155.033,4804265984.000,4798003200.000,40.065,40.021,nan,nan,40,0
figlet,40,1.000,4.150,3556966.400,nan,2,0,6816790,nmap,20,1.000,78.368,17858696.533,nan,2,0,109101193,env,120,1.000,9.012,13826096.762,nan,2,0,5338106,33.933,146.817,4808353792.000,4792083968.000,40.081,39.980,nan,nan,30,0
figlet,40,1.000,4.992,3648512.000,nan,2,0,7304960,nmap,20,1.000,85.757,18250410.667,nan,2,0,112319310,env,120,1.000,9.826,2764800.000,nan,2,0,5566041,35.667,143.233,4815476736.000,4802576384.000,40.124,40.043,nan,nan,30,0
figlet,40,1.000,4.850,2854912.000,nan,2,0,7637461,nmap,20,1.000,82.995,17944917.333,nan,2,0,117272877,env,140,1.000,11.121,3009331.200,nan,2,0,6011215,36.000,144.500,4834684928.000,4820765696.000,40.241,40.153,nan,nan,30,0
figlet,40,1.000,4.388,9971370.667,nan,2,0,6595671,nmap,20,1.000,75.262,19229525.333,nan,1,0,112105487,env,140,1.000,9.761,13786965.333,nan,1,0,5235749,33.067,149.883,4787820544.000,4792249856.000,39.950,39.977,nan,nan,85,0
figlet,40,1.000,4.020,3335338.667,nan,2,0,7323758,nmap,20,1.000,73.510,17751995.733,nan,1,0,117159635,env,140,1.000,9.843,3206519.467,nan,2,0,5696116,35.467,150.283,4857384960.000,4847021056.000,40.381,40.320,nan,nan,30,0
figlet,40,1.000,4.907,3394491.733,nan,2,0,6917235,nmap,20,1.000,86.292,17334784.000,nan,2,0,113764297,env,160,1.000,12.058,2990080.000,nan,2,0,5516095,35.933,148.167,4846792704.000,4832514560.000,40.353,40.264,nan,nan,30,0
figlet,40,1.000,4.877,3235840.000,nan,2,0,7476190,nmap,20,1.000,83.263,19153237.333,nan,2,0,124366205,env,160,1.000,12.537,5271552.000,nan,2,0,5837770,32.200,145.717,4779681792.000,4783563264.000,39.940,39.964,nan,nan,60,0
figlet,40,1.000,4.521,3365546.667,nan,1,0,7433072,nmap,20,1.000,79.435,18563072.000,nan,1,0,121061896,env,160,1.000,12.046,3851605.333,nan,1,0,6122989,36.533,162.183,4799875072.000,4795154432.000,40.065,40.036,nan,nan,70,0
figlet,40,1.000,4.699,3502080.000,nan,1,0,8232660,nmap,20,1.000,81.376,18944438.857,nan,2,0,136334291,env,180,1.000,12.363,13907363.352,nan,2,0,6751693,33.333,160.983,4790534144.000,4796148736.000,40.008,40.043,nan,nan,60,0
figlet,40,1.000,5.223,3559424.000,nan,2,0,8013603,nmap,20,1.000,88.978,18166954.667,nan,2,0,128472772,env,180,1.000,14.641,13908650.667,nan,1,0,6650242,34.133,155.433,4785479680.000,4783669760.000,39.984,39.973,nan,nan,60,0
figlet,40,1.000,4.731,10168149.333,nan,2,0,7231353,nmap,20,1.000,81.456,17541632.000,nan,2,0,118529054,env,180,1.000,12.807,3321856.000,nan,2,0,5575853,32.467,144.633,4780478464.000,4782748672.000,39.955,39.969,nan,nan,60,0
figlet,40,1.000,4.622,9840981.333,nan,2,0,7739603,nmap,20,1.000,80.968,19371520.000,nan,2,0,123994042,env,200,1.000,14.020,13857109.333,nan,2,0,6556837,33.933,145.583,4802908160.000,4801620480.000,40.092,40.083,nan,nan,75,0
figlet,40,1.000,4.461,9930922.667,nan,1,0,7398445,nmap,20,1.000,76.442,17599317.333,nan,1,0,119551518,env,200,1.000,13.500,13908821.333,nan,1,0,5940744,35.800,167.117,4861894656.000,4854312960.000,40.460,40.409,nan,nan,40,0
figlet,40,1.000,4.283,3702784.000,nan,2,0,7868823,nmap,20,1.000,72.915,16950920.533,nan,1,0,124641409,env,200,1.000,13.298,14012757.333,nan,1,0,6185667,32.467,159.933,4822214656.000,4814704128.000,40.204,40.161,nan,nan,60,0
figlet,40,1.000,4.951,4251648.000,nan,2,0,10210563,nmap,40,1.000,162.997,27737531.733,nan,2,0,420037907,env,0,1.000,0.041,13979648.000,nan,1,0,0,33.467,193.083,4821862400.000,4857609728.000,40.204,40.423,nan,nan,60,0
figlet,40,1.000,4.754,6017024.000,nan,2,0,10088012,nmap,40,1.000,162.408,35761322.667,nan,2,0,316731298,env,0,1.000,0.045,13348864.000,nan,1,0,0,35.067,184.417,4824967168.000,4826629120.000,40.227,40.239,nan,nan,60,0
figlet,40,1.000,4.389,9873749.333,nan,2,0,11122879,nmap,40,1.000,154.399,43753813.333,nan,1,0,481452289,env,0,1.000,0.048,11382784.000,nan,1,0,0,35.600,210.483,4807981056.000,4846324224.000,40.125,40.356,nan,nan,85,0
figlet,40,1.000,4.685,3091456.000,nan,2,0,10956848,nmap,40,1.000,152.708,139031859.200,nan,2,0,2292203767,env,20,1.000,1.570,12368749.714,nan,2,0,9474639,36.533,202.550,4825499648.000,4981345792.000,40.240,41.171,nan,nan,30,0
figlet,40,1.000,4.202,9867946.667,nan,2,0,10891241,nmap,40,1.000,151.667,59504640.000,nan,1,0,682214310,env,20,1.000,1.422,13880456.533,nan,2,0,10250257,33.267,207.467,4847466496.000,4872930816.000,40.374,40.527,nan,nan,85,0
figlet,40,1.000,4.922,3604480.000,nan,2,0,12054642,nmap,40,1.000,168.480,183097173.333,nan,2,0,2589548933,env,20,1.000,1.724,13864277.333,nan,2,0,9582048,34.800,196.667,4832393216.000,4985454080.000,40.282,41.201,nan,nan,60,0
figlet,40,1.000,4.117,10088033.524,nan,2,0,10711124,nmap,40,1.000,158.614,65581538.743,nan,2,0,668023265,env,40,1.000,3.212,13868032.000,nan,2,0,9833637,35.933,202.467,4899717120.000,4918430208.000,40.694,40.807,nan,nan,70,0
figlet,40,1.000,4.357,3266662.400,nan,2,0,10640920,nmap,40,1.000,156.758,135396522.667,nan,2,0,1739223458,env,40,1.000,3.124,13869226.667,nan,2,0,9469949,35.667,191.367,4903557120.000,4987655168.000,40.732,41.230,nan,nan,30,0
figlet,40,1.000,4.876,2560000.000,nan,2,0,10597514,nmap,40,1.000,162.233,142134408.533,nan,2,0,2278214613,env,40,1.000,3.367,13934080.000,nan,2,0,10215347,33.067,199.150,4873777152.000,4988652032.000,40.548,41.233,nan,nan,85,0
figlet,40,1.000,3.997,10022331.733,nan,2,0,10360265,nmap,40,1.000,141.998,172101120.000,nan,2,0,3008147353,env,60,1.000,4.378,13932885.333,nan,2,0,8990455,35.067,208.033,4881606656.000,5066412032.000,40.592,41.697,nan,nan,70,0
figlet,40,1.000,4.351,9911808.000,nan,2,0,9767195,nmap,40,1.000,145.087,132852906.667,nan,2,0,1911621073,env,60,1.000,4.359,13988864.000,nan,2,0,9207698,32.867,212.217,4879859712.000,5024958976.000,40.593,41.457,nan,nan,85,0
figlet,40,1.000,4.776,10033664.000,nan,2,0,11227862,nmap,40,1.000,154.774,219179861.333,nan,2,0,4120176272,env,60,1.000,5.051,13832192.000,nan,2,0,9986024,36.067,193.650,4893038592.000,5093388288.000,40.663,41.863,nan,nan,60,0
figlet,40,1.000,4.596,2928640.000,nan,2,0,11026711,nmap,40,1.000,149.184,233155072.000,nan,2,0,4307071140,env,80,1.000,6.211,13885440.000,nan,2,0,9832166,35.067,190.033,4912316416.000,5113332224.000,40.785,41.988,nan,nan,85,0
figlet,40,1.000,4.359,10185557.333,nan,2,0,10283944,nmap,40,1.000,145.462,225755989.333,nan,1,0,4205310193,env,80,1.000,6.084,13842773.333,nan,2,0,9623009,32.733,186.200,4920453120.000,5111335936.000,40.832,41.975,nan,nan,85,0
figlet,40,1.000,4.343,10030592.000,nan,2,0,10892691,nmap,40,1.000,140.198,237944832.000,nan,2,0,5120122235,env,80,1.000,5.867,13850112.000,nan,2,0,10118897,36.067,212.233,4889344000.000,5148986880.000,40.628,42.193,nan,nan,80,0
figlet,40,1.000,4.060,9931468.800,nan,2,0,11237297,nmap,40,1.000,137.211,3719168.000,nan,2,0,4679902853,env,100,1.000,6.767,13956949.333,nan,2,0,9878968,35.133,207.567,4944779264.000,5163804160.000,40.983,42.294,nan,nan,70,0
figlet,40,1.000,4.247,10006732.800,nan,2,0,10640986,nmap,40,1.000,138.228,3448832.000,nan,2,0,4458034624,env,100,1.000,6.907,13927901.867,nan,2,0,9652635,36.067,203.967,4957175808.000,5170807296.000,41.054,42.335,nan,nan,70,0
figlet,40,1.000,4.629,2293760.000,nan,2,0,10840142,nmap,40,1.000,155.007,3084288.000,nan,2,0,4473908126,env,100,1.000,7.863,13940394.667,nan,2,0,9947457,32.533,196.350,4923881472.000,5094328832.000,40.858,41.883,nan,nan,85,0
figlet,40,1.000,4.559,2699264.000,nan,2,0,10943198,nmap,40,1.000,149.824,276397226.667,nan,2,0,4887893296,env,120,1.000,8.977,13946880.000,nan,2,0,10311371,32.467,192.233,4942082048.000,5182304768.000,40.978,42.417,nan,nan,85,0
figlet,40,1.000,4.462,9934165.333,nan,2,0,11059116,nmap,40,1.000,135.821,273129813.333,nan,2,0,6229841446,env,120,1.000,8.644,13908821.333,nan,2,0,10553124,34.533,214.367,4963960832.000,5216137216.000,41.066,42.576,nan,nan,80,0
figlet,40,1.000,4.895,2723840.000,nan,2,0,10607366,nmap,40,0.999,136.968,235416064.000,nan,2,0,5880444734,env,120,1.000,9.292,13886122.667,nan,2,0,10059223,32.733,195.433,4940222464.000,5120179712.000,40.900,41.984,nan,nan,85,0
figlet,40,1.000,4.494,10096128.000,nan,2,0,10925285,nmap,40,0.999,134.083,242525354.667,nan,2,0,6687269590,env,140,1.000,9.865,13903701.333,nan,2,0,10139137,33.733,211.367,4960741376.000,5236740608.000,41.034,42.691,nan,nan,80,0
figlet,40,1.000,4.899,2863104.000,nan,2,0,11135994,nmap,40,1.000,137.496,274914986.667,nan,3,0,7470853923,env,140,1.000,10.875,13947733.333,nan,2,0,9984039,33.733,195.283,4943007744.000,5148276736.000,40.936,42.164,nan,nan,85,0
figlet,40,1.000,3.723,10243023.238,nan,2,0,10317799,nmap,40,1.000,136.654,274279555.657,nan,2,0,6069809646,env,140,1.000,9.619,14026581.333,nan,2,0,9187826,32.667,201.717,4888356864.000,5172635648.000,40.603,42.310,nan,nan,80,0
figlet,40,1.000,4.798,2502656.000,nan,2,0,11263898,nmap,40,0.999,142.197,3670016.000,nan,2,0,7140379364,env,160,1.000,11.539,13959850.667,nan,2,0,10592099,35.733,194.867,4951924736.000,5209094656.000,41.012,42.549,nan,nan,70,0
figlet,40,1.000,4.237,10018474.667,nan,2,0,10687431,nmap,40,1.000,124.020,239421303.467,nan,2,0,7254119257,env,160,1.000,10.982,14105770.667,nan,2,0,9664163,33.200,203.967,4958306304.000,5150018048.000,41.032,42.181,nan,nan,80,0
figlet,40,1.000,4.407,9964885.333,nan,2,0,10791835,nmap,40,0.999,130.206,252580693.333,nan,2,0,8536906089,env,160,1.000,11.283,13967701.333,nan,2,0,9467607,34.133,213.100,4966664192.000,5207559168.000,41.081,42.525,nan,nan,80,0
