function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,2.634,3019434.667,nan,2,0,10199188,shasum,120,1.000,10.432,3527168.000,nan,3,0,9833743,eat-memory,60,0.191,172.711,3383296.000,nan,1,1,12635529913,36.800,233.533,4645148672.000,4801228800.000,41.009,41.938,nan,nan,30,1
figlet,20,1.000,2.819,9866581.333,nan,2,0,11232364,shasum,120,1.000,11.265,3273386.667,nan,2,0,9604091,eat-memory,60,0.163,178.653,239819571.200,nan,1,1,13783632320,37.800,240.747,4702375936.000,4819333529.600,41.356,42.052,nan,nan,55,1
figlet,20,1.000,2.670,9953880.747,nan,2,0,10749355,shasum,120,1.000,11.331,3201024.000,nan,2,0,9533835,eat-memory,60,0.183,164.031,233814144.731,nan,1,1,13016599875,33.800,241.067,4707119104.000,4829992140.800,41.387,42.121,nan,nan,40,1
figlet,20,1.000,2.296,9900714.667,nan,1,0,5228404,shasum,140,1.000,10.221,3444736.000,nan,1,0,3808516,eat-memory,0,1.000,0.040,72650752.000,nan,1,0,0,32.000,69.550,4712499200.000,4676583424.000,41.420,41.204,nan,nan,40,0
figlet,20,1.000,2.242,9926656.000,nan,2,0,5506368,shasum,140,1.000,11.199,3668309.333,nan,2,0,4057673,eat-memory,0,1.000,0.762,66172108.800,nan,1,0,0,35.000,75.200,4618643456.000,4602952192.000,40.861,40.764,nan,nan,30,0
figlet,20,1.000,2.716,3575739.733,nan,2,0,5346432,shasum,140,1.000,12.722,3614890.667,nan,2,0,4124552,eat-memory,0,1.000,0.048,41476096.000,nan,1,0,0,35.800,75.133,4599089152.000,4589947904.000,40.746,40.688,nan,nan,30,0
figlet,20,1.000,2.561,2850816.000,nan,2,0,6951108,shasum,140,1.000,12.212,3248537.600,nan,2,0,6095774,eat-memory,20,1.000,72.262,3280896.000,nan,2,0,1095632273,35.733,135.850,4602122240.000,4624386048.000,40.765,40.895,nan,nan,30,0
figlet,20,1.000,2.322,10013866.667,nan,1,0,6931223,shasum,140,1.000,11.101,3440640.000,nan,1,0,5903584,eat-memory,20,1.000,65.483,87081130.667,nan,2,0,1092907318,38.533,143.100,4595945472.000,4631172608.000,40.675,40.884,nan,nan,70,0
figlet,20,1.000,2.724,9911466.667,nan,2,0,7259390,shasum,140,1.000,12.677,3284992.000,nan,2,0,6285058,eat-memory,20,1.000,73.249,87117653.333,nan,2,0,1096882118,36.467,136.750,4635170816.000,4663808000.000,40.920,41.087,nan,nan,30,0
figlet,20,1.000,2.498,9968810.667,nan,1,0,10503905,shasum,140,1.000,11.136,4973824.000,nan,1,0,10594362,eat-memory,40,0.995,130.018,175099221.333,nan,1,0,3354491140,36.667,214.883,4632909824.000,4727393280.000,40.910,41.468,nan,nan,25,0
figlet,20,1.000,2.417,9941504.000,nan,2,0,11431594,shasum,140,1.000,11.217,11495082.667,nan,2,0,10162989,eat-memory,40,0.995,128.910,3809280.000,nan,2,0,3078847387,33.467,208.733,4664326144.000,4765863936.000,41.084,41.690,nan,nan,55,0
figlet,20,1.000,2.330,10101964.800,nan,2,0,10119196,shasum,140,1.000,10.176,3133440.000,nan,2,0,9622024,eat-memory,40,1.000,130.099,3690496.000,nan,2,0,2316059854,36.133,209.450,4594286592.000,4659647488.000,40.669,41.059,nan,nan,55,0
figlet,20,1.000,2.680,9937032.533,nan,2,0,10472237,shasum,140,1.000,12.214,3973120.000,nan,3,0,9515202,eat-memory,60,0.191,169.462,218494976.000,nan,1,1,13427930272,34.933,231.400,4567797760.000,4707787571.200,40.513,41.351,nan,nan,60,1
figlet,20,1.000,2.642,10139921.067,nan,2,0,10359001,shasum,140,1.000,11.890,3343701.333,nan,2,0,9883565,eat-memory,60,0.178,170.854,244579123.200,nan,1,1,13344308045,37.200,231.467,4695277568.000,4804946739.200,41.287,41.938,nan,nan,70,1
figlet,20,1.000,2.878,9931161.600,nan,2,0,11047076,shasum,140,1.000,12.579,4387242.667,nan,2,0,9942345,eat-memory,60,0.184,174.607,258073941.333,nan,1,1,13823120085,36.467,237.947,4752664576.000,4855471308.800,41.642,42.253,nan,nan,25,1
figlet,20,1.000,2.530,10022741.333,nan,2,0,4854381,shasum,160,1.000,12.920,2875392.000,nan,2,0,3714769,eat-memory,0,1.000,0.046,76316672.000,nan,1,0,0,33.067,71.017,4753317888.000,4711240704.000,41.638,41.386,nan,nan,40,0
figlet,20,1.000,2.690,9918122.667,nan,2,0,5877181,shasum,160,1.000,13.467,3250551.467,nan,2,0,4429846,eat-memory,0,1.000,0.784,64238592.000,nan,1,0,0,35.400,76.683,4625078272.000,4592023040.000,40.874,40.673,nan,nan,30,0
figlet,20,1.000,2.409,9888085.333,nan,2,0,5115001,shasum,160,1.000,12.710,3018752.000,nan,2,0,4006206,eat-memory,0,1.000,0.047,47714304.000,nan,1,0,0,37.400,75.617,4580724736.000,4572107264.000,40.616,40.559,nan,nan,30,0
figlet,20,1.000,2.522,10099882.667,nan,2,0,6950462,shasum,160,1.000,13.111,4798293.333,nan,2,0,6176810,eat-memory,20,1.000,65.164,97678336.000,nan,1,0,1096550677,36.867,146.950,4579717120.000,4591853568.000,40.583,40.656,nan,nan,25,0
figlet,20,1.000,2.725,10011306.667,nan,2,0,7043167,shasum,160,1.000,14.317,2846720.000,nan,2,0,6258462,eat-memory,20,1.000,73.584,2306048.000,nan,2,0,1096353562,38.733,142.400,4549478400.000,4579797504.000,40.405,40.582,nan,nan,30,0
figlet,20,1.000,2.498,10274986.667,nan,2,0,7118305,shasum,160,1.000,13.393,3141632.000,nan,2,0,6125409,eat-memory,20,1.000,68.294,3223552.000,nan,2,0,1099822420,33.667,132.017,4521025536.000,4559984640.000,40.226,40.459,nan,nan,60,0
figlet,20,1.000,2.524,9926894.933,nan,2,0,10391035,shasum,160,1.000,11.832,3482794.667,nan,2,0,10885287,eat-memory,40,0.971,121.888,5666406.400,nan,2,0,3520976472,37.933,207.400,4585136128.000,4681445888.000,40.627,41.198,nan,nan,25,0
figlet,20,1.000,2.602,3428215.467,nan,2,0,10644618,shasum,160,1.000,13.046,11436714.667,nan,2,0,10300631,eat-memory,40,0.998,143.439,3312503.467,nan,2,0,2739624369,38.800,202.000,4640045056.000,4707608576.000,40.956,41.353,nan,nan,25,0
figlet,20,1.000,2.347,9876894.476,nan,2,0,10502125,shasum,160,1.000,13.086,3608746.667,nan,2,0,10375735,eat-memory,40,0.998,142.103,3409464.889,nan,2,0,2818850905,34.667,204.150,4635131904.000,4716368896.000,40.931,41.409,nan,nan,25,0
figlet,20,1.000,2.545,9940196.206,nan,2,0,10281109,shasum,160,1.000,12.868,3236522.667,nan,2,0,10012302,eat-memory,60,0.160,165.095,3296733.867,nan,1,1,13466115243,35.800,246.907,4624947200.000,4761042534.400,40.871,41.677,nan,nan,25,1
figlet,20,1.000,2.581,9896345.600,nan,2,0,10274286,shasum,160,1.000,13.148,2957312.000,nan,2,0,9250040,eat-memory,60,0.209,169.991,265628876.800,nan,1,1,12863337022,38.994,253.558,4727465984.000,4833481113.600,41.484,42.114,nan,nan,25,1
figlet,20,1.000,2.568,9882692.267,nan,2,0,10520145,shasum,160,1.000,13.001,3448832.000,nan,3,0,9849328,eat-memory,60,0.186,169.576,232597504.000,nan,1,1,13545035668,33.533,232.493,4747984896.000,4859434598.400,41.603,42.268,nan,nan,45,1
figlet,20,1.000,2.570,9879381.333,nan,2,0,5193603,shasum,180,1.000,14.782,3168597.333,nan,2,0,4030610,eat-memory,0,1.000,0.162,80908970.667,nan,1,0,0,38.133,80.800,4786735104.000,4739282432.000,41.574,41.288,nan,nan,25,0
figlet,20,1.000,2.500,9850880.000,nan,2,0,5515881,shasum,180,1.000,14.273,2949120.000,nan,2,0,3980531,eat-memory,0,1.000,0.397,68328448.000,nan,1,0,0,32.800,76.117,4591108096.000,4572192768.000,40.399,40.283,nan,nan,30,0
figlet,20,1.000,2.492,9850026.667,nan,2,0,5689228,shasum,180,1.000,14.083,3452654.933,nan,2,0,4119165,eat-memory,0,1.000,0.048,54390784.000,nan,1,0,0,35.533,95.417,4596033536.000,4584312320.000,40.434,40.361,nan,nan,30,0
figlet,20,1.000,2.708,9874432.000,nan,1,0,8739629,shasum,180,1.000,15.105,8026862.933,nan,1,0,7833433,eat-memory,20,1.000,66.850,96637781.333,nan,1,0,1117800555,36.533,158.500,4589002752.000,4623814656.000,40.394,40.602,nan,nan,25,0
figlet,20,1.000,2.699,3002368.000,nan,2,0,7299521,shasum,180,1.000,15.412,3378653.867,nan,2,0,6556372,eat-memory,20,1.000,75.053,3198976.000,nan,2,0,1104769895,34.933,145.367,4559671296.000,4581760000.000,40.218,40.346,nan,nan,30,0
figlet,20,1.000,2.547,3500032.000,nan,2,0,7278674,shasum,180,1.000,14.149,3598097.067,nan,2,0,6290964,eat-memory,20,1.000,68.988,3311616.000,nan,1,0,1099683499,36.267,154.767,4558536704.000,4586420736.000,40.213,40.375,nan,nan,25,0
figlet,20,1.000,2.670,9986218.667,nan,2,0,10803212,shasum,180,1.000,14.830,3293866.667,nan,2,0,10546778,eat-memory,40,0.591,139.276,3467264.000,nan,2,1,5788616419,34.933,199.367,4539432960.000,4635427840.000,40.099,40.667,nan,nan,30,1
figlet,20,1.000,2.712,10024277.333,nan,2,0,10973671,shasum,180,1.000,13.882,3131511.467,nan,2,0,10478526,eat-memory,40,0.688,152.928,198131541.333,nan,2,1,5155125441,36.133,202.833,4614875136.000,4686385664.000,40.543,40.967,nan,nan,20,1
figlet,20,1.000,2.601,10188809.752,nan,2,0,10726644,shasum,180,1.000,13.358,3301171.200,nan,2,0,10282815,eat-memory,40,0.807,130.572,3072000.000,nan,2,1,4601514366,36.533,207.350,4616605696.000,4714000384.000,40.554,41.132,nan,nan,20,1
figlet,20,1.000,2.578,9864533.333,nan,1,0,5836427,shasum,200,1.000,15.932,3238024.533,nan,1,0,4287047,eat-memory,0,1.000,20.814,3428352.000,nan,1,0,0,38.067,93.150,4634204160.000,4613953024.000,40.656,40.532,nan,nan,20,0
figlet,20,1.000,2.357,9868288.000,nan,1,0,5266318,shasum,200,1.000,14.419,11658752.000,nan,1,0,3909832,eat-memory,0,1.000,0.045,42885120.000,nan,1,0,0,36.000,84.350,4612055040.000,4593147392.000,40.524,40.407,nan,nan,30,0
figlet,20,1.000,2.230,9944268.800,nan,2,0,5605699,shasum,200,1.000,15.061,3229832.533,nan,2,0,4106560,eat-memory,0,1.000,0.043,36683776.000,nan,1,0,0,34.400,85.617,4580485120.000,4574338560.000,40.336,40.296,nan,nan,30,0
figlet,20,1.000,2.577,9929216.000,nan,2,0,7927803,shasum,200,1.000,16.165,3480746.667,nan,2,0,6105647,eat-memory,20,1.000,72.666,3330048.000,nan,2,0,1101610526,33.000,141.717,4580558848.000,4610002432.000,40.339,40.511,nan,nan,30,0
figlet,20,1.000,2.503,10134869.333,nan,1,0,7412893,shasum,200,1.000,15.178,3458696.533,nan,1,0,6222393,eat-memory,20,1.000,70.833,3490474.667,nan,2,0,1100926944,35.067,157.600,4584589312.000,4610143232.000,40.366,40.513,nan,nan,25,0
figlet,20,1.000,2.463,2400256.000,nan,2,0,8089889,shasum,200,1.000,14.541,3351552.000,nan,1,0,7666803,eat-memory,20,1.000,70.173,3424256.000,nan,2,0,1120596043,34.667,151.267,4590680064.000,4616970752.000,40.403,40.555,nan,nan,30,0
figlet,20,1.000,2.445,3579630.933,nan,2,0,10679369,shasum,200,1.000,14.418,3357286.400,nan,3,0,10078328,eat-memory,40,0.749,130.616,3489792.000,nan,2,1,4537671514,34.133,189.467,4595773440.000,4684752896.000,40.433,40.960,nan,nan,30,1
figlet,20,1.000,2.667,9995093.333,nan,2,0,10665285,shasum,200,1.000,15.773,3005952.000,nan,2,0,10647527,eat-memory,40,0.688,148.464,2926592.000,nan,2,1,5084174454,35.467,200.367,4668661760.000,4754031616.000,40.870,41.378,nan,nan,20,1
figlet,20,1.000,2.311,10070289.067,nan,2,0,10516607,shasum,200,1.000,14.608,3058483.200,nan,2,0,11359082,eat-memory,40,0.636,149.924,3249493.333,nan,2,1,5446523268,35.000,205.867,4656564224.000,4738002944.000,40.797,41.279,nan,nan,20,1
figlet,40,1.000,5.058,10339840.000,nan,1,0,5164716,shasum,0,1.000,0.062,3250176.000,nan,1,0,0,eat-memory,0,1.000,24.724,3363840.000,nan,1,0,0,36.533,51.050,4637009920.000,4624823808.000,40.656,40.567,nan,nan,20,0
figlet,40,1.000,4.920,10082425.905,nan,2,0,5395383,shasum,0,1.000,0.046,11698176.000,nan,1,0,0,eat-memory,0,1.000,0.046,45797717.333,nan,1,0,0,36.400,50.550,4601313280.000,4579700736.000,40.415,40.284,nan,nan,30,0
figlet,40,1.000,5.774,3569083.733,nan,2,0,5427192,shasum,0,1.000,0.049,9991899.429,nan,1,0,0,eat-memory,0,1.000,0.174,35662848.000,nan,1,0,0,35.200,50.183,4546998272.000,4538733568.000,40.092,40.041,nan,nan,30,0
figlet,40,1.000,5.302,10111829.333,nan,2,0,6060044,shasum,0,1.000,0.049,9928704.000,nan,1,0,0,eat-memory,20,1.000,69.620,84804096.000,nan,2,0,1078192115,33.933,110.683,4548149248.000,4583821312.000,40.100,40.312,nan,nan,30,0
figlet,40,1.000,5.070,9999872.000,nan,2,0,6333584,shasum,0,1.000,0.045,9112234.667,nan,1,0,0,eat-memory,20,1.000,65.136,84815530.667,nan,2,0,1078301675,37.667,118.517,4551743488.000,4580907008.000,40.126,40.297,nan,nan,25,0
figlet,40,1.000,5.115,9997833.752,nan,2,0,6265819,shasum,0,1.000,0.049,9076736.000,nan,1,0,0,eat-memory,20,1.000,72.067,3055616.000,nan,2,0,1079036693,35.933,111.867,4549306368.000,4591699456.000,40.109,40.360,nan,nan,30,0
figlet,40,1.000,4.983,2957312.000,nan,2,0,9657847,shasum,0,1.000,0.044,8815957.333,nan,1,0,0,eat-memory,40,1.000,131.501,3401728.000,nan,2,0,1117923443,36.133,214.767,4559499264.000,4657569280.000,40.171,40.753,nan,nan,30,0
figlet,40,1.000,4.600,4212019.200,nan,2,0,9585434,shasum,0,1.000,0.043,8847633.067,nan,1,0,0,eat-memory,40,1.000,137.258,3214438.400,nan,2,0,1122459479,36.400,176.433,4559245312.000,4621524480.000,40.174,40.545,nan,nan,25,0
figlet,40,1.000,4.913,4624384.000,nan,2,0,8782941,shasum,0,1.000,0.044,8843605.333,nan,1,0,0,eat-memory,40,1.000,132.630,67870720.000,nan,2,0,1100144379,33.333,162.167,4537827328.000,4626840064.000,40.043,40.574,nan,nan,30,0
figlet,40,1.000,5.143,7474353.493,nan,2,0,10712629,shasum,0,1.000,0.051,8876227.048,nan,1,0,0,eat-memory,60,0.481,192.424,16857315.556,nan,1,1,7427126054,37.533,247.907,4576317440.000,4745181184.000,40.279,41.285,nan,nan,25,1
figlet,40,1.000,5.163,9853474.133,nan,3,0,11029272,shasum,0,1.000,0.044,8826060.800,nan,1,0,0,eat-memory,60,0.423,213.482,2922496.000,nan,1,1,8350852810,34.067,277.373,4667158528.000,4847026995.200,40.828,41.901,nan,nan,20,1
figlet,40,1.000,5.003,10055133.867,nan,3,0,10969999,shasum,0,1.000,0.050,8805307.733,nan,1,0,0,eat-memory,60,0.426,193.512,4369066.667,nan,1,1,8106533700,38.667,231.053,4680937472.000,4815815884.800,40.924,41.726,nan,nan,30,1
figlet,40,1.000,5.561,3452928.000,nan,2,0,5165792,shasum,20,1.000,1.918,3055616.000,nan,2,0,4414099,eat-memory,0,1.000,0.045,59924480.000,nan,1,0,0,36.200,54.633,4684267520.000,4658568192.000,40.940,40.784,nan,nan,30,0
figlet,40,1.000,4.974,5027054.933,nan,2,0,5144144,shasum,20,1.000,1.734,4176861.867,nan,2,0,4052864,eat-memory,0,1.000,0.308,57280853.333,nan,1,0,0,35.733,51.617,4580255744.000,4555172352.000,40.316,40.162,nan,nan,30,0
figlet,40,1.000,5.441,10128554.667,nan,2,0,5484899,shasum,20,1.000,1.803,4573952.000,nan,1,0,4850776,eat-memory,0,1.000,0.050,45756416.000,nan,1,0,0,38.067,57.983,4557514752.000,4548969472.000,40.189,40.135,nan,nan,25,0
figlet,40,1.000,5.344,10003456.000,nan,2,0,6943708,shasum,20,1.000,1.969,3402020.571,nan,2,0,6397991,eat-memory,20,1.000,65.290,92702744.381,nan,2,0,1082357211,36.267,120.817,4523823104.000,4552382976.000,39.983,40.150,nan,nan,30,0
figlet,40,1.000,5.225,10067968.000,nan,2,0,6507538,shasum,20,1.000,1.907,3300795.733,nan,2,0,5609749,eat-memory,20,1.000,67.907,3469312.000,nan,2,0,1080804026,37.933,113.317,4524355584.000,4548957696.000,39.990,40.133,nan,nan,30,0
figlet,40,1.000,4.744,10011272.533,nan,2,0,6342716,shasum,20,1.000,1.730,11739136.000,nan,2,0,6469791,eat-memory,20,1.000,61.290,83211434.667,nan,2,0,1080682161,36.333,119.250,4491354112.000,4529645056.000,39.788,40.015,nan,nan,70,0
figlet,40,1.000,5.140,9974784.000,nan,2,0,9565602,shasum,20,1.000,1.893,3432106.667,nan,1,0,8377054,eat-memory,40,1.000,142.352,3256320.000,nan,1,0,1142441555,36.200,175.083,4533954560.000,4602626048.000,40.054,40.459,nan,nan,30,0
figlet,40,1.000,4.637,10124458.667,nan,2,0,9544708,shasum,20,1.000,1.681,3429717.333,nan,2,0,8808221,eat-memory,40,1.000,125.913,3674112.000,nan,1,0,1120613341,32.600,184.317,4538341376.000,4613522432.000,40.069,40.518,nan,nan,55,0
figlet,40,1.000,5.283,10025642.667,nan,2,0,10298910,shasum,20,1.000,1.920,3511534.933,nan,1,0,9583827,eat-memory,40,1.000,147.843,2269184.000,nan,2,0,1313465029,38.667,182.417,4575522816.000,4641929728.000,40.302,40.694,nan,nan,30,0
figlet,40,1.000,4.791,9875019.093,nan,2,0,10620640,shasum,20,1.000,1.761,3670016.000,nan,2,0,8724340,eat-memory,60,0.417,186.575,3379200.000,nan,1,1,8125823531,31.333,245.507,4530497536.000,4726577152.000,40.025,41.197,nan,nan,55,1
figlet,40,1.000,5.237,10014583.467,nan,3,0,11045918,shasum,20,1.000,1.878,2863104.000,nan,3,0,9791393,eat-memory,60,0.351,205.897,3440640.000,nan,1,1,9405043632,35.333,230.867,4690298880.000,4826130432.000,40.996,41.805,nan,nan,20,1
figlet,40,1.000,5.042,2983936.000,nan,2,0,10666909,shasum,20,1.000,1.816,3317760.000,nan,2,0,9748393,eat-memory,60,0.344,184.163,240933683.200,nan,1,1,9644981576,35.600,248.080,4694499328.000,4820169523.200,40.948,41.698,nan,nan,55,1
figlet,40,1.000,4.235,3346432.000,nan,2,0,5102487,shasum,40,1.000,3.588,3354624.000,nan,2,0,4241533,eat-memory,0,1.000,0.043,65302528.000,nan,1,0,0,31.733,52.550,4706641920.000,4682088960.000,41.033,40.886,nan,nan,45,0
figlet,40,1.000,4.676,3194880.000,nan,2,0,4899114,shasum,40,1.000,3.487,3253072.457,nan,2,0,3824038,eat-memory,0,1.000,0.492,54431232.000,nan,1,0,0,34.267,56.033,4622680064.000,4604882944.000,40.539,40.429,nan,nan,30,0
figlet,40,1.000,5.359,3526894.933,nan,2,0,5826667,shasum,40,1.000,3.572,2953216.000,nan,2,0,4489991,eat-memory,0,1.000,0.049,44990464.000,nan,1,0,0,35.733,56.400,4596217856.000,4587233792.000,40.382,40.325,nan,nan,30,0
figlet,40,1.000,4.999,10021717.333,nan,2,0,6666496,shasum,40,1.000,3.595,3341721.600,nan,2,0,5463425,eat-memory,20,1.000,67.162,3006464.000,nan,2,0,1082890232,35.467,115.100,4530749440.000,4558973952.000,39.992,40.157,nan,nan,30,0
figlet,40,1.000,4.764,9934677.333,nan,2,0,6657626,shasum,40,1.000,3.392,3767864.889,nan,1,0,5449942,eat-memory,20,1.000,64.097,5017600.000,nan,2,0,1083188314,39.000,127.133,4536741888.000,4569114624.000,40.026,40.197,nan,nan,55,0
figlet,40,1.000,5.136,9966592.000,nan,2,0,6426208,shasum,40,1.000,3.675,3742822.400,nan,2,0,5951426,eat-memory,20,1.000,68.525,3420160.000,nan,2,0,1082113262,34.467,115.967,4595312640.000,4625241600.000,40.339,40.512,nan,nan,30,0
figlet,40,1.000,4.936,10018474.667,nan,1,0,10302431,shasum,40,1.000,3.471,3528499.200,nan,1,0,8880412,eat-memory,40,1.000,133.207,153803946.667,nan,1,0,1167932932,38.733,200.317,4648747008.000,4713140736.000,40.660,41.038,nan,nan,25,0
figlet,40,1.000,5.474,10015914.667,nan,2,0,10110024,shasum,40,1.000,3.465,3614242.133,nan,2,0,9171303,eat-memory,40,1.000,142.865,147758952.838,nan,2,0,1202785221,36.867,188.200,4626987008.000,4702823424.000,40.525,40.973,nan,nan,30,0
figlet,40,1.000,4.839,10192725.333,nan,2,0,9789558,shasum,40,1.000,3.456,3109376.000,nan,2,0,9048746,eat-memory,40,1.000,133.424,3772757.333,nan,2,0,1204397241,39.067,174.733,4655538176.000,4701965312.000,40.702,40.973,nan,nan,30,0
figlet,40,1.000,5.244,10101473.280,nan,2,0,10846846,shasum,40,1.000,3.871,3257685.333,nan,2,0,9289229,eat-memory,60,0.332,181.012,5569487.238,nan,1,1,9890591287,34.400,243.573,4620486656.000,4800530432.000,40.491,41.564,nan,nan,25,1
figlet,40,1.000,5.268,10028782.933,nan,2,0,10888523,shasum,40,1.000,3.658,3480576.000,nan,2,0,9765852,eat-memory,60,0.373,198.501,2918400.000,nan,1,1,9279814413,38.267,240.547,4726827008.000,4854823731.200,41.092,41.856,nan,nan,30,1
figlet,40,1.000,5.105,10189073.067,nan,2,0,10598215,shasum,40,1.000,3.656,2662400.000,nan,2,0,9138864,eat-memory,60,0.336,194.808,255356928.000,nan,1,1,9492154218,30.533,234.960,4716201984.000,4858414694.400,41.029,41.879,nan,nan,45,1
figlet,40,1.000,5.132,3399680.000,nan,2,0,4749754,shasum,60,1.000,5.446,3406848.000,nan,2,0,4038983,eat-memory,0,1.000,0.044,64561152.000,nan,1,0,0,38.933,60.600,4750688256.000,4725184000.000,41.247,41.092,nan,nan,30,0
figlet,40,1.000,4.957,4763101.867,nan,2,0,5127042,shasum,60,1.000,5.124,3145728.000,nan,2,0,4122889,eat-memory,0,1.000,0.368,61582677.333,nan,1,0,0,32.667,58.033,4690579456.000,4661420032.000,40.890,40.712,nan,nan,30,0
figlet,40,1.000,4.845,10189141.333,nan,1,0,5037601,shasum,60,1.000,5.093,5392554.667,nan,2,0,4078569,eat-memory,0,1.000,0.051,46690304.000,nan,1,0,0,32.133,60.667,4622630912.000,4619918848.000,40.492,40.475,nan,nan,25,0
figlet,40,1.000,5.163,10043635.810,nan,2,0,6889337,shasum,60,1.000,4.670,3359061.333,nan,2,0,5548139,eat-memory,20,1.000,60.441,91725312.000,nan,2,0,1083203238,33.667,125.050,4619902976.000,4649389056.000,40.475,40.647,nan,nan,30,0
figlet,40,1.000,5.210,10068309.333,nan,2,0,7101830,shasum,60,1.000,5.534,3427089.067,nan,2,0,6205467,eat-memory,20,1.000,68.885,3465216.000,nan,2,0,1090802379,33.600,121.917,4624267264.000,4645363712.000,40.501,40.623,nan,nan,30,0
figlet,40,1.000,5.136,10017792.000,nan,2,0,7109245,shasum,60,1.000,5.443,3542552.381,nan,2,0,6279536,eat-memory,20,1.000,66.732,4200233.448,nan,1,0,1089621482,36.400,132.533,4638556160.000,4670948352.000,40.595,40.786,nan,nan,25,0
figlet,40,1.000,5.106,9971541.333,nan,2,0,9985627,shasum,60,1.000,5.525,3571473.067,nan,2,0,9418408,eat-memory,40,1.000,142.949,3035136.000,nan,2,0,1290682010,35.933,184.750,4625268736.000,4712042496.000,40.512,41.026,nan,nan,30,0
figlet,40,1.000,4.687,10084693.333,nan,1,0,10450444,shasum,60,1.000,5.110,3535872.000,nan,1,0,9035266,eat-memory,40,1.000,135.638,3452791.467,nan,2,0,1198085009,37.467,200.767,4667922432.000,4728612864.000,40.776,41.131,nan,nan,25,0
figlet,40,1.000,5.274,10080256.000,nan,2,0,10293698,shasum,60,1.000,5.562,11811840.000,nan,2,0,9103645,eat-memory,40,1.000,147.610,3670016.000,nan,2,0,1255008172,34.733,187.986,4639842304.000,4715031040.000,40.601,41.045,nan,nan,30,0
figlet,40,1.000,5.373,10053358.933,nan,2,0,10590295,shasum,60,1.000,5.652,3359812.267,nan,2,0,10032341,eat-memory,60,0.187,175.314,3676996.267,nan,1,1,12669153889,38.333,252.453,4671653888.000,4848790323.200,40.800,41.854,nan,nan,25,1
figlet,40,1.000,5.163,10015812.267,nan,2,0,10687411,shasum,60,1.000,5.523,2740224.000,nan,2,0,9659108,eat-memory,60,0.288,184.625,256962150.400,nan,1,1,10613267964,35.333,233.867,4772694016.000,4883172966.400,41.373,42.034,nan,nan,45,1
figlet,40,1.000,5.076,10002158.933,nan,2,0,9967058,shasum,60,1.000,5.271,3329638.400,nan,2,0,9526000,eat-memory,60,0.299,184.404,257741755.733,nan,1,1,10347769713,33.467,251.840,4748220416.000,4879243673.600,41.246,42.026,nan,nan,25,1
figlet,40,1.000,4.693,10032835.048,nan,2,0,4840688,shasum,80,1.000,6.357,3476684.800,nan,2,0,3899795,eat-memory,0,1.000,0.048,67289088.000,nan,1,0,0,37.933,65.833,4766605312.000,4733003776.000,41.330,41.127,nan,nan,30,0
figlet,40,1.000,4.228,10082508.800,nan,2,0,4938721,shasum,80,1.000,7.305,11747011.048,nan,2,0,4221037,eat-memory,0,1.000,0.422,63151981.714,nan,1,0,0,34.667,67.483,4674484224.000,4649764352.000,40.784,40.633,nan,nan,30,0
figlet,40,1.000,0.000,0.000,nan,2,0,5316212,shasum,80,1.000,0.000,0.000,nan,2,0,4096121,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,35.667,102.267,4619335680.000,4589756416.000,40.456,40.271,nan,nan,30,0
figlet,40,1.000,4.855,9987413.333,nan,2,0,6712976,shasum,80,1.000,6.829,3420842.667,nan,2,0,5982921,eat-memory,20,1.000,66.039,2920448.000,nan,2,0,1086189176,33.200,118.250,4618309632.000,4640942592.000,40.459,40.591,nan,nan,30,0
figlet,40,1.000,4.434,9958253.714,nan,1,0,6888382,shasum,80,1.000,5.968,5536085.333,nan,2,0,6033024,eat-memory,20,1.000,64.295,4465834.667,nan,2,0,1086358906,35.867,130.650,4617637888.000,4642545152.000,40.464,40.610,nan,nan,25,0
figlet,40,1.000,5.010,3593898.667,nan,2,0,6509537,shasum,80,1.000,6.774,11776512.000,nan,2,0,5388765,eat-memory,20,1.000,67.291,3201024.000,nan,2,0,1084343394,32.400,119.883,4594016256.000,4622749696.000,40.320,40.487,nan,nan,30,0
figlet,40,1.000,4.764,9964202.667,nan,1,0,10111506,shasum,80,1.000,6.684,3449924.267,nan,2,0,9788450,eat-memory,40,1.000,136.799,3385173.333,nan,1,0,1546835116,37.467,210.683,4640225280.000,4740834304.000,40.605,41.199,nan,nan,25,0
