function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,0.452,2.938,26422184.229,nan,1,1,19415985148,shasum,140,0.525,3.083,41535644.038,nan,2,1,21168303727,eat-memory,20,0.002,17.764,209604608.000,nan,1,1,29022293290,75.667,161.086,7445372928.000,7737032411.429,87.952,91.576,nan,nan,20,1
figlet,100,0.469,8.647,39273910.857,nan,1,1,8193218150,shasum,160,0.207,7.540,39750314.667,nan,1,1,12715472731,eat-memory,60,0.008,30.285,168407196.038,nan,1,1,10348729396,70.800,144.143,7894179840.000,7852000987.429,93.501,92.980,nan,nan,45,1
figlet,100,0.000,0.072,10024569.905,nan,1,1,29946512556,shasum,160,0.000,0.088,10242730.667,nan,1,1,29885733184,eat-memory,140,0.000,0.070,10268320.914,nan,1,1,29845346757,64.667,71.543,7680376832.000,7702767030.857,90.787,91.056,nan,nan,35,1
figlet,100,0.000,0.089,8750323.810,nan,1,1,29939561835,shasum,160,0.000,0.086,8840825.905,nan,1,1,29829454044,eat-memory,140,0.000,0.077,8950972.082,nan,1,1,29916331157,73.600,66.010,7729815552.000,7437881636.571,91.379,87.868,nan,nan,10,1
figlet,100,0.275,0.036,18586575.238,nan,1,1,24160730758,shasum,180,0.270,1.208,35837513.143,nan,2,1,26506544550,eat-memory,60,0.000,16.101,101807331.556,nan,1,1,19939995234,61.133,154.981,7439618048.000,7776044763.429,87.947,92.081,nan,nan,20,1
figlet,100,0.000,0.078,103694336.000,nan,1,1,29832815232,shasum,180,0.000,1.887,7833795.048,nan,2,1,29867199961,eat-memory,60,0.000,2.726,33727049.143,nan,1,1,29930484780,81.267,70.876,7415674880.000,7416478866.286,87.630,87.634,nan,nan,35,1
figlet,100,0.000,0.083,6402170.601,nan,1,1,29905677936,shasum,180,0.000,0.160,8086091.929,nan,2,1,29839938594,eat-memory,60,0.000,0.130,23347361.611,nan,1,1,29883045222,77.600,70.810,7437789184.000,7363368082.286,87.892,86.996,nan,nan,10,1
figlet,100,0.000,0.077,6668873.143,nan,1,1,29946039972,shasum,200,0.000,0.149,8379050.667,nan,2,1,29802198825,eat-memory,0,1.000,0.118,22868260.571,nan,1,0,0,55.067,50.886,7325696000.000,7341830144.000,86.543,86.736,nan,nan,10,1
figlet,100,0.000,0.078,6932284.952,nan,1,1,29731739678,shasum,200,0.000,0.157,8663040.000,nan,2,1,29910073388,eat-memory,0,1.000,0.076,21532184.381,nan,1,0,0,53.333,54.152,7341506560.000,7318335488.000,86.744,86.475,nan,nan,10,1
figlet,100,0.439,9.078,27891752.960,nan,1,1,20321835387,shasum,200,0.914,15.549,24309360.152,nan,2,0,14305859735,eat-memory,0,1.000,0.130,20008086.187,nan,1,0,0,50.783,142.281,7313690624.000,7589918720.000,86.423,89.831,nan,nan,10,1
figlet,120,1.000,15.870,12854784.000,nan,1,0,71003931,shasum,0,1.000,0.132,3338752.000,nan,2,0,0,eat-memory,0,1.000,0.095,12929877.333,nan,1,0,0,75.867,121.317,7778019328.000,7832784896.000,92.131,92.765,nan,nan,30,1
figlet,120,1.000,17.820,2596864.000,nan,2,0,39620167,shasum,0,1.000,0.126,3260416.000,nan,2,0,0,eat-memory,0,1.000,0.141,13581141.333,nan,1,0,0,76.000,106.283,7889571840.000,7699131904.000,93.338,91.045,nan,nan,25,1
figlet,120,1.000,21.904,5337344.000,nan,3,0,9498342,shasum,0,1.000,0.123,3764736.000,nan,2,0,0,eat-memory,0,1.000,0.062,14235477.333,nan,1,0,0,92.000,111.950,7398602752.000,7402523136.000,87.438,87.490,nan,nan,10,0
