function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,12.412,25691306.667,nan,1,0,20009407,env,0,1.000,0.080,10962773.333,nan,1,0,0,eat-memory,0,1.000,0.074,4588373.333,nan,1,0,0,44.800,97.867,7785986048.000,7742108672.000,92.113,91.583,nan,nan,90,1
figlet,80,1.000,11.833,5099178.667,nan,2,0,7643536,env,0,1.000,0.066,11715286.552,nan,1,0,0,eat-memory,0,1.000,0.056,5080951.467,nan,1,0,0,41.933,72.450,7538020352.000,7520880640.000,89.143,88.933,nan,nan,40,0
figlet,80,1.000,12.544,4079616.000,nan,2,0,8192637,env,0,1.000,0.062,11906935.467,nan,1,0,0,eat-memory,0,1.000,0.059,5294592.000,nan,1,0,0,41.067,72.083,7516082176.000,7521379840.000,88.879,88.941,nan,nan,30,0
figlet,80,1.000,12.972,4242363.733,nan,2,0,50353497,env,0,1.000,0.058,10295842.133,nan,1,0,0,eat-memory,20,0.122,56.811,140786892.800,nan,1,1,12504843460,41.200,128.480,7462135808.000,7597771161.600,88.221,89.869,nan,nan,30,1
figlet,80,1.000,12.191,3586048.000,nan,2,0,20129325,env,0,1.000,0.067,7007670.857,nan,1,0,0,eat-memory,20,0.140,56.874,167136187.733,nan,1,1,11734459204,45.000,135.453,7546867712.000,7650680832.000,89.281,90.526,nan,nan,25,1
figlet,80,1.000,11.876,3340288.000,nan,2,0,21267965,env,0,1.000,0.054,6145501.867,nan,1,0,0,eat-memory,20,0.128,71.353,198525337.600,nan,1,1,11296386986,43.067,135.707,7561566208.000,7661024460.800,89.460,90.646,nan,nan,15,1
figlet,80,1.000,11.748,5246088.533,nan,1,0,8067455,env,20,1.000,2.286,10048000.000,nan,1,0,7647242,eat-memory,0,1.000,7.732,53456896.000,nan,1,0,0,44.733,76.100,7539767296.000,7524645376.000,89.167,88.988,nan,nan,20,0
figlet,80,1.000,11.180,2666632.533,nan,1,0,8980263,env,20,1.000,2.239,5231411.200,nan,1,0,7269579,eat-memory,0,1.000,0.183,34061141.333,nan,1,0,0,44.400,81.867,7532503040.000,7521525760.000,89.095,88.957,nan,nan,40,0
figlet,80,1.000,10.788,2814532.267,nan,1,0,11816969,env,20,1.000,2.352,2795910.095,nan,2,0,9162769,eat-memory,0,1.000,0.065,29593600.000,nan,1,0,0,45.333,80.967,7534948352.000,7546402816.000,89.122,89.259,nan,nan,30,0
figlet,80,1.000,12.739,2826496.000,nan,2,0,42312886,env,20,1.000,2.647,5369856.000,nan,2,0,16988126,eat-memory,20,0.100,53.224,164476245.333,nan,1,1,14717255903,42.200,130.773,7537967104.000,7648681574.400,89.156,90.479,nan,nan,45,1
figlet,80,1.000,12.815,5955584.000,nan,2,0,43688998,env,20,1.000,2.701,6215680.000,nan,2,0,15092981,eat-memory,20,0.093,52.142,161195134.781,nan,1,1,14222773115,39.133,132.507,7570735104.000,7677884006.400,89.518,90.807,nan,nan,70,1
figlet,80,1.000,11.851,6082560.000,nan,2,0,17862981,env,20,1.000,2.598,6225920.000,nan,2,0,13322228,eat-memory,20,0.155,58.003,164503961.600,nan,1,1,11927290068,45.000,128.027,7575351296.000,7665493196.800,89.590,90.663,nan,nan,60,1
figlet,80,1.000,11.104,6723668.521,nan,1,0,9332254,env,40,1.000,4.415,7408298.667,nan,1,0,7391805,eat-memory,0,1.000,0.052,36646912.000,nan,1,0,0,42.467,78.117,7592398848.000,7576639488.000,89.804,89.609,nan,nan,30,0
figlet,80,1.000,10.990,2754850.133,nan,1,0,11361173,env,40,1.000,4.309,2837418.667,nan,2,0,9935855,eat-memory,0,1.000,0.315,34207232.000,nan,1,0,0,38.933,83.783,7554150400.000,7541093888.000,89.344,89.181,nan,nan,40,0
figlet,80,1.000,11.102,2636356.267,nan,2,0,29733264,env,40,1.000,4.222,2518376.838,nan,1,0,17918521,eat-memory,0,1.000,0.057,29018745.905,nan,1,0,0,43.000,83.983,7555235840.000,7559079936.000,89.354,89.400,nan,nan,30,0
figlet,80,1.000,11.929,2822253.227,nan,2,0,245044059,env,40,1.000,5.263,2752277.943,nan,2,0,21055159,eat-memory,20,0.028,43.998,150687626.971,nan,1,1,17776584653,42.400,131.027,7562297344.000,7660823347.200,89.438,90.623,nan,nan,30,1
figlet,80,1.000,12.854,5805141.333,nan,2,0,51925811,env,40,1.000,5.088,6248106.667,nan,2,0,16522225,eat-memory,20,0.050,48.235,165126963.200,nan,1,1,16319735481,42.600,128.987,7625562112.000,7701980774.400,90.228,91.128,nan,nan,25,1
figlet,80,1.000,12.097,6529024.000,nan,2,0,44520291,env,40,1.000,5.102,7053312.000,nan,2,0,17042605,eat-memory,20,0.080,48.868,177257949.867,nan,1,1,16018290699,42.267,128.280,7557910528.000,7653411635.200,89.393,90.538,nan,nan,55,1
figlet,80,1.000,12.177,2359296.000,nan,2,0,19420100,env,60,1.000,6.850,6749013.333,nan,2,0,11226242,eat-memory,0,1.000,0.073,43017728.000,nan,1,0,0,41.067,86.033,7572590592.000,7558119936.000,89.586,89.409,nan,nan,25,0
figlet,80,1.000,11.644,3024896.000,nan,1,0,9862555,env,60,1.000,6.565,2940928.000,nan,1,0,7709408,eat-memory,0,1.000,0.171,30403072.000,nan,1,0,0,38.400,79.267,7491500032.000,7483648512.000,88.591,88.496,nan,nan,75,0
figlet,80,1.000,10.850,2823168.000,nan,1,0,13204152,env,60,1.000,5.977,2901372.343,nan,2,0,9384609,eat-memory,0,1.000,0.124,29769045.333,nan,1,0,0,41.067,88.900,7498747904.000,7496728576.000,88.693,88.662,nan,nan,40,0
figlet,80,1.000,11.766,2799588.693,nan,2,0,247227536,env,60,1.000,7.158,2841422.507,nan,2,0,45341972,eat-memory,20,0.012,35.951,154051679.573,nan,1,1,19089504376,40.800,130.987,7503400960.000,7640103731.200,88.744,90.378,nan,nan,30,1
figlet,80,1.000,12.074,6453248.000,nan,2,0,193601251,env,60,1.000,7.260,6420480.000,nan,2,0,23604881,eat-memory,20,0.057,42.321,160592691.200,nan,1,1,18036577039,41.333,128.333,7562782720.000,7652727193.600,89.451,90.519,nan,nan,55,1
figlet,80,1.000,12.415,6581418.667,nan,2,0,76795143,env,60,1.000,7.341,6448640.000,nan,2,0,17787095,eat-memory,20,0.038,44.915,155147332.267,nan,1,1,17587004283,40.333,128.480,7548788736.000,7611916288.000,89.309,90.051,nan,nan,25,1
figlet,80,1.000,11.970,6873088.000,nan,1,0,11799425,env,80,1.000,8.533,6574080.000,nan,1,0,9932528,eat-memory,0,1.000,0.053,43925504.000,nan,1,0,0,39.933,86.067,7514476544.000,7490603520.000,88.853,88.564,nan,nan,55,0
figlet,80,1.000,10.451,2772760.381,nan,2,0,20837551,env,80,1.000,8.460,2873173.333,nan,2,0,13173776,eat-memory,0,1.000,0.195,32531114.667,nan,1,0,0,43.867,96.603,7463933952.000,7469340672.000,88.254,88.317,nan,nan,40,0
figlet,80,1.000,11.727,2703652.571,nan,1,0,46760115,env,80,1.000,8.016,2758626.743,nan,2,0,17935239,eat-memory,0,1.000,0.064,31494144.000,nan,1,0,0,41.267,90.267,7478069248.000,7481463808.000,88.421,88.463,nan,nan,30,0
figlet,80,1.000,10.948,6558208.000,nan,2,0,579974617,env,80,1.000,7.627,2857779.200,nan,2,0,273434521,eat-memory,20,0.017,43.337,175500208.356,nan,1,1,21931143852,41.267,141.133,7482238976.000,7659696810.667,88.475,90.606,nan,nan,30,1
figlet,80,1.000,10.883,6387712.000,nan,2,0,426024860,env,80,1.000,8.225,7221248.000,nan,2,0,51320404,eat-memory,20,0.043,51.050,175889749.333,nan,1,1,20264674547,45.467,142.411,7603660800.000,7690301781.333,89.964,90.987,nan,nan,50,1
figlet,80,1.000,11.957,6537216.000,nan,2,0,222716080,env,80,1.000,8.600,7065600.000,nan,2,0,47324350,eat-memory,20,0.030,40.495,183067443.200,nan,1,1,20253985305,41.933,134.534,7590875136.000,7682569830.400,89.826,90.932,nan,nan,20,1
figlet,80,1.000,12.125,6696960.000,nan,2,0,26019366,env,100,1.000,10.773,2506752.000,nan,2,0,15379651,eat-memory,0,1.000,0.060,44269568.000,nan,1,0,0,42.600,93.133,7541909504.000,7512557056.000,89.206,88.848,nan,nan,55,0
figlet,80,1.000,12.006,3799722.667,nan,1,0,14618512,env,100,1.000,10.528,3920452.267,nan,1,0,12180862,eat-memory,0,1.000,0.379,35321856.000,nan,1,0,0,45.000,94.017,7456772096.000,7453389824.000,88.184,88.141,nan,nan,30,0
figlet,80,1.000,11.039,2817877.333,nan,1,0,42970840,env,100,1.000,10.369,2888216.381,nan,2,0,30755249,eat-memory,0,1.000,0.073,31342592.000,nan,1,0,0,39.333,99.269,7463661568.000,7459106816.000,88.243,88.182,nan,nan,40,0
figlet,80,1.000,11.060,6250496.000,nan,2,0,453232959,env,100,1.000,9.614,2851612.444,nan,2,0,401977799,eat-memory,20,0.010,41.413,176064850.083,nan,1,1,24364680899,41.400,142.933,7468027904.000,7642848256.000,88.294,90.401,nan,nan,30,1
figlet,80,1.000,10.450,6414336.000,nan,2,0,471975598,env,100,1.000,9.120,7205376.000,nan,2,0,241635795,eat-memory,20,0.025,44.239,198688312.889,nan,1,1,22754118913,42.467,142.289,7605387264.000,7715736917.333,89.974,91.302,nan,nan,50,1
figlet,80,1.000,9.428,6839381.333,nan,2,0,821746190,env,100,1.000,9.027,7201792.000,nan,2,0,350392696,eat-memory,20,0.005,43.414,199829026.133,nan,1,1,24613264868,44.467,142.978,7630923776.000,7745787221.333,90.307,91.681,nan,nan,20,1
figlet,80,1.000,11.861,6819840.000,nan,1,0,15555348,env,120,1.000,12.520,7372800.000,nan,1,0,14700591,eat-memory,0,1.000,0.069,38362112.000,nan,1,0,0,45.667,97.183,7588388864.000,7542455296.000,89.830,89.271,nan,nan,50,0
figlet,80,1.000,11.082,2840917.333,nan,1,0,38955595,env,120,1.000,11.685,2844330.667,nan,1,0,65519476,eat-memory,0,1.000,0.338,32154624.000,nan,1,0,0,41.533,105.051,7471818752.000,7476752384.000,88.420,88.473,nan,nan,40,0
figlet,80,1.000,12.682,2861909.333,nan,1,0,155138983,env,120,1.000,11.915,2732373.333,nan,1,0,140098008,eat-memory,0,1.000,0.069,26939392.000,nan,1,0,0,41.600,103.883,7481464832.000,7485645824.000,88.534,88.583,nan,nan,30,0
figlet,80,1.000,10.188,5345792.000,nan,2,0,1462326714,env,120,1.000,10.527,3644416.000,nan,1,0,2760408569,eat-memory,20,0.003,32.021,167492448.711,nan,1,1,28098951466,44.267,142.411,7532791808.000,7731207509.333,89.112,91.512,nan,nan,30,1
figlet,80,1.000,10.011,6893909.333,nan,2,0,784623884,env,120,1.000,10.512,6503082.667,nan,2,0,1591909866,eat-memory,20,0.000,34.274,172651292.444,nan,1,1,25479130067,43.467,144.611,7658745856.000,7749450410.667,90.617,91.728,nan,nan,55,1
figlet,80,1.000,11.097,7622656.000,nan,2,0,314053805,env,120,1.000,10.838,6430720.000,nan,2,0,306399006,eat-memory,20,0.007,41.626,190427363.556,nan,1,1,23693954369,41.133,139.344,7609974784.000,7704399530.667,90.074,91.199,nan,nan,50,1
figlet,80,1.000,11.218,19220821.333,nan,1,0,116309556,env,140,1.000,13.258,17581738.667,nan,1,0,94987511,eat-memory,0,1.000,0.084,49123840.000,nan,1,0,0,40.867,106.583,7553495040.000,7524897280.000,89.278,88.928,nan,nan,60,0
figlet,80,1.000,11.376,3374148.267,nan,2,0,161453343,env,140,1.000,13.482,3403166.476,nan,1,0,235306093,eat-memory,0,1.000,0.062,38427184.762,nan,1,0,0,40.867,104.417,7519356928.000,7517743616.000,88.876,88.858,nan,nan,30,0
figlet,80,1.000,12.101,4655684.267,nan,1,0,29298890,env,140,1.000,14.122,4440098.133,nan,1,0,37826518,eat-memory,0,1.000,0.146,38034090.667,nan,1,0,0,41.267,100.501,7559856128.000,7539976704.000,89.371,89.132,nan,nan,30,0
figlet,80,1.000,7.842,2815772.444,nan,1,0,10347710868,env,140,0.501,6.113,2652501.333,nan,2,1,16731265442,eat-memory,20,0.003,12.398,125861809.981,nan,1,1,27543572557,42.000,161.343,7512530944.000,7819058322.286,88.809,92.616,nan,nan,45,1
figlet,80,1.000,7.067,7341056.000,nan,2,0,2832761104,env,140,0.982,8.910,29508096.000,nan,2,0,13017719784,eat-memory,20,0.000,21.231,136906859.276,nan,1,1,28349391632,41.200,152.695,7499186176.000,7750770980.571,88.668,91.779,nan,nan,140,1
figlet,80,1.000,9.033,8675328.000,nan,2,0,2525726410,env,140,0.918,11.895,7061504.000,nan,3,0,15062967168,eat-memory,20,0.005,31.224,171478630.400,nan,1,1,28170543644,42.969,148.697,7500619776.000,7743524278.857,88.737,91.723,nan,nan,115,1
figlet,80,1.000,11.593,18331818.667,nan,2,0,89888611,env,160,1.000,14.921,12856183.467,nan,2,0,176561780,eat-memory,0,1.000,0.112,27316224.000,nan,1,0,0,41.000,112.683,7613845504.000,7536016896.000,90.096,89.159,nan,nan,110,0
figlet,80,1.000,12.268,4781772.800,nan,1,0,49101352,env,160,1.000,15.241,4612505.600,nan,1,0,228732805,eat-memory,0,1.000,0.078,27231061.333,nan,1,0,0,42.533,105.250,7477858304.000,7470605824.000,88.492,88.404,nan,nan,30,0
figlet,80,1.000,11.277,2580992.000,nan,2,0,78671877,env,160,1.000,14.668,2697301.333,nan,1,0,256253811,eat-memory,0,1.000,0.075,23419221.333,nan,1,0,0,41.067,112.700,7475384320.000,7469863936.000,88.468,88.398,nan,nan,40,0
figlet,80,0.754,5.669,2818048.000,nan,1,1,6825173867,env,160,0.696,8.314,13187754.667,nan,2,1,18676448824,eat-memory,20,0.000,26.787,159834794.667,nan,1,1,29229748115,39.600,150.295,7476193280.000,7786359369.143,88.474,92.261,nan,nan,30,1
figlet,80,0.415,0.746,25327957.333,nan,1,1,21706401216,env,160,0.999,3.578,43226180.267,nan,3,0,7106711691,eat-memory,20,0.003,9.143,113712583.111,nan,1,1,28252830637,45.533,148.867,7493568512.000,7758865846.857,88.669,91.913,nan,nan,130,1
figlet,80,0.626,5.507,1753088.000,nan,2,1,15736731832,env,160,0.517,5.359,31441773.714,nan,3,1,21077844462,eat-memory,20,0.000,24.538,135088082.024,nan,1,1,28946646677,41.000,153.190,7499143168.000,7798869430.857,88.695,92.381,nan,nan,110,1
figlet,80,1.000,10.801,10701692.343,nan,2,0,135723580,env,180,1.000,15.700,18483200.000,nan,2,0,1425124704,eat-memory,0,1.000,0.583,31106169.905,nan,1,0,0,43.600,113.617,7684757504.000,7628285440.000,90.936,90.266,nan,nan,80,1
figlet,80,1.000,11.251,2890634.971,nan,2,0,249662815,env,180,1.000,15.964,3441902.933,nan,2,0,473439258,eat-memory,0,1.000,0.077,25393254.400,nan,1,0,0,43.333,113.533,7563692032.000,7555712512.000,89.505,89.414,nan,nan,25,0
figlet,80,1.000,11.377,4683844.267,nan,1,0,108074009,env,180,1.000,16.470,3757080.381,nan,1,0,459911753,eat-memory,0,1.000,0.282,23285248.000,nan,1,0,0,43.800,117.200,7588691968.000,7571955712.000,89.837,89.639,nan,nan,25,0
figlet,80,0.307,2.552,2868792.889,nan,1,1,18648738547,env,180,0.186,3.544,2730552.889,nan,1,1,22344794225,eat-memory,20,0.003,3.204,71327948.800,nan,1,1,26604069023,43.133,142.333,7567052800.000,7811220138.667,89.576,92.592,nan,nan,30,1
figlet,80,0.783,4.023,8867840.000,nan,2,1,18041452276,env,180,0.347,1.858,25979062.044,nan,1,1,23456841414,eat-memory,20,0.000,11.734,101928220.444,nan,1,1,28905674429,43.200,151.524,7457923072.000,7776483620.571,88.157,92.103,nan,nan,85,1
figlet,80,0.740,8.555,32163498.667,nan,1,1,17670415098,env,180,0.282,7.283,37077651.911,nan,1,1,21536032914,eat-memory,20,0.003,9.066,92504616.635,nan,1,1,26181889748,44.333,146.178,7708309504.000,7845092693.333,91.208,92.987,nan,nan,80,1
figlet,80,1.000,11.320,11998720.000,nan,2,0,195902480,env,200,1.000,16.089,33147123.810,nan,2,0,6172457228,eat-memory,0,1.000,0.067,5273600.000,nan,1,0,0,45.133,117.267,7551993856.000,7593339904.000,89.301,89.839,nan,nan,135,0
figlet,80,1.000,11.165,4159488.000,nan,2,0,177259730,env,200,1.000,17.586,4745898.667,nan,2,0,2613133339,eat-memory,0,1.000,0.059,5139626.667,nan,1,0,0,43.533,115.450,7812726784.000,7717255168.000,92.518,91.364,nan,nan,65,1
figlet,80,1.000,12.543,19598165.333,nan,2,0,278607893,env,200,1.000,17.772,56028574.476,nan,1,0,1763607277,eat-memory,0,1.000,0.065,5403477.333,nan,1,0,0,39.200,109.933,7660132352.000,7614086656.000,90.667,90.118,nan,nan,85,1
figlet,100,1.000,15.017,6347322.514,nan,2,0,9022414,env,0,1.000,1.269,6316519.619,nan,1,0,0,eat-memory,0,1.000,0.059,5412312.990,nan,1,0,0,43.867,80.100,7703619584.000,7662738944.000,91.237,90.747,nan,nan,25,1
figlet,100,1.000,15.207,2588672.000,nan,2,0,8595358,env,0,1.000,0.066,61950976.000,nan,1,0,0,eat-memory,0,1.000,0.059,5606400.000,nan,1,0,0,42.267,75.517,7566403584.000,7533589504.000,89.546,89.150,nan,nan,30,0
figlet,100,1.000,14.790,2828970.667,nan,1,0,7513458,env,0,1.000,0.062,41992192.000,nan,1,0,0,eat-memory,0,1.000,0.060,5798229.333,nan,1,0,0,38.733,71.767,7466887168.000,7466342912.000,88.347,88.338,nan,nan,30,0
figlet,100,1.000,14.335,2699605.333,nan,2,0,27079085,env,0,1.000,0.078,40470937.600,nan,1,0,0,eat-memory,20,0.122,54.199,135273813.333,nan,1,1,13492914178,42.867,147.485,7464392704.000,7591556846.933,88.309,89.829,nan,nan,30,1
figlet,100,1.000,14.154,3110229.333,nan,2,0,52080107,env,0,1.000,0.061,19795125.394,nan,1,0,0,eat-memory,20,0.098,50.014,149834235.124,nan,1,1,14358208735,40.400,132.080,7531796480.000,7634681036.800,89.121,90.358,nan,nan,25,1
figlet,100,1.000,15.482,5558272.000,nan,3,0,109439419,env,0,1.000,0.074,18823714.133,nan,1,0,0,eat-memory,20,0.078,53.637,167338393.600,nan,1,1,15038167203,43.000,130.427,7540756480.000,7622636339.200,89.247,90.224,nan,nan,30,1
figlet,100,1.000,13.867,5771264.000,nan,1,0,16468397,env,20,1.000,2.427,20635818.667,nan,2,0,10313600,eat-memory,0,1.000,0.056,34480128.000,nan,1,0,0,39.400,84.717,7523186688.000,7505389056.000,89.021,88.804,nan,nan,55,0
figlet,100,1.000,14.213,2868921.295,nan,2,0,20704935,env,20,1.000,2.535,5206801.067,nan,2,0,10438871,eat-memory,0,1.000,0.376,30934630.400,nan,1,0,0,43.000,85.867,7494891520.000,7498880000.000,88.689,88.737,nan,nan,30,0
figlet,100,1.000,15.665,2886075.733,nan,2,0,27039336,env,20,1.000,2.720,2818286.933,nan,2,0,9900272,eat-memory,0,1.000,0.065,25616384.000,nan,1,0,0,44.133,84.923,7487719424.000,7494646784.000,88.604,88.687,nan,nan,30,0
figlet,100,1.000,14.875,2796202.667,nan,2,0,434308941,env,20,1.000,2.935,2637469.013,nan,2,0,20643879,eat-memory,20,0.058,44.223,159954534.400,nan,1,1,17369716554,43.400,129.440,7501694976.000,7620535091.200,88.773,90.198,nan,nan,30,1
figlet,100,1.000,14.229,5006540.800,nan,2,0,217341726,env,20,1.000,2.908,5959598.080,nan,2,0,20656229,eat-memory,20,0.050,45.983,182923810.133,nan,1,1,18024185937,43.733,135.907,7616722944.000,7727699558.400,90.182,91.518,nan,nan,20,1
figlet,100,1.000,14.533,5190246.400,nan,2,0,345791022,env,20,1.000,2.683,6256640.000,nan,2,0,23823783,eat-memory,20,0.045,47.292,168382668.800,nan,1,1,20162661492,44.733,145.334,7591741440.000,7702679210.667,89.867,91.195,nan,nan,55,1
figlet,100,1.000,14.725,21763072.000,nan,1,0,18625975,env,40,1.000,4.560,20431598.933,nan,2,0,11138936,eat-memory,0,1.000,0.057,39915520.000,nan,1,0,0,45.267,90.583,7581835264.000,7548159488.000,89.743,89.334,nan,nan,65,0
figlet,100,1.000,14.706,3920042.667,nan,1,0,31621851,env,40,1.000,4.777,3600281.600,nan,2,0,13441835,eat-memory,0,1.000,0.057,32440320.000,nan,1,0,0,41.533,88.433,7514441728.000,7519255552.000,88.919,88.977,nan,nan,30,0
figlet,100,1.000,14.871,1585152.000,nan,2,0,38659488,env,40,1.000,4.997,4991624.533,nan,2,0,12064793,eat-memory,0,1.000,0.106,32320853.333,nan,1,0,0,43.000,87.102,7507177472.000,7513757696.000,88.826,88.905,nan,nan,30,0
figlet,100,1.000,13.645,5285387.378,nan,2,0,339367210,env,40,1.000,5.045,7229440.000,nan,2,0,24658063,eat-memory,20,0.042,49.215,175554218.667,nan,1,1,20016425322,44.200,140.056,7498901504.000,7658647210.667,88.727,90.643,nan,nan,30,1
figlet,100,1.000,13.321,6922478.933,nan,2,0,686028854,env,40,1.000,5.084,7245448.533,nan,2,0,33154203,eat-memory,20,0.023,54.153,197316380.444,nan,1,1,20444992224,44.133,141.978,7617089536.000,7733283840.000,90.075,91.483,nan,nan,20,1
figlet,100,1.000,13.834,7262208.000,nan,2,0,252902684,env,40,1.000,5.186,7131136.000,nan,2,0,24798676,eat-memory,20,0.033,33.636,141141333.333,nan,1,1,19354011993,41.733,132.680,7610843136.000,7679960678.400,90.091,90.911,nan,nan,50,1
figlet,100,1.000,15.347,7383125.333,nan,1,0,20184315,env,60,1.000,7.464,7306240.000,nan,1,0,12560622,eat-memory,0,1.000,0.058,41889792.000,nan,1,0,0,44.800,94.333,7615557632.000,7596695552.000,90.184,89.955,nan,nan,25,0
figlet,100,1.000,14.545,2912256.000,nan,1,0,14348688,env,60,1.000,7.037,3641344.000,nan,1,0,10927851,eat-memory,0,1.000,0.068,29941760.000,nan,1,0,0,39.933,87.583,7554586624.000,7542863872.000,89.385,89.244,nan,nan,75,0
figlet,100,1.000,13.876,4965546.667,nan,2,0,58322625,env,60,1.000,6.199,5068373.333,nan,2,0,18670561,eat-memory,0,1.000,0.138,29494613.333,nan,1,0,0,41.400,95.083,7549415424.000,7547039744.000,89.350,89.315,nan,nan,40,0
figlet,100,1.000,11.321,3071123.911,nan,2,0,2292687622,env,60,1.000,5.812,2852044.800,nan,2,0,138231264,eat-memory,20,0.010,41.027,176067970.844,nan,1,1,23972204087,43.533,142.589,7566057472.000,7767101781.333,89.541,91.963,nan,nan,30,1
figlet,100,1.000,13.410,7532544.000,nan,2,0,1307636198,env,60,1.000,7.086,6987776.000,nan,2,0,50619250,eat-memory,20,0.008,40.615,162952305.778,nan,1,1,23147778955,45.533,147.133,7653066752.000,7761726464.000,90.592,91.894,nan,nan,60,1
figlet,100,1.000,13.322,6686720.000,nan,2,0,1277995767,env,60,1.000,7.300,7621973.333,nan,2,0,54874618,eat-memory,20,0.015,40.050,166841685.333,nan,1,1,23126471985,43.533,144.778,7625156608.000,7742128469.333,90.274,91.669,nan,nan,50,1
figlet,100,1.000,15.459,6254592.000,nan,2,0,62855527,env,80,1.000,9.365,3485696.000,nan,2,0,19903484,eat-memory,0,1.000,0.054,40789674.667,nan,1,0,0,42.867,94.817,7658426368.000,7618149376.000,90.676,90.179,nan,nan,50,1
figlet,100,1.000,14.694,3480234.667,nan,1,0,23313271,env,80,1.000,8.977,3932330.667,nan,1,0,13958610,eat-memory,0,1.000,0.159,34825045.333,nan,1,0,0,43.667,94.517,7560972288.000,7559971840.000,89.484,89.472,nan,nan,30,0
figlet,100,1.000,14.010,6221994.667,nan,2,0,59616819,env,80,1.000,8.601,6567680.000,nan,1,0,18856775,eat-memory,0,1.000,0.062,33597781.333,nan,1,0,0,41.467,101.700,7568054272.000,7559276032.000,89.571,89.456,nan,nan,40,0
figlet,100,1.000,12.123,5968258.844,nan,2,0,6228708937,env,80,1.000,5.889,7738709.333,nan,2,0,375253896,eat-memory,20,0.003,40.153,175908005.790,nan,1,1,27442950069,44.000,151.895,7563128832.000,7790392173.714,89.508,92.268,nan,nan,30,1
figlet,100,1.000,12.548,7282073.600,nan,2,0,7070613326,env,80,1.000,7.278,8937813.333,nan,2,0,332276026,eat-memory,20,0.007,41.994,171752187.472,nan,1,1,27429711191,44.481,153.195,7625629696.000,7793319643.429,90.234,92.307,nan,nan,55,1
figlet,100,0.995,13.657,64851740.444,nan,2,0,6950166331,env,80,1.000,8.714,7680000.000,nan,2,0,159530685,eat-memory,20,0.007,32.548,180832256.000,nan,1,1,27163054086,40.667,146.322,7664672768.000,7796140714.667,90.741,92.342,nan,nan,55,1
figlet,100,1.000,14.625,9964168.533,nan,1,0,168614704,env,100,1.000,11.237,18655573.333,nan,2,0,59313473,eat-memory,0,1.000,0.061,42761201.371,nan,1,0,0,40.333,101.367,7592542208.000,7537317376.000,89.853,89.188,nan,nan,60,0
figlet,100,1.000,14.945,3844300.800,nan,2,0,483799058,env,100,1.000,11.147,4250965.333,nan,2,0,191563014,eat-memory,0,1.000,0.073,32509610.667,nan,1,0,0,42.800,101.083,7464699904.000,7463169024.000,88.319,88.299,nan,nan,30,0
figlet,100,1.000,14.642,3473066.667,nan,1,0,171276839,env,100,1.000,11.142,6379895.467,nan,1,0,109856701,eat-memory,0,1.000,0.068,31915008.000,nan,1,0,0,42.733,108.300,7516678144.000,7511273472.000,88.951,88.885,nan,nan,25,0
figlet,100,1.000,11.677,2502656.000,nan,2,0,10350816775,env,100,1.000,9.726,1990656.000,nan,2,0,1268978798,eat-memory,20,0.007,17.724,121927297.707,nan,1,1,23579508331,41.133,130.627,7496534016.000,7660865536.000,88.708,90.706,nan,nan,30,1
figlet,100,0.999,13.501,5749418.667,nan,2,0,6500482139,env,100,1.000,9.734,8083456.000,nan,2,0,411782881,eat-memory,20,0.013,32.306,151813461.333,nan,1,1,26939426008,45.000,147.067,7679686656.000,7781500928.000,90.878,92.135,nan,nan,70,1
figlet,100,0.995,11.576,34086098.373,nan,2,0,6056534521,env,100,1.000,8.094,5780821.333,nan,2,0,711956658,eat-memory,20,0.005,36.711,203199097.905,nan,1,1,28088101403,38.000,150.695,7601917952.000,7767409225.143,89.967,91.989,nan,nan,60,1
figlet,100,1.000,13.446,11434769.067,nan,1,0,172918124,env,120,1.000,12.039,21910176.914,nan,1,0,110894385,eat-memory,0,1.000,0.164,40810910.476,nan,1,0,0,44.267,110.083,7598966784.000,7535467520.000,89.937,89.169,nan,nan,55,0
figlet,100,1.000,14.992,2925397.333,nan,2,0,229696932,env,120,1.000,12.997,4261802.667,nan,2,0,94169127,eat-memory,0,1.000,0.074,34294272.000,nan,1,0,0,42.133,105.452,7498205184.000,7484547072.000,88.717,88.553,nan,nan,45,0
figlet,100,1.000,14.490,19968170.667,nan,1,0,110361195,env,120,1.000,12.834,3415244.800,nan,1,0,46504194,eat-memory,0,1.000,0.474,31801856.000,nan,1,0,0,41.600,102.850,7477630976.000,7474560000.000,88.485,88.446,nan,nan,30,0
