function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,59.200,59.200,5918705664.000,5918705664.000,27.027,27.027,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,60.867,60.867,5880432640.000,5880432640.000,26.876,26.876,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,60.867,60.867,5880432640.000,5880432640.000,26.876,26.876,nan,nan,10,0
figlet,0,1.000,0.097,4341077.333,nan,1,0,0,nmap,0,1.000,0.107,4303701.333,nan,1,0,0,eat-memory,20,1.000,71.464,61156864.000,nan,2,0,1079800452,57.867,129.567,5885753344.000,5926147072.000,26.898,27.059,nan,nan,20,0
figlet,0,1.000,0.101,4618410.667,nan,1,0,0,nmap,0,1.000,0.089,4624213.333,nan,1,0,0,eat-memory,20,1.000,67.680,3577856.000,nan,2,0,1079613143,59.800,123.867,5751613440.000,5787021312.000,26.370,26.510,nan,nan,45,0
figlet,0,1.000,0.094,4842496.000,nan,1,0,0,nmap,0,1.000,0.091,4934485.333,nan,1,0,0,eat-memory,20,1.000,75.247,67012266.667,nan,2,0,1079969581,56.733,128.950,5752207360.000,5795961856.000,26.372,26.546,nan,nan,40,0
figlet,0,1.000,0.086,5016234.667,nan,1,0,0,nmap,0,1.000,0.084,5090650.210,nan,1,0,0,eat-memory,40,1.000,134.656,3917141.333,nan,2,0,1080113468,60.400,183.400,5770549248.000,5856430080.000,26.447,26.788,nan,nan,30,0
figlet,0,1.000,0.092,5322410.667,nan,1,0,0,nmap,0,1.000,0.082,5389312.000,nan,1,0,0,eat-memory,40,1.000,147.644,121273514.667,nan,2,0,1078575019,56.667,191.900,5791772672.000,5871333888.000,26.531,26.847,nan,nan,40,0
figlet,0,1.000,0.088,5556736.000,nan,1,0,0,nmap,0,1.000,0.081,5596842.667,nan,1,0,0,eat-memory,40,1.000,133.998,122014890.667,nan,2,0,1079660352,55.800,181.550,5791299584.000,5874062848.000,26.530,26.859,nan,nan,45,0
figlet,0,1.000,0.078,5855744.000,nan,1,0,0,nmap,0,1.000,0.082,5940736.000,nan,1,0,0,eat-memory,60,1.000,202.095,177115477.333,nan,2,0,1079536687,57.600,247.450,5813266432.000,5936646144.000,26.585,27.075,nan,nan,55,0
figlet,0,1.000,0.076,6129322.667,nan,1,0,0,nmap,0,1.000,0.072,6148676.267,nan,1,0,0,eat-memory,60,1.000,189.396,3637248.000,nan,2,0,1081551903,56.067,230.367,5825398784.000,5944893952.000,26.634,27.109,nan,nan,45,0
figlet,0,1.000,0.075,6296064.000,nan,1,0,0,nmap,0,1.000,0.078,6305792.000,nan,1,0,0,eat-memory,60,1.000,213.499,3617223.111,nan,2,0,1080983694,56.667,250.183,5852368896.000,5971661824.000,26.746,27.219,nan,nan,25,0
figlet,0,1.000,0.077,6513834.667,nan,1,0,0,nmap,0,1.000,0.075,6583466.667,nan,1,0,0,eat-memory,80,1.000,249.236,234848426.667,nan,2,0,1147458960,56.467,282.267,5867757568.000,6031213568.000,26.805,27.454,nan,nan,45,0
figlet,0,1.000,0.078,7139840.000,nan,1,0,0,nmap,0,1.000,0.083,6932309.333,nan,1,0,0,eat-memory,80,1.000,275.432,252600320.000,nan,1,0,1137836590,58.600,304.300,5893046272.000,6047426560.000,26.912,27.524,nan,nan,25,0
figlet,0,1.000,0.074,7242410.667,nan,1,0,0,nmap,0,1.000,0.073,7333034.667,nan,1,0,0,eat-memory,80,1.000,256.424,3637248.000,nan,2,0,1260982991,59.400,289.800,5825132544.000,5988960768.000,26.641,27.291,nan,nan,30,0
figlet,0,1.000,0.071,5863014.400,nan,1,0,0,nmap,0,1.000,0.076,6764707.840,nan,1,0,0,eat-memory,100,0.454,338.991,312451906.804,nan,1,1,7904959561,58.400,370.733,5840986112.000,6113222656.000,26.707,27.789,nan,nan,25,1
figlet,0,1.000,0.059,5837650.408,nan,1,0,0,nmap,0,1.000,0.058,5776725.333,nan,1,0,0,eat-memory,100,0.456,352.038,370636468.419,nan,1,1,7768307670,59.467,375.813,5995739136.000,6227395379.200,27.332,28.251,nan,nan,15,1
figlet,0,1.000,0.069,5755426.133,nan,1,0,0,nmap,0,1.000,0.064,5829758.781,nan,1,0,0,eat-memory,100,0.451,311.932,2924544.000,nan,1,1,7901438470,58.067,342.360,6017918976.000,6226991104.000,27.420,28.251,nan,nan,20,1
figlet,0,1.000,0.103,5767680.000,nan,1,0,0,nmap,20,1.000,79.841,13500416.000,nan,2,0,97159916,eat-memory,0,1.000,0.092,86552576.000,nan,1,0,0,56.667,136.933,5975230464.000,5983274496.000,27.253,27.289,nan,nan,45,0
figlet,0,1.000,0.096,5753514.667,nan,1,0,0,nmap,20,1.000,95.446,11573162.667,nan,1,0,97058367,eat-memory,0,1.000,1.285,76369139.810,nan,1,0,0,58.067,147.783,5997012992.000,5949065216.000,27.356,27.165,nan,nan,25,0
figlet,0,1.000,0.101,5841237.333,nan,1,0,0,nmap,20,1.000,88.284,3677354.667,nan,2,0,102503481,eat-memory,0,1.000,0.103,61997056.000,nan,1,0,0,59.600,142.900,5860655104.000,5860217344.000,26.804,26.802,nan,nan,30,0
figlet,0,1.000,0.082,5988181.333,nan,1,0,0,nmap,20,1.000,82.575,3423061.333,nan,2,0,96216207,eat-memory,20,1.000,68.728,106806613.333,nan,2,0,1079667308,59.533,197.550,5852358656.000,5876695040.000,26.776,26.872,nan,nan,30,0
figlet,0,1.000,0.090,5957120.000,nan,1,0,0,nmap,20,1.000,92.580,3832945.778,nan,2,0,98155683,eat-memory,20,1.000,74.956,93232810.667,nan,1,0,1079891393,60.200,211.017,5867716608.000,5910194688.000,26.836,27.004,nan,nan,40,0
figlet,0,1.000,0.080,5833386.667,nan,1,0,0,nmap,20,1.000,83.794,4083712.000,nan,2,0,100606140,eat-memory,20,1.000,68.374,92474538.667,nan,2,0,1080389545,58.000,197.567,5874993152.000,5916137472.000,26.861,27.025,nan,nan,60,0
figlet,0,1.000,0.075,5730474.667,nan,1,0,0,nmap,20,1.000,86.405,3868672.000,nan,1,0,99011894,eat-memory,40,1.000,136.178,146963114.667,nan,1,0,1080468430,58.467,262.250,5856374784.000,5931177472.000,26.790,27.087,nan,nan,55,0
figlet,0,1.000,0.085,5884757.333,nan,1,0,0,nmap,20,1.000,78.372,3820168.533,nan,2,0,103624574,eat-memory,40,1.000,126.130,4052992.000,nan,2,0,1083326591,60.467,247.183,5872801792.000,5950530560.000,26.859,27.167,nan,nan,45,0
figlet,0,1.000,0.083,5950293.333,nan,1,0,0,nmap,20,1.000,87.420,3895296.000,nan,1,0,100806470,eat-memory,40,1.000,140.498,146986666.667,nan,2,0,1082064683,57.467,264.217,5863393280.000,5942088704.000,26.819,27.132,nan,nan,55,0
figlet,0,1.000,0.072,6041600.000,nan,1,0,0,nmap,20,1.000,76.902,4096000.000,nan,2,0,241528286,eat-memory,60,1.000,175.456,191336448.000,nan,2,0,2697235415,56.800,289.600,5859731456.000,5990827520.000,26.806,27.326,nan,nan,60,0
figlet,0,1.000,0.078,5918720.000,nan,1,0,0,nmap,20,1.000,81.935,3543040.000,nan,2,0,236064506,eat-memory,60,0.999,180.437,3977216.000,nan,2,0,2847745003,57.600,295.683,5905426432.000,6032820224.000,26.987,27.492,nan,nan,55,0
figlet,0,1.000,0.071,5976064.000,nan,1,0,0,nmap,20,1.000,80.355,26765994.667,nan,2,0,233367074,eat-memory,60,0.974,177.082,210315093.333,nan,2,0,3353887372,59.467,297.283,5942345728.000,6007473152.000,27.128,27.386,nan,nan,85,0
figlet,0,1.000,0.072,5918778.514,nan,1,0,0,nmap,20,1.000,92.498,3115008.000,nan,2,0,270691666,eat-memory,80,0.175,225.239,3870720.000,nan,1,1,12748454692,59.067,376.520,5872949248.000,6024978022.400,26.854,27.460,nan,nan,50,1
figlet,0,1.000,0.066,5883494.400,nan,1,0,0,nmap,20,1.000,91.005,3391488.000,nan,2,0,243116891,eat-memory,80,0.264,229.551,287856503.467,nan,1,1,10853665962,58.267,362.693,5979785216.000,6135792435.200,27.287,27.907,nan,nan,45,1
figlet,0,1.000,0.071,5825604.267,nan,1,0,0,nmap,20,1.000,89.514,3450880.000,nan,2,0,239141677,eat-memory,80,0.243,229.380,292603521.707,nan,1,1,10923898059,57.933,359.107,6026688512.000,6179260825.600,27.475,28.082,nan,nan,45,1
figlet,0,1.000,0.078,5892437.333,nan,1,0,0,nmap,40,1.000,166.497,3727360.000,nan,2,0,98446750,eat-memory,0,1.000,0.082,87429120.000,nan,1,0,0,56.600,212.383,6031446016.000,6010007552.000,27.492,27.408,nan,nan,45,0
figlet,0,1.000,0.107,5892608.000,nan,1,0,0,nmap,40,1.000,160.680,3571712.000,nan,2,0,98620454,eat-memory,0,1.000,0.406,64622592.000,nan,1,0,0,56.067,203.850,5820983296.000,5831112192.000,26.654,26.697,nan,nan,60,0
figlet,0,1.000,0.090,5892193.524,nan,1,0,0,nmap,40,1.000,182.988,3404492.800,nan,1,0,96836601,eat-memory,0,1.000,0.099,64094208.000,nan,1,0,0,58.933,226.967,5822126080.000,5821144576.000,26.664,26.660,nan,nan,25,0
figlet,0,1.000,0.089,5973674.667,nan,1,0,0,nmap,40,1.000,170.267,24600576.000,nan,1,0,106282346,eat-memory,20,1.000,65.636,95639893.333,nan,1,0,1083646337,59.800,272.817,5804935168.000,5830977536.000,26.596,26.700,nan,nan,30,0
figlet,0,1.000,0.082,6041258.667,nan,1,0,0,nmap,40,1.000,154.252,4167680.000,nan,2,0,114123401,eat-memory,20,1.000,61.756,92314282.667,nan,2,0,1088131642,58.867,256.950,5784688640.000,5825688064.000,26.515,26.679,nan,nan,60,0
figlet,0,1.000,0.070,5947392.000,nan,1,0,0,nmap,40,1.000,174.593,3547136.000,nan,1,0,101876755,eat-memory,20,1.000,68.959,95578282.667,nan,2,0,1082048424,54.667,274.833,5784209408.000,5828641280.000,26.515,26.692,nan,nan,55,0
figlet,0,1.000,0.071,5960192.000,nan,1,0,0,nmap,40,1.000,148.823,3608576.000,nan,3,0,4143159255,eat-memory,40,0.543,112.249,141738222.933,nan,2,1,6312545799,54.933,290.767,5777496064.000,6102552064.000,26.453,27.748,nan,nan,60,1
figlet,0,1.000,0.078,6075050.667,nan,1,0,0,nmap,40,1.000,154.246,4098275.556,nan,2,0,4020939135,eat-memory,40,0.482,108.558,161890816.000,nan,2,1,6926780119,60.600,299.317,5965783040.000,6270110720.000,27.219,28.426,nan,nan,50,1
figlet,0,1.000,0.076,6149973.333,nan,1,0,0,nmap,40,1.000,158.355,4051399.111,nan,2,0,3593615396,eat-memory,40,0.486,112.332,135675221.333,nan,2,1,6666662717,60.400,303.350,5968693248.000,6236016640.000,27.232,28.292,nan,nan,50,1
figlet,0,1.000,0.071,5913258.667,nan,1,0,0,nmap,60,1.000,252.456,3756373.333,nan,2,0,114722262,eat-memory,0,1.000,0.070,54915072.000,nan,1,0,0,59.067,288.683,5953558528.000,5930462208.000,27.175,27.083,nan,nan,50,0
figlet,0,1.000,0.082,5948757.333,nan,1,0,0,nmap,60,1.000,246.330,12856627.200,nan,2,0,175003653,eat-memory,0,1.000,0.322,51757397.333,nan,1,0,0,57.533,280.800,5865799680.000,5866630144.000,26.832,26.835,nan,nan,30,0
figlet,0,1.000,0.072,5914624.000,nan,1,0,0,nmap,60,1.000,240.049,3837098.667,nan,2,0,119551030,eat-memory,0,1.000,0.080,42326698.667,nan,1,0,0,57.467,269.417,5835331584.000,5840806400.000,26.700,26.722,nan,nan,30,0
figlet,0,1.000,0.076,5927662.933,nan,1,0,0,nmap,60,1.000,219.364,3902805.333,nan,2,0,8085594974,eat-memory,20,1.000,72.114,95249378.743,nan,2,0,1290334503,57.733,323.150,5830176768.000,6236328960.000,26.683,28.284,nan,nan,25,0
figlet,0,1.000,0.083,6053644.190,nan,1,0,0,nmap,60,1.000,174.259,295518232.381,nan,2,0,6946173813,eat-memory,20,1.000,64.727,2887680.000,nan,2,0,1299245915,57.533,283.183,5820116992.000,6121464832.000,26.586,27.791,nan,nan,85,0
figlet,0,1.000,0.072,6155195.733,nan,1,0,0,nmap,60,1.000,194.345,271611904.000,nan,3,0,10392240905,eat-memory,20,1.000,74.659,3657728.000,nan,1,0,1223274818,60.267,326.920,5919389696.000,6165128806.400,26.996,27.973,nan,nan,50,0
figlet,0,1.000,0.061,5965281.768,nan,1,0,0,nmap,60,0.935,176.447,566231040.000,nan,2,0,15033594750,eat-memory,40,0.406,135.497,156402865.493,nan,1,1,6363667892,59.733,377.253,5944961024.000,6320486400.000,27.105,28.597,nan,nan,40,1
figlet,0,1.000,0.072,6065005.714,nan,1,0,0,nmap,60,1.000,183.727,3063808.000,nan,2,0,13654026896,eat-memory,40,0.391,126.748,189033536.366,nan,1,1,8627034131,58.600,378.320,5974763520.000,6441456435.200,27.208,29.072,nan,nan,40,1
figlet,0,1.000,0.074,6105088.000,nan,1,0,0,nmap,60,0.965,185.466,5173248.000,nan,2,0,14889321320,eat-memory,40,0.310,116.479,173030741.333,nan,1,1,10319179102,60.867,349.787,6026356736.000,6493261824.000,27.426,29.297,nan,nan,30,1
figlet,0,1.000,0.069,6106726.400,nan,1,0,0,nmap,80,1.000,309.443,423138645.333,nan,2,0,7109915074,eat-memory,0,1.000,0.073,61296640.000,nan,1,0,0,60.667,360.680,5922910208.000,6292275200.000,27.011,28.486,nan,nan,40,0
figlet,0,1.000,0.068,5963776.000,nan,1,0,0,nmap,80,1.000,239.193,2846720.000,nan,2,0,7768193305,eat-memory,0,1.000,0.073,50868565.333,nan,1,0,0,56.533,284.433,5920649216.000,6241608192.000,27.014,28.293,nan,nan,50,0
figlet,0,1.000,0.074,5995349.333,nan,1,0,0,nmap,80,1.000,294.682,319627298.133,nan,2,0,6928716351,eat-memory,0,1.000,0.066,50899285.333,nan,1,0,0,60.533,286.100,5994672128.000,6315564032.000,27.313,28.589,nan,nan,20,0
figlet,0,1.000,0.066,6086997.333,nan,1,0,0,nmap,80,0.782,229.087,318454784.000,nan,3,1,18008355335,eat-memory,20,1.000,68.995,97391729.778,nan,1,0,1212832988,60.533,328.567,5973864448.000,6319482880.000,27.226,28.603,nan,nan,20,1
figlet,0,1.000,0.069,6013610.667,nan,1,0,0,nmap,80,0.687,175.238,3311616.000,nan,3,1,19226195688,eat-memory,20,1.000,69.895,99307633.778,nan,1,0,1250526973,59.533,323.844,5912750080.000,6254011050.667,26.958,28.326,nan,nan,75,1
figlet,0,1.000,0.081,6208658.286,nan,1,0,0,nmap,80,0.398,145.963,157710531.048,nan,1,1,22698942047,eat-memory,20,1.000,60.637,86432134.095,nan,1,0,1202919370,60.333,302.210,5872265216.000,6161747090.286,26.798,27.959,nan,nan,75,1
figlet,0,1.000,0.063,6136718.222,nan,1,0,0,nmap,100,0.996,350.360,525484032.000,nan,2,0,12707074197,eat-memory,0,1.000,0.070,39781944.889,nan,1,0,0,56.533,397.856,5918810112.000,6518633813.333,26.989,29.388,nan,nan,45,0
figlet,0,1.000,0.080,6112402.286,nan,1,0,0,nmap,100,0.415,188.289,66662400.000,nan,1,1,20245849994,eat-memory,0,1.000,0.072,39300618.449,nan,1,0,0,60.733,263.810,5978882048.000,6325470939.429,27.230,28.618,nan,nan,40,1
figlet,0,1.000,0.071,6041767.184,nan,1,0,0,nmap,100,0.619,250.980,631532316.444,nan,2,1,18668967765,eat-memory,0,1.000,0.067,38211584.000,nan,1,0,0,60.667,337.676,5980123136.000,6297323227.429,27.235,28.511,nan,nan,40,1
figlet,20,1.000,6.088,7991637.333,nan,2,0,9569951,nmap,0,1.000,0.115,3816618.667,nan,1,0,0,eat-memory,0,1.000,0.105,38254250.667,nan,1,0,0,57.533,71.533,5965867008.000,5965232640.000,27.171,27.168,nan,nan,75,0
figlet,20,1.000,5.693,3780846.933,nan,2,0,9590165,nmap,0,1.000,0.101,4098730.667,nan,1,0,0,eat-memory,0,1.000,0.135,38301500.952,nan,1,0,0,60.933,76.550,5954080768.000,5916347392.000,27.127,26.977,nan,nan,30,0
figlet,20,1.000,5.849,5558272.000,nan,2,0,9408180,nmap,0,1.000,0.114,4385553.067,nan,1,0,0,eat-memory,0,1.000,0.099,38342656.000,nan,1,0,0,58.533,81.233,5769465856.000,5761819648.000,26.396,26.363,nan,nan,45,0
figlet,20,1.000,5.553,6360200.533,nan,1,0,8919628,nmap,0,1.000,0.096,4607317.333,nan,1,0,0,eat-memory,20,1.000,76.519,92106922.667,nan,1,0,1079883477,58.133,143.235,5772677120.000,5808628224.000,26.409,26.551,nan,nan,25,0
figlet,20,1.000,4.759,3483648.000,nan,2,0,9181662,nmap,0,1.000,0.101,4940253.867,nan,1,0,0,eat-memory,20,1.000,69.271,25509888.000,nan,2,0,1083167006,57.267,137.950,5701705728.000,5745820160.000,26.123,26.298,nan,nan,60,0
figlet,20,1.000,5.680,5410816.000,nan,2,0,8932878,nmap,0,1.000,0.091,5126656.000,nan,1,0,0,eat-memory,20,1.000,72.752,10485760.000,nan,2,0,1079711563,60.600,146.350,5732073472.000,5769458688.000,26.248,26.395,nan,nan,40,0
figlet,20,1.000,4.128,5722453.333,nan,2,0,8843229,nmap,0,1.000,0.092,5361834.667,nan,1,0,0,eat-memory,40,1.000,133.956,3571712.000,nan,2,0,1080414630,58.933,193.883,5738924032.000,5813978624.000,26.276,26.573,nan,nan,45,0
figlet,20,1.000,4.426,5785600.000,nan,2,0,8612395,nmap,0,1.000,0.097,5632853.333,nan,1,0,0,eat-memory,40,1.000,144.497,8945664.000,nan,2,0,1080556116,58.867,206.283,5768622080.000,5847602176.000,26.394,26.707,nan,nan,40,0
figlet,20,1.000,4.078,10686976.000,nan,2,0,9065922,nmap,0,1.000,0.082,5922474.667,nan,1,0,0,eat-memory,40,1.000,130.419,145943381.333,nan,2,0,1080319539,56.600,187.867,5790453760.000,5866707456.000,26.477,26.780,nan,nan,75,0
figlet,20,1.000,3.402,10491221.333,nan,1,0,8780385,nmap,0,1.000,0.075,6235818.667,nan,1,0,0,eat-memory,60,1.000,207.746,200266240.000,nan,2,0,1082505062,59.000,253.567,5815179264.000,5939906048.000,26.576,27.071,nan,nan,70,0
figlet,20,1.000,3.085,4061184.000,nan,2,0,9175411,nmap,0,1.000,0.084,7058090.667,nan,1,0,0,eat-memory,60,1.000,188.946,3624960.000,nan,2,0,1082351350,56.333,236.933,5812934656.000,5936815104.000,26.568,27.060,nan,nan,60,0
figlet,20,1.000,3.396,10648576.000,nan,2,0,9336052,nmap,0,1.000,0.099,6055253.333,nan,1,0,0,eat-memory,60,1.000,207.734,200078677.333,nan,1,0,1084454476,57.000,255.467,5819598848.000,5937155584.000,26.595,27.061,nan,nan,70,0
figlet,20,1.000,2.411,3811328.000,nan,2,0,10518056,nmap,0,1.000,0.081,5443276.800,nan,1,0,0,eat-memory,80,1.000,237.455,253694805.333,nan,2,0,1170184564,60.200,280.883,5768675328.000,5899852800.000,26.393,26.914,nan,nan,60,0
figlet,20,1.000,2.731,4112384.000,nan,2,0,11238161,nmap,0,1.000,0.080,5361834.667,nan,1,0,0,eat-memory,80,1.000,262.322,263537834.667,nan,1,0,1500676107,59.267,305.500,5773975552.000,5935795712.000,26.415,27.057,nan,nan,70,0
figlet,20,1.000,2.671,3796992.000,nan,2,0,10743110,nmap,0,1.000,0.069,5393988.267,nan,1,0,0,eat-memory,80,1.000,270.498,249773909.333,nan,1,0,1602368082,58.267,315.967,5785075712.000,5951625728.000,26.460,27.121,nan,nan,55,0
figlet,20,1.000,2.938,4159488.000,nan,2,0,11768652,nmap,0,1.000,0.069,5423377.067,nan,1,0,0,eat-memory,100,0.362,291.668,3006464.000,nan,1,1,9514793503,59.667,349.827,5798090752.000,6064907059.200,26.511,27.573,nan,nan,60,1
figlet,20,1.000,2.889,3555328.000,nan,2,0,10933256,nmap,0,1.000,0.072,5420646.400,nan,1,0,0,eat-memory,100,0.378,326.411,341416919.040,nan,1,1,8945443834,58.467,370.947,5951444992.000,6161570201.600,27.136,27.970,nan,nan,40,1
figlet,20,1.000,2.894,3782656.000,nan,2,0,11217539,nmap,0,1.000,0.074,5448089.600,nan,1,0,0,eat-memory,100,0.368,318.223,350772565.333,nan,1,1,9169199702,57.600,365.053,5972299776.000,6179316940.800,27.217,28.039,nan,nan,45,1
figlet,20,1.000,4.715,4022272.000,nan,2,0,8473280,nmap,20,1.000,85.783,13498368.000,nan,2,0,99292122,eat-memory,0,1.000,0.094,94851072.000,nan,1,0,0,57.800,149.433,5930987520.000,5918822912.000,27.055,27.010,nan,nan,45,0
figlet,20,1.000,4.439,3825664.000,nan,2,0,9115271,nmap,20,1.000,79.593,4243456.000,nan,2,0,100681744,eat-memory,0,1.000,0.707,64888783.238,nan,1,0,0,57.933,142.033,5795557376.000,5801753600.000,26.528,26.553,nan,nan,60,0
figlet,20,1.000,4.961,4399104.000,nan,1,0,8082232,nmap,20,1.000,92.510,3948544.000,nan,1,0,99625010,eat-memory,0,1.000,1.169,54295552.000,nan,1,0,0,58.000,154.683,5813671936.000,5798689792.000,26.603,26.544,nan,nan,55,0
figlet,20,1.000,3.738,3588096.000,nan,2,0,9138324,nmap,20,1.000,87.189,4210688.000,nan,2,0,102355786,eat-memory,20,1.000,69.814,94722560.000,nan,2,0,1082197125,56.000,208.683,5792741376.000,5832459776.000,26.518,26.677,nan,nan,60,0
figlet,20,1.000,3.701,3768320.000,nan,1,0,8128788,nmap,20,1.000,81.615,18252770.743,nan,1,0,99543245,eat-memory,20,1.000,68.776,91599018.667,nan,1,0,1079616171,58.333,220.317,5800214528.000,5841461248.000,26.551,26.716,nan,nan,55,0
figlet,20,1.000,4.090,3579904.000,nan,2,0,8341169,nmap,20,1.000,85.962,20219733.333,nan,2,0,105182704,eat-memory,20,1.000,66.670,94691840.000,nan,2,0,1079503436,58.800,206.617,5801078784.000,5842923008.000,26.555,26.722,nan,nan,60,0
figlet,20,1.000,2.745,3778560.000,nan,1,0,9549012,nmap,20,1.000,80.960,3764224.000,nan,1,0,105430006,eat-memory,40,1.000,122.505,134171779.657,nan,1,0,1084808383,58.000,276.933,5829085184.000,5920448000.000,26.668,27.031,nan,nan,55,0
figlet,20,1.000,3.028,3751936.000,nan,2,0,9940722,nmap,20,1.000,84.543,3772416.000,nan,2,0,109733674,eat-memory,40,1.000,129.575,151303168.000,nan,2,0,1093400415,57.733,256.817,5868537856.000,5944743424.000,26.827,27.130,nan,nan,60,0
figlet,20,1.000,2.855,3915776.000,nan,1,0,8625826,nmap,20,1.000,77.363,3678208.000,nan,1,0,99811318,eat-memory,40,1.000,133.098,135135505.067,nan,1,0,1081065016,59.733,271.717,5856655360.000,5929527808.000,26.779,27.069,nan,nan,55,0
figlet,20,1.000,2.632,3903488.000,nan,2,0,12742240,nmap,20,1.000,80.721,3708928.000,nan,2,0,236210307,eat-memory,60,0.975,176.105,197567146.667,nan,2,0,3808143591,58.600,297.783,5782177792.000,5873913856.000,26.487,26.851,nan,nan,60,0
figlet,20,1.000,2.552,3481600.000,nan,2,0,11456117,nmap,20,1.000,77.273,4038656.000,nan,2,0,219254967,eat-memory,60,1.000,184.310,3825664.000,nan,1,0,2463942295,59.733,317.833,5834958848.000,5951862272.000,26.690,27.154,nan,nan,50,0
figlet,20,1.000,2.303,3966293.333,nan,1,0,12368199,nmap,20,1.000,79.949,3719168.000,nan,1,0,222696616,eat-memory,60,1.000,169.518,198944665.600,nan,2,0,2848097475,57.533,322.350,5891594240.000,6018363392.000,26.913,27.418,nan,nan,55,0
figlet,20,1.000,2.938,3289088.000,nan,2,0,12411974,nmap,20,1.000,96.548,2777088.000,nan,2,0,273227326,eat-memory,80,0.223,196.989,226659353.356,nan,1,1,12934249721,56.867,374.400,5903403008.000,6110613504.000,26.965,27.792,nan,nan,55,1
figlet,20,1.000,2.732,3717802.667,nan,2,0,12874223,nmap,20,1.000,91.482,3317760.000,nan,2,0,265309177,eat-memory,80,0.218,197.676,263736212.724,nan,1,1,11882448104,56.600,375.760,6039994368.000,6180526080.000,27.518,28.077,nan,nan,40,1
figlet,20,1.000,2.977,3229696.000,nan,2,0,11728117,nmap,20,1.000,92.038,3477504.000,nan,2,0,270471695,eat-memory,80,0.201,228.371,285431534.933,nan,1,1,11945429393,55.733,367.827,6048000000.000,6178314649.600,27.553,28.070,nan,nan,45,1
figlet,20,1.000,3.569,3596288.000,nan,2,0,8349408,nmap,40,1.000,165.171,3698688.000,nan,2,0,98841156,eat-memory,0,1.000,0.078,91512832.000,nan,1,0,0,58.867,218.067,5996218368.000,5968567808.000,27.347,27.239,nan,nan,45,0
figlet,20,1.000,3.258,10684757.333,nan,2,0,8368413,nmap,40,1.000,161.178,3975253.333,nan,2,0,98890491,eat-memory,0,1.000,1.415,79257088.000,nan,1,0,0,60.467,216.117,5844494336.000,5831288320.000,26.750,26.696,nan,nan,30,0
figlet,20,1.000,3.392,3821568.000,nan,1,0,8527413,nmap,40,1.000,182.143,3620864.000,nan,1,0,100650724,eat-memory,0,1.000,0.080,64851968.000,nan,1,0,0,57.733,231.983,5801680896.000,5808741888.000,26.575,26.604,nan,nan,55,0
figlet,20,1.000,2.945,3787349.333,nan,1,0,8906323,nmap,40,1.000,170.739,3388330.667,nan,1,0,124694394,eat-memory,20,1.000,66.938,96969045.333,nan,2,0,1094396033,60.200,283.683,5826252800.000,5867659776.000,26.645,26.809,nan,nan,30,0
figlet,20,1.000,2.859,3706880.000,nan,2,0,9307558,nmap,40,1.000,161.282,3919872.000,nan,2,0,146520238,eat-memory,20,1.000,61.861,95848399.238,nan,2,0,1095269257,56.800,254.233,5811818496.000,5851390976.000,26.585,26.744,nan,nan,60,0
figlet,20,1.000,2.991,10575701.333,nan,1,0,8558906,nmap,40,1.000,165.735,25600170.667,nan,1,0,116042556,eat-memory,20,1.000,64.805,96701098.667,nan,2,0,1087327831,56.667,270.617,5817518080.000,5862047744.000,26.610,26.788,nan,nan,85,0
figlet,20,1.000,2.545,4055040.000,nan,2,0,16189602,nmap,40,1.000,170.830,3964928.000,nan,2,0,3820533652,eat-memory,40,0.438,113.416,142743449.600,nan,1,1,7321755765,56.933,316.000,5822693376.000,6182961664.000,26.632,28.065,nan,nan,70,1
figlet,20,1.000,2.740,10535901.867,nan,2,0,16358329,nmap,40,1.000,170.014,303622314.667,nan,2,0,4020592947,eat-memory,40,0.362,112.039,163787605.333,nan,1,1,8317337270,58.400,317.633,5971058688.000,6257739776.000,27.223,28.362,nan,nan,80,1
figlet,20,1.000,2.829,10904746.667,nan,2,0,14692558,nmap,40,1.000,168.206,290681344.000,nan,2,0,3450200311,eat-memory,40,0.444,110.460,156462762.667,nan,2,1,7406984378,58.067,315.650,5976283136.000,6246678016.000,27.245,28.320,nan,nan,80,1
