function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,14.698,11757806.933,nan,1,0,6400711,curl,100,1.000,54.626,3670016.000,nan,1,0,379575389,eat-memory,0,1.000,0.077,78389248.000,nan,1,0,0,63.467,187.967,5956370432.000,5943102976.000,27.900,27.846,nan,nan,45,0
figlet,100,1.000,15.336,11792213.333,nan,1,0,6679092,curl,100,1.000,61.094,4300629.333,nan,2,0,378595315,eat-memory,0,1.000,0.965,71040853.333,nan,1,0,0,63.400,185.333,5911322624.000,5910970880.000,27.726,27.722,nan,nan,30,0
figlet,100,1.000,14.431,11938986.667,nan,2,0,6965121,curl,100,1.000,58.731,3600384.000,nan,2,0,381096540,eat-memory,0,1.000,0.253,52202837.333,nan,1,0,0,60.467,176.633,5878730752.000,5892613632.000,27.591,27.646,nan,nan,75,0
figlet,100,1.000,12.482,11637589.333,nan,1,0,8306652,curl,100,1.000,55.249,3516672.000,nan,1,0,386466209,eat-memory,20,1.000,67.724,87205400.381,nan,1,0,1111341148,64.333,255.750,5899442176.000,5945293312.000,27.680,27.859,nan,nan,25,0
figlet,100,1.000,14.216,11722752.000,nan,1,0,9105667,curl,100,1.000,58.235,41230677.333,nan,1,0,391974250,eat-memory,20,1.000,72.657,95155541.333,nan,2,0,1123541251,62.533,246.817,5884809216.000,5938336256.000,27.616,27.829,nan,nan,75,0
figlet,100,1.000,14.442,11752345.600,nan,1,0,9269012,curl,100,1.000,62.205,3624960.000,nan,1,0,388168287,eat-memory,20,1.000,82.476,95967914.667,nan,1,0,1124596545,60.467,258.333,5891004416.000,5947561472.000,27.643,27.868,nan,nan,55,0
figlet,100,1.000,12.806,11821568.000,nan,2,0,12924069,curl,100,1.000,53.528,4296704.000,nan,2,0,437132434,eat-memory,40,1.000,148.739,167497557.333,nan,2,0,2173903678,60.867,300.267,5895028736.000,6018909184.000,27.661,28.153,nan,nan,60,0
figlet,100,1.000,13.221,11750570.667,nan,1,0,12096954,curl,100,1.000,55.355,3870720.000,nan,2,0,424865541,eat-memory,40,1.000,160.017,4046848.000,nan,1,0,1649517164,61.200,314.433,5974020096.000,6086556160.000,27.943,28.389,nan,nan,55,0
figlet,100,1.000,12.393,3887104.000,nan,2,0,11755588,curl,100,1.000,46.534,3768320.000,nan,2,0,428218860,eat-memory,40,1.000,143.270,165872981.333,nan,2,0,1748749835,58.000,290.300,5951737856.000,6056514560.000,27.854,28.270,nan,nan,60,0
figlet,100,1.000,14.025,11843447.467,nan,2,0,12456162,curl,100,1.000,59.440,4075520.000,nan,2,0,428615264,eat-memory,60,0.202,198.554,4038656.000,nan,1,1,11158944359,62.867,371.293,5898457088.000,6068268236.800,27.643,28.318,nan,nan,55,1
figlet,100,1.000,14.229,11811159.284,nan,2,0,12353435,curl,100,1.000,53.947,3444736.000,nan,2,0,426299927,eat-memory,60,0.243,190.401,244029705.265,nan,1,1,10808385887,60.933,346.893,6066288640.000,6174425907.200,28.283,28.713,nan,nan,50,1
figlet,100,1.000,14.293,11882496.000,nan,2,0,12572571,curl,100,1.000,60.143,3686741.333,nan,2,0,437867593,eat-memory,60,0.188,189.426,240986112.000,nan,1,1,11698868741,63.533,364.227,6081824768.000,6205339238.400,28.354,28.844,nan,nan,30,1
figlet,100,1.000,12.569,11910485.333,nan,1,0,6710158,curl,120,1.000,73.102,3655680.000,nan,1,0,379560754,eat-memory,0,1.000,0.083,78880768.000,nan,1,0,0,62.400,199.817,6097721344.000,6073792512.000,28.410,28.315,nan,nan,45,0
figlet,100,1.000,14.056,12059136.000,nan,1,0,7181018,curl,120,1.000,69.316,3557376.000,nan,2,0,378641836,eat-memory,0,1.000,0.251,60593834.667,nan,1,0,0,58.200,193.633,5963630592.000,5987893248.000,27.877,27.973,nan,nan,60,0
figlet,100,1.000,13.440,11799893.333,nan,2,0,6838660,curl,120,1.000,64.521,3733333.333,nan,2,0,380290400,eat-memory,0,1.000,0.096,60334762.667,nan,1,0,0,63.133,185.967,6015131648.000,6026953216.000,28.089,28.133,nan,nan,30,0
figlet,100,1.000,14.744,11897100.190,nan,1,0,9082288,curl,120,1.000,57.714,3898880.000,nan,1,0,395124587,eat-memory,20,1.000,65.017,89689239.162,nan,1,0,1129044435,61.400,270.483,5990715392.000,6043939328.000,27.993,28.202,nan,nan,25,0
figlet,100,1.000,13.131,12023296.000,nan,2,0,9090402,curl,120,1.000,65.161,3702784.000,nan,2,0,395233537,eat-memory,20,1.000,71.644,97383765.333,nan,1,0,1128730492,61.133,249.550,5980907520.000,6031237120.000,27.948,28.148,nan,nan,60,0
figlet,100,1.000,12.361,11871232.000,nan,2,0,9579197,curl,120,1.000,59.685,4091904.000,nan,2,0,395653279,eat-memory,20,1.000,66.590,90901879.467,nan,2,0,1131937610,60.400,234.750,5900191744.000,5966329856.000,27.628,27.890,nan,nan,60,0
figlet,100,1.000,12.735,11769514.667,nan,2,0,12418576,curl,120,1.000,63.121,3919360.000,nan,2,0,479594252,eat-memory,40,0.991,144.375,3906901.333,nan,2,0,3287241251,63.533,314.267,6019805184.000,6124707840.000,28.121,28.534,nan,nan,25,0
figlet,100,1.000,13.057,11715584.000,nan,1,0,11822577,curl,120,1.000,62.364,3448832.000,nan,2,0,446655335,eat-memory,40,1.000,146.554,3727360.000,nan,1,0,2316250559,60.000,310.983,5986406400.000,6078478848.000,27.971,28.336,nan,nan,55,0
figlet,100,1.000,13.427,11822421.333,nan,2,0,12649365,curl,120,1.000,62.001,3592192.000,nan,2,0,461198861,eat-memory,40,1.000,147.115,155166890.667,nan,1,0,3215600717,57.467,315.517,5941178368.000,6060657152.000,27.791,28.265,nan,nan,55,0
figlet,100,1.000,13.660,11853387.093,nan,2,0,13033614,curl,120,1.000,64.342,3330048.000,nan,2,0,493538486,eat-memory,60,0.132,182.281,3448832.000,nan,1,1,12986831575,64.267,382.053,6018181120.000,6224851353.600,28.106,28.924,nan,nan,25,1
figlet,100,1.000,12.490,3368960.000,nan,2,0,11878918,curl,120,1.000,62.667,3578794.667,nan,2,0,450908852,eat-memory,60,0.207,205.294,283413845.333,nan,1,1,10588159831,59.933,354.373,6211463168.000,6323780812.800,28.883,29.326,nan,nan,20,1
figlet,100,1.000,11.493,3637248.000,nan,2,0,11704983,curl,120,1.000,62.284,3702784.000,nan,2,0,443352677,eat-memory,60,0.225,187.509,233435448.076,nan,1,1,10974522413,59.933,374.520,5945589760.000,6095935488.000,27.815,28.412,nan,nan,45,1
figlet,100,1.000,12.009,11924992.000,nan,2,0,6681619,curl,140,1.000,70.684,4041386.667,nan,2,0,378739067,eat-memory,0,1.000,34.990,117538474.667,nan,1,0,0,64.200,192.133,6043047936.000,6042370048.000,28.212,28.206,nan,nan,20,0
figlet,100,1.000,13.962,11920725.333,nan,1,0,6645680,curl,140,1.000,79.456,3801088.000,nan,1,0,379596400,eat-memory,0,1.000,1.247,69300565.333,nan,1,0,0,58.333,203.750,5930919936.000,5929443328.000,27.756,27.750,nan,nan,55,0
figlet,100,1.000,13.428,11820032.000,nan,2,0,6795310,curl,140,1.000,74.441,3616870.400,nan,2,0,382015101,eat-memory,0,1.000,0.079,61599744.000,nan,1,0,0,60.800,199.617,5896525824.000,5909289472.000,27.626,27.674,nan,nan,30,0
figlet,100,1.000,11.291,3962709.333,nan,2,0,9417536,curl,140,1.000,67.262,4256051.200,nan,2,0,396563796,eat-memory,20,1.000,67.989,105604608.000,nan,2,0,1134590953,62.800,248.167,5910562816.000,5974630912.000,27.686,27.940,nan,nan,30,0
figlet,100,1.000,13.649,11702784.000,nan,1,0,8841204,curl,140,1.000,73.376,3878912.000,nan,1,0,392900153,eat-memory,20,1.000,75.003,96926549.333,nan,1,0,1126729066,62.133,266.567,5928300544.000,5972708352.000,27.748,27.924,nan,nan,55,0
figlet,100,1.000,11.844,12004352.000,nan,1,0,8539305,curl,140,1.000,67.034,3919872.000,nan,2,0,391404912,eat-memory,20,1.000,66.115,95174656.000,nan,2,0,1127232608,55.533,242.667,5927331840.000,5988614656.000,27.745,27.989,nan,nan,60,0
figlet,100,1.000,11.256,11815409.371,nan,2,0,11942391,curl,140,1.000,72.318,4004488.533,nan,2,0,482991487,eat-memory,40,0.879,134.589,3824298.667,nan,2,1,4390633694,64.133,324.950,5947228160.000,6065218560.000,27.834,28.299,nan,nan,25,1
figlet,100,1.000,12.516,11910144.000,nan,2,0,12994375,curl,140,1.000,72.031,3652369.067,nan,2,0,624939780,eat-memory,40,0.537,129.921,4099982.222,nan,2,1,5810073720,62.867,313.233,6028906496.000,6120426496.000,28.163,28.522,nan,nan,25,1
figlet,100,1.000,11.471,11809962.667,nan,2,0,12041976,curl,140,1.000,63.546,3362816.000,nan,2,0,583298736,eat-memory,40,0.949,124.002,175633066.667,nan,2,0,3757175307,59.200,289.950,6003470336.000,6079346176.000,28.050,28.351,nan,nan,55,0
figlet,100,1.000,10.871,11857003.276,nan,1,0,6780315,curl,160,1.000,71.647,3423573.333,nan,1,0,381432668,eat-memory,0,1.000,0.083,3901440.000,nan,1,0,0,62.600,222.933,5956128768.000,5944573952.000,27.873,27.824,nan,nan,50,0
figlet,100,1.000,13.209,11919360.000,nan,1,0,6743875,curl,160,1.000,85.216,3862272.000,nan,1,0,380237592,eat-memory,0,1.000,0.352,50113536.000,nan,1,0,0,64.400,215.100,5895933952.000,5917608448.000,27.635,27.720,nan,nan,30,0
figlet,100,1.000,12.855,11770538.667,nan,2,0,7116483,curl,160,1.000,82.356,3787298.133,nan,2,0,383764912,eat-memory,0,1.000,0.082,45387776.000,nan,1,0,0,61.733,210.000,5892415488.000,5910381568.000,27.621,27.689,nan,nan,30,0
figlet,100,1.000,11.598,3546880.000,nan,2,0,10244565,curl,160,1.000,72.075,3812898.133,nan,2,0,415603513,eat-memory,20,1.000,65.409,87147349.333,nan,2,0,1161274131,60.733,254.200,5926998016.000,5977467904.000,27.760,27.958,nan,nan,30,0
figlet,100,1.000,12.859,11900074.667,nan,2,0,9651831,curl,160,1.000,81.360,65058816.000,nan,1,0,402989893,eat-memory,20,1.000,72.682,97575594.667,nan,1,0,1140476046,57.933,271.133,5922521088.000,5984484864.000,27.736,27.982,nan,nan,85,0
figlet,100,1.000,11.655,11844608.000,nan,2,0,9495705,curl,160,1.000,72.323,3694592.000,nan,2,0,404753730,eat-memory,20,1.000,66.322,98632840.533,nan,2,0,1144859928,61.933,252.767,5912285184.000,5973872128.000,27.697,27.941,nan,nan,60,0
figlet,100,1.000,12.421,11679744.000,nan,2,0,12926306,curl,160,1.000,75.063,3872768.000,nan,2,0,2167550413,eat-memory,40,0.499,128.756,158450688.000,nan,2,1,6248644784,59.667,314.733,5884354560.000,6048912384.000,27.586,28.242,nan,nan,55,1
figlet,100,1.000,11.129,3702613.333,nan,3,0,12253543,curl,160,0.999,56.778,2293760.000,nan,3,0,4447135083,eat-memory,40,0.432,122.952,177493674.667,nan,2,1,5536982639,64.400,285.800,6127101952.000,6211557888.000,28.569,28.901,nan,nan,25,1
figlet,100,1.000,11.465,11649536.000,nan,2,0,13264943,curl,160,1.000,72.342,102947357.257,nan,2,0,2037439448,eat-memory,40,0.343,108.438,158786998.857,nan,1,1,7638387326,62.133,285.683,6221686784.000,6246837760.000,28.940,29.038,nan,nan,80,1
figlet,100,1.000,13.018,11918677.333,nan,2,0,7740192,curl,180,1.000,95.786,92525909.333,nan,2,0,415412049,eat-memory,0,1.000,28.389,91914410.667,nan,1,0,0,60.933,225.800,6157305856.000,6142057984.000,28.696,28.634,nan,nan,20,0
figlet,100,1.000,11.869,11820441.600,nan,2,0,7432610,curl,180,1.000,81.817,79328768.000,nan,2,0,420821822,eat-memory,0,1.000,0.119,61410474.667,nan,1,0,0,60.533,208.117,6033143808.000,6033074688.000,28.200,28.197,nan,nan,30,0
figlet,100,1.000,11.902,3826073.600,nan,2,0,7507945,curl,180,1.000,87.112,77250560.000,nan,2,0,387218402,eat-memory,0,1.000,0.083,51171328.000,nan,1,0,0,58.267,212.717,5925304320.000,5960921088.000,27.771,27.913,nan,nan,25,0
figlet,100,1.000,12.757,3887104.000,nan,1,0,10250588,curl,180,1.000,86.893,81992850.286,nan,1,0,420110898,eat-memory,20,1.000,76.034,101793445.790,nan,1,0,1165803671,59.667,297.150,5954942976.000,6006325760.000,27.890,28.091,nan,nan,25,0
figlet,100,1.000,12.287,11939328.000,nan,1,0,10071540,curl,180,1.000,88.460,80025770.667,nan,2,0,416875029,eat-memory,20,1.000,71.550,96610474.667,nan,1,0,1167466302,60.800,280.267,5907730432.000,5974341120.000,27.697,27.961,nan,nan,60,0
figlet,100,1.000,11.521,3706880.000,nan,2,0,11164871,curl,180,1.000,82.018,3821568.000,nan,2,0,443113640,eat-memory,20,1.000,67.344,84959573.333,nan,2,0,1185466061,55.933,266.217,5913796608.000,5979872256.000,27.688,27.950,nan,nan,60,0
figlet,100,1.000,13.492,12022169.600,nan,2,0,14051155,curl,180,0.999,87.949,15837184.000,nan,3,0,4500642605,eat-memory,40,0.301,148.765,189312068.267,nan,1,1,9331110371,57.533,366.067,5913155584.000,6152875212.800,27.684,28.639,nan,nan,85,1
figlet,100,1.000,12.931,11938065.067,nan,2,0,12674712,curl,180,0.999,72.402,76415522.133,nan,3,0,8221192710,eat-memory,40,0.422,159.397,3622912.000,nan,3,1,5797142712,63.067,359.760,6194059264.000,6306319564.800,28.810,29.255,nan,nan,50,1
figlet,100,1.000,13.141,11948032.000,nan,2,0,13736386,curl,180,1.000,77.022,136053589.333,nan,2,0,6606520918,eat-memory,40,0.328,115.661,3870720.000,nan,1,1,8397389532,59.667,317.600,6393047040.000,6441316864.000,29.619,29.808,nan,nan,45,1
figlet,100,1.000,12.514,11921578.667,nan,1,0,7510000,curl,200,1.000,101.866,3804956.444,nan,1,0,386395536,eat-memory,0,1.000,0.070,62372181.333,nan,1,0,0,64.000,236.617,6256363520.000,6173479424.000,29.072,28.739,nan,nan,50,0
figlet,100,1.000,12.319,11822762.667,nan,2,0,7656050,curl,200,1.000,94.586,3912106.667,nan,2,0,387681856,eat-memory,0,1.000,0.569,55856128.000,nan,1,0,0,63.533,228.367,5955338240.000,5974993920.000,27.869,27.944,nan,nan,30,0
figlet,100,1.000,12.778,11941424.762,nan,1,0,7936189,curl,200,1.000,109.021,76113749.333,nan,1,0,387812099,eat-memory,0,1.000,0.071,47173729.524,nan,1,0,0,54.333,243.900,5905235968.000,5931234816.000,27.663,27.766,nan,nan,55,0
figlet,100,1.000,12.391,11917994.667,nan,1,0,11382203,curl,200,1.000,96.552,84369749.333,nan,1,0,520129518,eat-memory,20,1.000,75.063,95655765.333,nan,2,0,1206083838,60.533,295.883,5932769280.000,6002841088.000,27.781,28.057,nan,nan,30,0
figlet,100,1.000,10.650,11898338.743,nan,2,0,11761734,curl,200,1.000,89.807,3753949.867,nan,2,0,532482216,eat-memory,20,1.000,67.939,95832234.667,nan,2,0,1215741561,63.400,280.027,5956984832.000,6018738176.000,27.880,28.121,nan,nan,30,0
figlet,100,1.000,12.566,11747669.333,nan,2,0,12129381,curl,200,1.000,98.435,89440768.000,nan,1,0,547964012,eat-memory,20,1.000,77.128,98066261.333,nan,1,0,1219831706,57.867,298.817,5923198976.000,5995333120.000,27.728,28.014,nan,nan,85,0
figlet,100,1.000,13.161,3491840.000,nan,2,0,12027274,curl,200,0.969,56.769,110151680.000,nan,3,0,13173895020,eat-memory,40,0.769,170.516,3061760.000,nan,3,1,5276088918,63.067,351.880,5948743680.000,6169700761.600,27.840,28.716,nan,nan,30,1
figlet,100,1.000,11.994,3753301.333,nan,2,0,13605877,curl,200,1.000,72.853,3141632.000,nan,2,0,7888260738,eat-memory,40,0.376,133.874,3665920.000,nan,1,1,7957737877,63.733,379.520,6563829760.000,6551659724.800,30.302,30.256,nan,nan,40,1
figlet,100,1.000,13.113,12013568.000,nan,2,0,15412735,curl,200,1.000,80.028,4200561.778,nan,3,0,7899967792,eat-memory,40,0.401,143.114,3344384.000,nan,2,1,8427965843,61.067,361.027,6273017856.000,6443078451.200,29.155,29.831,nan,nan,50,1
figlet,120,1.000,27.112,12318890.667,nan,2,0,7006976,curl,0,1.000,0.145,3870720.000,nan,1,0,0,eat-memory,0,1.000,0.084,60747776.000,nan,1,0,0,63.467,122.400,6407671808.000,6273561088.000,29.694,29.156,nan,nan,45,0
figlet,120,1.000,26.648,11986602.667,nan,2,0,7204567,curl,0,1.000,0.129,47816704.000,nan,1,0,0,eat-memory,0,1.000,0.790,55287466.667,nan,1,0,0,62.067,116.850,5883566080.000,5877693440.000,27.584,27.561,nan,nan,30,0
figlet,120,1.000,26.179,11953834.667,nan,2,0,7138685,curl,0,1.000,0.093,41961472.000,nan,1,0,0,eat-memory,0,1.000,0.097,47399048.533,nan,1,0,0,61.067,114.750,5889228800.000,5881043968.000,27.607,27.573,nan,nan,30,0
figlet,120,1.000,19.254,11690769.067,nan,2,0,6639640,curl,0,1.000,0.101,38260736.000,nan,1,0,0,eat-memory,20,1.000,64.601,89280000.000,nan,2,0,1082607960,62.467,159.783,5889218560.000,5920361984.000,27.608,27.731,nan,nan,30,0
figlet,120,1.000,22.384,5629451.378,nan,2,0,6558130,curl,0,1.000,0.080,27182421.333,nan,1,0,0,eat-memory,20,1.000,71.936,93876565.333,nan,2,0,1082317446,64.067,170.317,5877297152.000,5909775360.000,27.561,27.688,nan,nan,40,0
figlet,120,1.000,20.346,11918165.333,nan,2,0,6491429,curl,0,1.000,0.093,27322124.190,nan,1,0,0,eat-memory,20,1.000,68.085,92344076.190,nan,2,0,1081500211,62.733,159.467,5870641152.000,5904187392.000,27.534,27.667,nan,nan,45,0
figlet,120,1.000,18.377,11944960.000,nan,2,0,7393046,curl,0,1.000,0.073,27358378.667,nan,1,0,0,eat-memory,40,1.000,140.079,3407872.000,nan,2,0,1085702370,64.267,226.617,5909147648.000,5980945920.000,27.692,27.976,nan,nan,25,0
figlet,120,1.000,16.783,4079616.000,nan,2,0,7155394,curl,0,1.000,0.078,27309056.000,nan,1,0,0,eat-memory,40,1.000,124.442,63393792.000,nan,2,0,1084323020,62.533,210.783,5922703360.000,5998655488.000,27.746,28.047,nan,nan,45,0
figlet,120,1.000,18.557,9744384.000,nan,2,0,7014275,curl,0,1.000,0.077,27253760.000,nan,1,0,0,eat-memory,40,1.000,137.330,148060842.667,nan,2,0,1084024694,59.267,219.617,5928544256.000,5999882752.000,27.768,28.050,nan,nan,55,0
figlet,120,1.000,14.313,11809962.667,nan,2,0,9291432,curl,0,1.000,0.072,27160064.000,nan,1,0,0,eat-memory,60,1.000,189.248,4210688.000,nan,1,0,1111406210,57.933,258.617,5940813824.000,6034297856.000,27.820,28.189,nan,nan,45,0
figlet,120,1.000,15.704,11903829.333,nan,2,0,9289750,curl,0,1.000,0.073,27176960.000,nan,1,0,0,eat-memory,60,1.000,209.748,202060629.333,nan,1,0,1106703231,59.600,279.383,5881032704.000,6006242816.000,27.579,28.076,nan,nan,70,0
figlet,120,1.000,14.231,12000768.000,nan,2,0,9012558,curl,0,1.000,0.085,26951680.000,nan,1,0,0,eat-memory,60,1.000,195.072,213287082.667,nan,2,0,1137252672,63.133,261.800,5911384064.000,6019896832.000,27.705,28.134,nan,nan,30,0
figlet,120,1.000,14.736,12016298.667,nan,2,0,10610796,curl,0,1.000,0.074,26722304.000,nan,1,0,0,eat-memory,80,0.662,234.880,3792298.667,nan,2,1,5215097325,62.800,315.383,5936846848.000,6076701696.000,27.811,28.363,nan,nan,25,1
figlet,120,1.000,15.646,3264512.000,nan,2,0,10728834,curl,0,1.000,0.067,26722577.067,nan,1,0,0,eat-memory,80,0.589,283.563,305322120.533,nan,2,1,6214019930,58.667,360.813,5999364096.000,6175555993.600,28.053,28.752,nan,nan,50,1
figlet,120,1.000,15.672,3902395.733,nan,2,0,10478099,curl,0,1.000,0.072,26689781.760,nan,1,0,0,eat-memory,80,0.691,301.359,3422208.000,nan,2,1,5226455664,64.333,374.187,5983836160.000,6155937382.400,27.992,28.674,nan,nan,30,1
figlet,120,1.000,22.411,11775658.667,nan,2,0,6448625,curl,20,1.000,16.699,30932309.333,nan,1,0,380281262,eat-memory,0,1.000,0.084,69451776.000,nan,1,0,0,63.133,131.700,5973149696.000,5946933760.000,27.951,27.846,nan,nan,35,0
figlet,120,1.000,21.067,12013568.000,nan,2,0,6491101,curl,20,1.000,15.393,3755264.000,nan,2,0,377990798,eat-memory,0,1.000,0.529,67288405.333,nan,1,0,0,62.200,128.383,5878519808.000,5869470720.000,27.583,27.544,nan,nan,30,0
figlet,120,1.000,21.773,12004937.143,nan,1,0,6511903,curl,20,1.000,16.993,4019916.800,nan,1,0,382696551,eat-memory,0,1.000,0.091,53907456.000,nan,1,0,0,63.733,137.450,5870522368.000,5859610624.000,27.551,27.505,nan,nan,25,0
figlet,120,1.000,19.112,11956565.333,nan,1,0,6560269,curl,20,1.000,14.501,3630762.667,nan,2,0,383802784,eat-memory,20,1.000,69.837,105662805.333,nan,2,0,1083483919,60.467,181.100,5857536000.000,5891128832.000,27.500,27.631,nan,nan,30,0
figlet,120,1.000,16.253,11972949.333,nan,2,0,6433214,curl,20,1.000,13.043,29279061.333,nan,2,0,381343028,eat-memory,20,1.000,61.665,92345173.333,nan,2,0,1083416087,58.933,168.067,5833197568.000,5874881024.000,27.398,27.563,nan,nan,60,0
figlet,120,1.000,19.077,11923285.333,nan,2,0,6558108,curl,20,1.000,14.350,3592192.000,nan,2,0,379501166,eat-memory,20,1.000,70.180,95404202.667,nan,1,0,1084028034,58.333,179.583,5870088192.000,5903316480.000,27.545,27.677,nan,nan,55,0
figlet,120,1.000,14.986,11816789.333,nan,2,0,7779927,curl,20,1.000,11.849,3780608.000,nan,2,0,385179354,eat-memory,40,1.000,117.681,131906901.333,nan,2,0,1094233847,58.067,218.350,5909516288.000,5987938304.000,27.703,28.014,nan,nan,60,0
figlet,120,1.000,16.710,3784704.000,nan,2,0,7585306,curl,20,1.000,12.195,3796992.000,nan,2,0,386016025,eat-memory,40,1.000,137.520,3874816.000,nan,1,0,1093034702,63.467,236.667,5960130560.000,6027659264.000,27.914,28.179,nan,nan,55,0
figlet,120,1.000,17.048,11951299.048,nan,1,0,7501765,curl,20,1.000,12.570,3932160.000,nan,1,0,379701813,eat-memory,40,1.000,137.283,144760173.714,nan,1,0,1090506946,57.133,241.683,5915975680.000,6000277504.000,27.734,28.068,nan,nan,55,0
figlet,120,1.000,14.143,11938304.000,nan,2,0,10463027,curl,20,1.000,10.920,3735552.000,nan,2,0,391187325,eat-memory,60,1.000,203.793,208811861.333,nan,2,0,1219842788,58.000,286.417,5932193792.000,6043920896.000,27.798,28.242,nan,nan,60,0
figlet,120,1.000,13.967,3599384.381,nan,1,0,10266996,curl,20,1.000,11.010,3864064.000,nan,1,0,391925648,eat-memory,60,1.000,212.093,4211950.933,nan,1,0,1180453242,63.667,309.783,5975306240.000,6084643328.000,27.985,28.414,nan,nan,25,0
figlet,120,1.000,14.140,11808768.000,nan,2,0,9833666,curl,20,1.000,11.040,3751936.000,nan,1,0,398251820,eat-memory,60,1.000,196.876,203875840.000,nan,2,0,1157489142,56.000,281.417,5882216448.000,6006372864.000,27.602,28.095,nan,nan,60,0
figlet,120,1.000,15.469,11853714.773,nan,2,0,10613173,curl,20,1.000,11.856,3178496.000,nan,2,0,400992963,eat-memory,80,0.404,246.234,260384904.533,nan,1,1,8473647230,58.789,376.489,5910515712.000,6122312908.800,27.715,28.556,nan,nan,55,1
figlet,120,1.000,15.137,11849728.000,nan,2,0,11338375,curl,20,1.000,11.703,3609668.267,nan,2,0,403666205,eat-memory,80,0.401,286.024,3702784.000,nan,1,1,8303415064,61.333,353.880,6117408768.000,6258918604.800,28.516,29.074,nan,nan,20,1
figlet,120,1.000,15.095,11956087.467,nan,2,0,10877299,curl,20,1.000,12.294,2777088.000,nan,2,0,393917032,eat-memory,80,0.382,272.786,305977617.067,nan,1,1,8350460346,57.867,365.440,6057058304.000,6213900288.000,28.272,28.894,nan,nan,45,1
figlet,120,1.000,17.500,11892087.467,nan,2,0,6083798,curl,40,1.000,26.573,3317031.822,nan,2,0,378906768,eat-memory,0,1.000,35.346,122725205.333,nan,1,0,0,61.667,135.367,6082791424.000,6052761600.000,28.379,28.257,nan,nan,20,0
figlet,120,1.000,20.887,11967488.000,nan,1,0,6175399,curl,40,1.000,29.914,3509589.333,nan,1,0,377989262,eat-memory,0,1.000,0.182,83535701.333,nan,1,0,0,60.600,146.167,6007134208.000,5982267392.000,28.078,27.979,nan,nan,25,0
figlet,120,1.000,19.533,11834026.667,nan,2,0,6168847,curl,40,1.000,25.130,3754154.667,nan,2,0,382358921,eat-memory,0,1.000,0.091,63520768.000,nan,1,0,0,63.333,143.350,5911207936.000,5910022144.000,27.696,27.689,nan,nan,30,0
figlet,120,1.000,16.279,11856896.000,nan,2,0,6862228,curl,40,1.000,23.417,3648804.571,nan,2,0,382391334,eat-memory,20,1.000,63.566,116699477.333,nan,2,0,1088643101,64.067,188.867,5892499456.000,5943015936.000,27.623,27.823,nan,nan,30,0
figlet,120,1.000,18.090,12057600.000,nan,1,0,6600879,curl,40,1.000,26.101,34469717.333,nan,2,0,379596637,eat-memory,20,1.000,71.357,96697002.667,nan,1,0,1085409885,57.133,196.100,5875030016.000,5912754688.000,27.548,27.697,nan,nan,55,0
figlet,120,1.000,16.707,11869354.667,nan,2,0,6728575,curl,40,1.000,24.218,3862528.000,nan,2,0,389414735,eat-memory,20,1.000,66.130,97412266.667,nan,2,0,1085990276,56.533,184.617,5898133504.000,5938426880.000,27.641,27.801,nan,nan,60,0
figlet,120,1.000,14.642,11843145.143,nan,1,0,7905547,curl,40,1.000,22.635,3629056.000,nan,1,0,384515365,eat-memory,40,1.000,137.004,134833473.829,nan,1,0,1095206431,58.067,256.817,5904064512.000,5989667328.000,27.665,28.005,nan,nan,70,0
figlet,120,1.000,15.352,3674112.000,nan,1,0,8135827,curl,40,1.000,22.937,4067328.000,nan,2,0,386551488,eat-memory,40,1.000,134.304,151106560.000,nan,2,0,1100624423,62.067,245.517,5945554944.000,6025415680.000,27.830,28.147,nan,nan,60,0
figlet,120,1.000,14.733,11920905.752,nan,2,0,7751652,curl,40,1.000,20.767,3792896.000,nan,2,0,381678588,eat-memory,40,1.000,121.581,2412544.000,nan,2,0,1099896773,59.133,290.767,5984677888.000,6096816128.000,27.986,28.431,nan,nan,60,0
figlet,120,1.000,14.409,4205909.333,nan,1,0,10633407,curl,40,1.000,22.073,3454976.000,nan,2,0,394837170,eat-memory,60,1.000,209.885,3914717.867,nan,1,0,2048183341,61.933,309.533,6033211392.000,6172350464.000,28.190,28.742,nan,nan,25,0
figlet,120,1.000,13.940,11833319.619,nan,1,0,10675031,curl,40,1.000,20.361,3948544.000,nan,1,0,395296108,eat-memory,60,1.000,188.627,197906739.200,nan,1,0,1722290738,60.067,320.050,5942792192.000,6076048384.000,27.823,28.352,nan,nan,55,0
