function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,9.819,3739192.889,nan,2,0,8786540,nmap,20,1.000,88.492,7274951.111,nan,2,0,96288908,env,0,1.000,0.109,12866218.667,nan,1,0,0,63.933,168.467,5744576512.000,5749868032.000,26.236,26.253,nan,nan,45,0
figlet,40,1.000,9.089,3256320.000,nan,2,0,8555166,nmap,20,1.000,82.920,9926246.400,nan,2,0,96770264,env,0,1.000,0.090,12717397.333,nan,1,0,0,59.467,159.717,5774856192.000,5770498560.000,26.360,26.338,nan,nan,45,0
figlet,40,1.000,9.144,10854058.667,nan,1,0,7777242,nmap,20,1.000,89.467,18756437.333,nan,1,0,97731585,env,20,1.000,3.149,12415488.000,nan,1,0,6204682,57.533,169.183,5756362752.000,5755458560.000,26.271,26.267,nan,nan,70,0
figlet,40,1.000,8.982,3874986.667,nan,2,0,7917083,nmap,20,1.000,86.513,3954858.667,nan,1,0,99817593,env,20,1.000,3.024,13810176.000,nan,2,0,6172695,63.933,169.204,5795956736.000,5788891136.000,26.441,26.410,nan,nan,30,0
figlet,40,1.000,8.955,3465216.000,nan,2,0,8068196,nmap,20,1.000,77.970,3715072.000,nan,2,0,98378962,env,20,1.000,2.767,13595477.333,nan,2,0,6098888,59.133,159.150,5797502976.000,5793614848.000,26.435,26.421,nan,nan,60,0
figlet,40,1.000,8.130,10869828.267,nan,1,0,8108487,nmap,20,1.000,95.180,3903488.000,nan,1,0,103099925,env,40,1.000,5.368,3974144.000,nan,1,0,6244500,60.467,182.533,5706868736.000,5713374720.000,26.079,26.106,nan,nan,55,0
figlet,40,1.000,8.979,10889557.333,nan,1,0,8353097,nmap,20,1.000,90.907,4089856.000,nan,2,0,98979496,env,40,1.000,6.311,13766485.333,nan,1,0,6582725,60.000,172.717,5783891968.000,5781502464.000,26.385,26.376,nan,nan,60,0
figlet,40,1.000,8.167,10881365.333,nan,2,0,7401079,nmap,20,1.000,82.644,4044800.000,nan,2,0,105220551,env,40,1.000,5.565,3854336.000,nan,2,0,6080100,58.933,165.600,5775151104.000,5773491200.000,26.351,26.344,nan,nan,60,0
figlet,40,1.000,7.806,10966186.667,nan,1,0,8058542,nmap,20,1.000,78.950,3903488.000,nan,1,0,101112373,env,60,1.000,7.889,13635120.762,nan,1,0,5861776,60.067,183.650,5826068480.000,5817067520.000,26.555,26.520,nan,nan,55,0
figlet,40,1.000,8.785,3874816.000,nan,1,0,8024385,nmap,20,1.000,91.128,3989504.000,nan,1,0,100152236,env,60,1.000,8.880,13924181.333,nan,1,0,6110197,56.933,177.267,5821184000.000,5813192704.000,26.537,26.506,nan,nan,60,0
figlet,40,1.000,8.060,3812010.667,nan,2,0,7710052,nmap,20,1.000,83.714,3872938.667,nan,2,0,96855775,env,60,1.000,8.363,3737856.000,nan,2,0,6019725,63.267,175.433,5772744704.000,5758696960.000,26.355,26.297,nan,nan,30,0
figlet,40,1.000,7.699,10922700.800,nan,2,0,7808872,nmap,20,1.000,74.881,4268032.000,nan,2,0,101323181,env,80,1.000,9.151,3776512.000,nan,2,0,5761492,60.933,169.083,5738520576.000,5732759552.000,26.208,26.187,nan,nan,60,0
figlet,40,1.000,8.665,10994005.333,nan,1,0,8089149,nmap,20,1.000,91.740,6176768.000,nan,1,0,103404970,env,80,1.000,11.170,3694592.000,nan,1,0,5941964,59.867,184.117,5767008256.000,5762919936.000,26.324,26.309,nan,nan,55,0
figlet,40,1.000,8.336,10925738.667,nan,2,0,8324050,nmap,20,1.000,84.809,4022272.000,nan,2,0,105131225,env,80,1.000,10.633,13783586.133,nan,2,0,5940160,60.200,176.283,5763225600.000,5761991168.000,26.311,26.307,nan,nan,60,0
figlet,40,1.000,7.167,10758485.333,nan,2,0,7656815,nmap,20,1.000,77.983,3584000.000,nan,2,0,104563978,env,100,1.000,11.442,13792012.190,nan,2,0,5461727,58.667,169.617,5767081984.000,5769350144.000,26.328,26.337,nan,nan,60,0
figlet,40,1.000,8.371,10941610.667,nan,1,0,8076270,nmap,20,1.000,92.456,3817472.000,nan,1,0,104430819,env,100,1.000,13.203,13705216.000,nan,1,0,5628234,61.333,190.217,5777864704.000,5783979520.000,26.373,26.397,nan,nan,55,0
figlet,40,1.000,7.758,11021994.667,nan,2,0,7503665,nmap,20,1.000,85.120,4124672.000,nan,1,0,102127356,env,100,1.000,12.094,3756032.000,nan,2,0,5397203,56.867,177.267,5806733312.000,5801436160.000,26.489,26.468,nan,nan,60,0
figlet,40,1.000,7.280,10967825.067,nan,2,0,7686496,nmap,20,1.000,81.323,3874816.000,nan,2,0,103390773,env,120,1.000,12.828,13950464.000,nan,2,0,5119170,60.000,175.483,5761370112.000,5737786880.000,26.309,26.215,nan,nan,60,0
figlet,40,1.000,7.934,3596288.000,nan,1,0,7858003,nmap,20,1.000,91.863,3608576.000,nan,1,0,104769777,env,120,1.000,14.148,13699925.333,nan,1,0,5268483,58.867,191.667,5723287552.000,5716424704.000,26.159,26.132,nan,nan,55,0
figlet,40,1.000,7.414,3796309.333,nan,1,0,7593896,nmap,20,1.000,86.589,3929258.667,nan,2,0,110458648,env,120,1.000,14.308,13750784.000,nan,1,0,5358673,62.467,191.450,5746155520.000,5746105344.000,26.262,26.258,nan,nan,30,0
figlet,40,1.000,6.885,11067904.000,nan,2,0,7324881,nmap,20,1.000,81.776,3645440.000,nan,2,0,111053232,env,140,1.000,15.241,13754538.667,nan,2,0,5244999,57.933,182.200,5759490048.000,5759330304.000,26.306,26.306,nan,nan,60,0
figlet,40,1.000,7.191,10847778.133,nan,1,0,7681960,nmap,20,1.000,93.498,3584000.000,nan,1,0,105037357,env,140,1.000,16.765,13644288.000,nan,1,0,5109536,57.667,194.767,5781348352.000,5783004160.000,26.359,26.367,nan,nan,55,0
figlet,40,1.000,7.149,3870720.000,nan,2,0,7468488,nmap,20,1.000,85.791,3930112.000,nan,1,0,107507446,env,140,1.000,15.416,13784746.667,nan,2,0,5012796,60.800,186.033,5790773248.000,5792384000.000,26.399,26.406,nan,nan,60,0
figlet,40,1.000,6.634,4141056.000,nan,2,0,7589955,nmap,20,1.000,85.926,3608576.000,nan,2,0,113798018,env,160,1.000,16.658,13953706.667,nan,2,0,5373531,59.267,185.567,5737756672.000,5742110720.000,26.189,26.207,nan,nan,60,0
figlet,40,1.000,7.401,10956800.000,nan,1,0,7309022,nmap,20,1.000,93.276,3616768.000,nan,1,0,108873725,env,160,1.000,16.155,3577856.000,nan,1,0,4987876,58.267,196.100,5772867584.000,5771458048.000,26.328,26.324,nan,nan,55,0
figlet,40,1.000,7.096,10957994.667,nan,1,0,7300808,nmap,20,1.000,87.246,3932160.000,nan,1,0,109005044,env,160,1.000,17.022,13738496.000,nan,1,0,4915806,57.533,189.433,5770655744.000,5734581248.000,26.322,26.180,nan,nan,60,0
figlet,40,1.000,6.518,10870272.000,nan,2,0,7689315,nmap,20,1.000,84.650,4020224.000,nan,1,0,115026609,env,180,1.000,17.664,13726890.667,nan,2,0,5375823,60.067,191.950,5766017024.000,5764835840.000,26.305,26.301,nan,nan,60,0
figlet,40,1.000,6.387,3850240.000,nan,2,0,7411215,nmap,20,1.000,79.195,4128768.000,nan,2,0,111284886,env,180,1.000,16.486,3694592.000,nan,2,0,4975480,57.667,180.500,5772500992.000,5760899584.000,26.330,26.285,nan,nan,60,0
figlet,40,1.000,7.406,3628495.238,nan,1,0,7210062,nmap,20,1.000,91.272,3572360.533,nan,1,0,107145168,env,180,1.000,17.892,13746858.667,nan,1,0,4945852,63.933,205.500,5805967360.000,5798216192.000,26.479,26.447,nan,nan,25,0
figlet,40,1.000,6.824,10819413.333,nan,2,0,6911838,nmap,20,1.000,87.037,3764224.000,nan,1,0,105193101,env,200,1.000,20.182,13803690.667,nan,1,0,4786958,60.267,195.150,5752354816.000,5752155136.000,26.254,26.254,nan,nan,60,0
figlet,40,1.000,6.382,3485696.000,nan,2,0,7138118,nmap,20,1.000,82.903,3760128.000,nan,2,0,107799736,env,200,1.000,18.650,3792896.000,nan,2,0,4959639,57.000,188.883,5763440640.000,5763326976.000,26.300,26.301,nan,nan,60,0
figlet,40,1.000,7.195,10871515.429,nan,1,0,7170637,nmap,20,1.000,85.970,3723605.333,nan,1,0,114017059,env,200,1.000,20.090,13733307.733,nan,1,0,4914914,63.067,207.600,5808906240.000,5794561536.000,26.494,26.433,nan,nan,25,0
figlet,40,1.000,6.880,3838976.000,nan,2,0,21160563,nmap,40,1.000,184.277,3701930.667,nan,1,0,607883758,env,0,1.000,0.124,13418496.000,nan,1,0,0,62.867,245.617,5790734336.000,5781438976.000,26.423,26.383,nan,nan,30,0
figlet,40,1.000,6.783,3666636.800,nan,2,0,53518843,nmap,40,0.999,238.343,3692373.333,nan,2,0,4725163971,env,0,1.000,0.079,13413205.333,nan,1,0,0,58.056,282.111,5796810752.000,6097714176.000,26.445,27.641,nan,nan,25,0
figlet,40,1.000,7.454,3383332.571,nan,1,0,8996530,nmap,40,1.000,165.262,5028668.952,nan,3,0,99511169,env,0,1.000,0.077,13291520.000,nan,1,0,0,63.600,240.000,5890856960.000,5875540992.000,26.826,26.768,nan,nan,25,0
figlet,40,1.000,6.933,11839829.333,nan,1,0,8408054,nmap,40,1.000,175.178,3707136.000,nan,1,0,101787272,env,20,1.000,2.381,13330773.333,nan,1,0,6902312,62.000,239.067,5852454912.000,5837542400.000,26.670,26.608,nan,nan,30,0
figlet,40,1.000,6.625,11915434.667,nan,1,0,8217980,nmap,40,1.000,170.330,3613525.333,nan,2,0,103562870,env,20,1.000,2.441,13585920.000,nan,1,0,7803146,63.667,236.600,5855932416.000,5846236160.000,26.690,26.647,nan,nan,30,0
figlet,40,1.000,6.704,11925162.667,nan,2,0,8997279,nmap,40,1.000,165.056,3823104.000,nan,2,0,105021294,env,20,1.000,2.279,3757653.333,nan,2,0,7852518,61.800,227.867,5859151872.000,5850031616.000,26.700,26.661,nan,nan,30,0
figlet,40,1.000,6.423,4190208.000,nan,2,0,8540835,nmap,40,1.000,163.489,3497984.000,nan,2,0,108845636,env,40,1.000,4.317,13572608.000,nan,2,0,7520942,61.800,220.300,5821347840.000,5823320576.000,26.540,26.549,nan,nan,60,0
figlet,40,1.000,6.558,4681728.000,nan,1,0,8390663,nmap,40,1.000,170.472,3903488.000,nan,1,0,106953109,env,40,1.000,4.707,4067328.000,nan,1,0,7647144,61.000,236.333,5807972352.000,5803130880.000,26.487,26.470,nan,nan,55,0
figlet,40,1.000,6.342,3466444.800,nan,2,0,7898124,nmap,40,1.000,167.277,3703552.000,nan,1,0,107364105,env,40,1.000,4.507,13727914.667,nan,2,0,7599615,61.400,234.967,5855692800.000,5855164928.000,26.690,26.685,nan,nan,30,0
figlet,40,1.000,6.097,11804330.667,nan,1,0,8790484,nmap,40,1.000,160.569,3628714.667,nan,2,0,118078393,env,60,1.000,6.371,3784396.800,nan,2,0,6994429,62.667,232.867,5873729536.000,5865259008.000,26.763,26.727,nan,nan,30,0
figlet,40,1.000,6.806,11876864.000,nan,1,0,8396126,nmap,40,1.000,167.830,3514368.000,nan,1,0,107969488,env,60,1.000,6.730,13615284.419,nan,1,0,6985446,60.267,255.517,5840488448.000,5821174784.000,26.620,26.545,nan,nan,55,0
figlet,40,1.000,6.568,11935061.333,nan,2,0,8682903,nmap,40,1.000,173.797,4052992.000,nan,1,0,111312302,env,60,1.000,7.054,3903488.000,nan,1,0,7113738,57.733,244.300,5801707520.000,5802784768.000,26.469,26.474,nan,nan,60,0
figlet,40,1.000,5.530,3880106.667,nan,2,0,8395844,nmap,40,1.000,160.368,3643477.333,nan,2,0,115481853,env,80,1.000,7.963,13688661.333,nan,2,0,6658175,63.533,239.567,5833359360.000,5826370560.000,26.606,26.576,nan,nan,30,0
figlet,40,1.000,6.013,11893374.781,nan,1,0,8815584,nmap,40,1.000,164.774,3893862.400,nan,1,0,112087615,env,80,1.000,7.297,13592507.733,nan,1,0,7030014,62.267,261.650,5856391168.000,5845421568.000,26.701,26.654,nan,nan,25,0
figlet,40,1.000,6.368,11829930.667,nan,1,0,8244868,nmap,40,1.000,173.852,3461120.000,nan,2,0,112031306,env,80,1.000,8.462,13621418.667,nan,2,0,6311817,61.267,245.950,5819006976.000,5820410880.000,26.540,26.547,nan,nan,60,0
figlet,40,1.000,5.683,12060672.000,nan,2,0,8559459,nmap,40,1.000,156.419,3534848.000,nan,2,0,111858757,env,100,1.000,9.636,13670229.333,nan,1,0,6608712,57.400,230.383,5816291328.000,5819790848.000,26.532,26.547,nan,nan,60,0
figlet,40,1.000,6.114,11830808.381,nan,1,0,8170431,nmap,40,1.000,179.618,3801088.000,nan,1,0,112791209,env,100,1.000,10.009,13589308.952,nan,1,0,6505595,60.400,255.567,5842018304.000,5843160576.000,26.635,26.640,nan,nan,55,0
figlet,40,1.000,6.013,11827541.333,nan,1,0,8015701,nmap,40,1.000,171.269,3971072.000,nan,2,0,115742204,env,100,1.000,9.973,13611178.667,nan,1,0,6556822,58.333,244.133,5852839936.000,5857072640.000,26.680,26.698,nan,nan,60,0
figlet,40,1.000,5.681,12033262.933,nan,2,0,8670278,nmap,40,1.000,156.632,3616768.000,nan,2,0,116209359,env,120,1.000,11.014,13722453.333,nan,2,0,6811155,59.267,238.517,5859342336.000,5861261824.000,26.707,26.715,nan,nan,60,0
figlet,40,1.000,6.058,3807232.000,nan,1,0,8140748,nmap,40,1.000,166.401,3629056.000,nan,1,0,114028565,env,120,1.000,12.713,13720405.333,nan,1,0,6668142,57.133,262.633,5860483072.000,5861159424.000,26.711,26.715,nan,nan,55,0
figlet,40,1.000,6.085,11834197.333,nan,1,0,8172987,nmap,40,1.000,172.877,3866965.333,nan,1,0,114132201,env,120,1.000,12.048,13687978.667,nan,1,0,6445717,60.533,251.717,5900802048.000,5893052928.000,26.885,26.851,nan,nan,30,0
figlet,40,1.000,5.579,11653632.000,nan,2,0,7789952,nmap,40,1.000,161.194,3663257.600,nan,2,0,116085910,env,140,1.000,12.684,3779584.000,nan,2,0,6401983,62.133,246.417,5794793472.000,5784574976.000,26.463,26.420,nan,nan,45,0
figlet,40,1.000,5.523,3887104.000,nan,2,0,8413455,nmap,40,1.000,154.744,3749888.000,nan,2,0,117860916,env,140,1.000,11.763,13643980.800,nan,2,0,6939080,62.133,305.467,5805996032.000,5804472320.000,26.497,26.493,nan,nan,60,0
figlet,40,1.000,6.249,11800234.667,nan,1,0,8113354,nmap,40,1.000,176.368,3268608.000,nan,1,0,112202702,env,140,1.000,13.622,4096546.133,nan,1,0,6391537,63.000,262.067,5837348864.000,5830455296.000,26.635,26.605,nan,nan,55,0
figlet,40,1.000,5.700,11734528.000,nan,2,0,8124869,nmap,40,1.000,164.906,3786752.000,nan,1,0,121128623,env,160,1.000,14.279,13767850.667,nan,2,0,6388747,59.600,248.767,5839585280.000,5840381440.000,26.636,26.640,nan,nan,60,0
figlet,40,1.000,5.337,11671893.333,nan,2,0,8377863,nmap,40,1.000,156.297,3747840.000,nan,2,0,124535585,env,160,1.000,13.592,4050944.000,nan,2,0,6668080,57.867,238.650,5831567360.000,5828805632.000,26.571,26.561,nan,nan,60,0
figlet,40,1.000,5.722,11670698.667,nan,1,0,7907061,nmap,40,1.000,178.027,3833856.000,nan,1,0,115933757,env,160,1.000,14.682,13663402.667,nan,1,0,6177471,57.600,258.550,5837348864.000,5839737856.000,26.596,26.606,nan,nan,55,0
figlet,40,1.000,5.534,11621546.667,nan,2,0,8010028,nmap,40,1.000,160.966,4145152.000,nan,1,0,120455926,env,180,1.000,14.695,3944448.000,nan,2,0,6506983,57.600,247.783,5839040512.000,5814393856.000,26.604,26.506,nan,nan,60,0
figlet,40,1.000,5.136,11720362.667,nan,2,0,8238715,nmap,40,1.000,151.961,3821568.000,nan,2,0,120401581,env,180,1.000,15.383,3874816.000,nan,2,0,6496505,59.667,237.650,5783793664.000,5787854336.000,26.385,26.402,nan,nan,60,0
figlet,40,1.000,5.857,3502080.000,nan,1,0,8145821,nmap,40,1.000,178.397,3928064.000,nan,1,0,118856443,env,180,1.000,16.351,4074154.667,nan,1,0,6421221,62.800,268.600,5800579072.000,5792954368.000,26.461,26.428,nan,nan,55,0
figlet,40,1.000,5.590,11636906.667,nan,2,0,8528415,nmap,40,1.000,167.808,3919872.000,nan,1,0,127170623,env,200,1.000,16.758,3969024.000,nan,2,0,6901810,59.267,257.550,5794715648.000,5801785344.000,26.431,26.459,nan,nan,60,0
figlet,40,1.000,5.140,11640832.000,nan,2,0,8460538,nmap,40,1.000,157.273,4105352.533,nan,2,0,142211352,env,200,1.000,15.612,13952853.333,nan,2,0,7059302,63.733,253.517,5857613824.000,5845785600.000,26.693,26.643,nan,nan,45,0
figlet,40,1.000,5.133,11669577.143,nan,1,0,8474365,nmap,40,1.000,153.437,3522560.000,nan,1,0,125255812,env,200,1.000,16.589,13907285.333,nan,1,0,6890986,62.533,278.767,5799141376.000,5804416000.000,26.451,26.473,nan,nan,55,0
figlet,40,1.000,5.317,11741013.333,nan,2,0,11866425,nmap,60,1.000,261.192,4071424.000,nan,2,0,644860252,env,0,1.000,0.078,3602432.000,nan,1,0,0,57.733,304.167,5812551680.000,5886311936.000,26.508,26.802,nan,nan,60,0
figlet,40,1.000,4.920,3452928.000,nan,2,0,10144467,nmap,60,1.000,226.298,13113799.111,nan,2,0,189647471,env,0,1.000,0.088,12965205.333,nan,1,0,0,60.133,280.167,5876471808.000,5877881344.000,26.778,26.780,nan,nan,45,0
figlet,40,1.000,5.179,6679586.133,nan,1,0,10483079,nmap,60,1.000,264.201,15105092.267,nan,1,0,163316290,env,0,1.000,0.073,12763136.000,nan,1,0,0,63.933,306.333,5856638976.000,5859223552.000,26.701,26.711,nan,nan,25,0
figlet,40,1.000,5.188,11855530.667,nan,1,0,10022918,nmap,60,1.000,262.228,3493802.667,nan,1,0,217429536,env,20,1.000,2.015,12513962.667,nan,1,0,8879020,62.467,305.333,5851273216.000,5858883072.000,26.668,26.697,nan,nan,30,0
figlet,40,1.000,5.093,3667285.333,nan,2,0,11437491,nmap,60,1.000,252.036,3846656.000,nan,2,0,1180781658,env,20,1.000,2.014,13889536.000,nan,2,0,9883915,63.933,301.933,5821982720.000,5939174912.000,26.557,27.021,nan,nan,30,0
figlet,40,1.000,5.168,3592192.000,nan,1,0,11253486,nmap,60,1.000,255.972,3641344.000,nan,1,0,1232498369,env,20,1.000,1.868,3727360.000,nan,1,0,9889229,61.667,323.633,5838948352.000,5938999808.000,26.616,27.016,nan,nan,55,0
figlet,40,1.000,5.167,11580416.000,nan,2,0,10872813,nmap,60,1.000,248.707,3928064.000,nan,2,0,2665494933,env,40,1.000,3.638,3555328.000,nan,2,0,9350444,56.400,300.950,5828272128.000,6067165184.000,26.576,27.528,nan,nan,60,0
figlet,40,1.000,4.985,11807744.000,nan,2,0,11181190,nmap,60,1.000,253.998,4006912.000,nan,2,0,2195341599,env,40,1.000,3.706,13676202.667,nan,2,0,10245388,61.667,309.167,5949509632.000,6103841792.000,27.074,27.687,nan,nan,55,0
figlet,40,1.000,4.784,11774234.819,nan,1,0,10479214,nmap,60,1.000,266.212,3948361.956,nan,1,0,2378058901,env,40,1.000,3.843,3846144.000,nan,1,0,8983507,60.133,319.967,5910132736.000,6140609024.000,26.922,27.836,nan,nan,55,0
figlet,40,1.000,4.775,11817472.000,nan,2,0,11074601,nmap,60,1.000,229.084,262428501.333,nan,2,0,3020436644,env,60,1.000,5.067,13676544.000,nan,2,0,10110300,59.867,289.200,5820186624.000,6049407488.000,26.552,27.465,nan,nan,75,0
figlet,40,1.000,4.907,11582634.667,nan,2,0,10949687,nmap,60,1.000,231.982,213003605.333,nan,2,0,2258729008,env,60,1.000,5.272,13614421.333,nan,2,0,9324199,57.600,292.083,5847332864.000,6043004928.000,26.665,27.443,nan,nan,85,0
figlet,40,1.000,5.056,11630933.333,nan,2,0,11085686,nmap,60,1.000,254.707,183518720.000,nan,1,0,1539514988,env,60,1.000,5.358,13675008.000,nan,2,0,9905557,58.800,303.067,5848086528.000,5982535168.000,26.667,27.201,nan,nan,85,0
figlet,40,1.000,5.135,11687853.105,nan,2,0,9995666,nmap,60,1.000,238.114,3665920.000,nan,1,0,2327395306,env,80,1.000,6.904,13738856.838,nan,1,0,9422616,61.667,324.283,5838039040.000,6058397184.000,26.622,27.501,nan,nan,55,0
figlet,40,1.000,4.750,3854336.000,nan,2,0,11291769,nmap,60,1.000,228.270,3633152.000,nan,2,0,3630053652,env,80,1.000,6.992,13467204.267,nan,2,0,9729152,59.933,287.117,5840357376.000,6094203392.000,26.635,27.646,nan,nan,60,0
figlet,40,1.000,4.894,11807163.733,nan,2,0,11366919,nmap,60,1.000,212.069,306477763.048,nan,2,0,3380297624,env,80,1.000,6.408,13770386.286,nan,2,0,10412724,60.400,285.267,5826390016.000,6066432000.000,26.587,27.542,nan,nan,85,0
figlet,40,1.000,4.691,11680938.667,nan,2,0,10629685,nmap,60,1.000,235.281,306499618.133,nan,2,0,3461941780,env,100,1.000,7.973,13784029.867,nan,2,0,9725369,58.867,286.767,5902274560.000,6106037248.000,26.894,27.705,nan,nan,85,0
figlet,40,1.000,4.799,11772586.667,nan,2,0,10014631,nmap,60,1.000,224.958,314128896.000,nan,2,0,4000647826,env,100,1.000,8.090,13679445.333,nan,2,0,9431345,57.067,286.800,5882322944.000,6134832640.000,26.811,27.817,nan,nan,85,0
figlet,40,1.000,4.533,11667114.667,nan,2,0,10557005,nmap,60,1.000,222.160,4089059.556,nan,2,0,2949367407,env,100,1.000,7.627,13753856.000,nan,2,0,9418816,63.667,292.917,5895227392.000,6099175424.000,26.866,27.676,nan,nan,55,0
figlet,40,1.000,4.412,3420160.000,nan,2,0,10265155,nmap,60,1.000,222.339,3795968.000,nan,2,0,3986588733,env,120,1.000,9.431,13643093.333,nan,2,0,9700408,62.933,291.683,5899304960.000,6137707008.000,26.880,27.827,nan,nan,55,0
figlet,40,1.000,5.096,11822728.533,nan,2,0,10478860,nmap,60,1.000,202.663,336392333.410,nan,2,0,4517462687,env,120,1.000,8.968,13666986.667,nan,2,0,9361505,57.467,283.333,5803591680.000,6084714496.000,26.486,27.608,nan,nan,85,0
figlet,40,1.000,5.319,11781461.333,nan,2,0,10796027,nmap,60,1.000,253.398,315271509.333,nan,2,0,3018676915,env,120,1.000,10.272,13800277.333,nan,2,0,9852469,59.600,316.867,5908168704.000,6142477824.000,26.913,27.845,nan,nan,80,0
figlet,40,1.000,5.371,11783168.000,nan,2,0,10392957,nmap,60,1.000,250.344,3608576.000,nan,2,0,4497245748,env,140,1.000,11.208,3493888.000,nan,2,0,9284214,62.067,323.233,5891194880.000,6238047744.000,26.850,28.230,nan,nan,55,0
figlet,40,1.000,5.505,11698005.333,nan,2,0,11568943,nmap,60,1.000,230.955,3759104.000,nan,2,0,5107694856,env,140,1.000,11.408,3866624.000,nan,2,0,10109712,63.067,320.917,5920811008.000,6335270400.000,26.972,28.621,nan,nan,55,0
figlet,40,1.000,5.105,11784704.000,nan,2,0,10574655,nmap,60,1.000,238.818,4032284.444,nan,2,0,4507143286,env,140,1.000,11.070,13749760.000,nan,2,0,9700675,63.533,312.950,5937352704.000,6252881920.000,27.047,28.298,nan,nan,55,0
figlet,40,1.000,4.979,11784362.667,nan,2,0,11423300,nmap,60,0.999,226.387,384486912.000,nan,2,0,5123356181,env,160,1.000,12.581,13715456.000,nan,2,0,10946793,60.333,301.517,5813350400.000,6144029184.000,26.545,27.863,nan,nan,85,0
figlet,40,1.000,4.734,3616768.000,nan,2,0,10905247,nmap,60,0.999,211.998,4203793.067,nan,2,0,5159107791,env,160,1.000,11.672,3260416.000,nan,2,0,10115562,61.667,290.433,5847898112.000,6181471232.000,26.671,28.000,nan,nan,55,0
figlet,40,1.000,5.559,11674282.667,nan,2,0,11211021,nmap,60,0.999,230.343,368782848.000,nan,2,0,5898332888,env,160,1.000,13.651,13994325.333,nan,2,0,9951209,60.333,312.550,5842616320.000,6242646016.000,26.652,28.245,nan,nan,80,0
figlet,40,1.000,4.359,11962358.248,nan,2,0,10186493,nmap,60,1.000,237.660,402867395.048,nan,2,0,5295095640,env,180,1.000,12.529,13933470.476,nan,2,0,9232768,58.800,323.817,5863137280.000,6210102272.000,26.735,28.118,nan,nan,80,0
figlet,40,1.000,5.185,11690837.333,nan,2,0,10470846,nmap,60,1.000,232.183,410462208.000,nan,2,0,5761419624,env,180,1.000,14.246,13790208.000,nan,2,0,9778461,60.533,311.617,5893113856.000,6244018176.000,26.863,28.259,nan,nan,85,0
figlet,40,1.000,4.980,11721250.133,nan,2,0,11163842,nmap,60,0.999,207.945,363000149.333,nan,2,0,5450080694,env,180,1.000,12.567,13973845.333,nan,2,0,10106008,60.200,287.183,5916096512.000,6220480512.000,26.953,28.167,nan,nan,85,0
figlet,40,1.000,5.814,11662813.867,nan,2,0,9987745,nmap,60,0.999,255.948,257052672.000,nan,3,0,9050494714,env,200,1.000,16.824,3010560.000,nan,2,0,9236851,63.533,361.667,5963528192.000,6157045760.000,27.159,27.928,nan,nan,20,0
figlet,40,1.000,5.166,11604992.000,nan,2,0,9533836,nmap,60,0.999,231.688,423513600.000,nan,2,0,6037578478,env,200,1.000,15.807,3649536.000,nan,2,0,9085584,63.800,316.933,5837879296.000,6137002496.000,26.619,27.807,nan,nan,45,0
figlet,40,1.000,4.628,11812790.857,nan,2,0,10152963,nmap,60,0.999,207.891,309854622.476,nan,2,0,5945630514,env,200,1.000,13.580,13963434.667,nan,2,0,9649025,61.400,284.400,5818935296.000,6111065088.000,26.525,27.695,nan,nan,85,0
figlet,40,1.000,5.285,11637555.200,nan,2,0,11463658,nmap,80,0.999,316.346,442077184.000,nan,2,0,7531187268,env,0,1.000,0.070,13749998.933,nan,1,0,0,63.200,369.800,5857452032.000,6328580096.000,26.693,28.571,nan,nan,80,0
figlet,40,1.000,5.177,11621717.333,nan,2,0,12461685,nmap,80,1.000,280.357,507388996.267,nan,2,0,9520045507,env,0,1.000,0.077,12203212.800,nan,1,0,0,62.133,358.280,5904533504.000,6354796544.000,26.884,28.678,nan,nan,80,0
figlet,40,1.000,5.624,3670016.000,nan,2,0,12163020,nmap,80,0.999,293.940,325212160.000,nan,3,0,8933803601,env,0,1.000,0.074,11385241.600,nan,1,0,0,57.933,355.800,5925091328.000,6368461209.600,26.963,28.730,nan,nan,85,0
figlet,40,1.000,5.173,3618816.000,nan,2,0,11388668,nmap,80,1.000,283.996,495076939.093,nan,3,0,8798630535,env,20,1.000,1.972,3819520.000,nan,2,0,9484568,60.400,354.093,5974351872.000,6337382400.000,27.171,28.615,nan,nan,45,0
figlet,40,1.000,5.219,3813376.000,nan,2,0,12015498,nmap,80,1.000,302.532,342130688.000,nan,3,0,8005839354,env,20,1.000,1.938,4108288.000,nan,2,0,10375483,61.933,356.827,5936472064.000,6379568742.400,27.023,28.784,nan,nan,45,0
figlet,40,1.000,5.500,11471784.229,nan,2,0,11914482,nmap,80,0.999,288.224,455993344.000,nan,3,0,8794643666,env,20,1.000,2.034,3575808.000,nan,2,0,9637537,61.267,375.653,5935775744.000,6356340326.400,27.008,28.688,nan,nan,45,0
