function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,6.975,3837952.000,nan,2,0,8589787,env,80,1.000,9.396,3493888.000,nan,2,0,6929089,eat-memory,40,1.000,142.404,152105301.333,nan,1,0,1092093085,59.067,222.050,5829699584.000,5904969728.000,27.098,27.397,nan,nan,55,0
figlet,40,1.000,6.221,3899392.000,nan,2,0,8412732,env,80,1.000,8.385,3551232.000,nan,2,0,6504907,eat-memory,40,1.000,132.581,148772732.343,nan,2,0,1090943271,58.606,206.926,5838381056.000,5889825280.000,27.132,27.337,nan,nan,60,0
figlet,40,1.000,5.693,10762581.333,nan,1,0,10252424,env,80,1.000,8.224,12060842.667,nan,2,0,9194531,eat-memory,60,1.000,214.335,205724330.667,nan,2,0,1153955829,57.200,282.433,5812563968.000,5932226048.000,27.030,27.506,nan,nan,85,0
figlet,40,1.000,5.801,3641344.000,nan,1,0,9834180,env,80,1.000,7.919,12111360.000,nan,1,0,8654114,eat-memory,60,1.000,203.838,205036748.800,nan,1,0,1106260470,60.800,290.550,5856102400.000,5979374592.000,27.171,27.661,nan,nan,55,0
figlet,40,1.000,5.572,3958784.000,nan,2,0,9372639,env,80,1.000,8.256,11987968.000,nan,2,0,8251678,eat-memory,60,1.000,204.326,205311146.667,nan,1,0,1124334662,57.733,272.300,5868636160.000,5984263168.000,27.222,27.681,nan,nan,60,0
figlet,40,1.000,5.629,3951616.000,nan,2,0,10757512,env,80,1.000,7.813,11967166.171,nan,2,0,10040320,eat-memory,80,0.559,278.264,2088960.000,nan,2,1,6331352686,58.467,377.173,5842100224.000,6055359283.200,27.116,27.963,nan,nan,55,1
figlet,40,1.000,5.701,3440640.000,nan,2,0,10548366,env,80,1.000,8.139,3309568.000,nan,2,0,8993085,eat-memory,80,0.665,288.936,3676160.000,nan,2,1,5434356371,59.533,365.267,5937750016.000,6052209868.800,27.496,27.949,nan,nan,50,1
figlet,40,1.000,5.709,3678208.000,nan,2,0,11000259,env,80,1.000,8.045,3559424.000,nan,2,0,9352431,eat-memory,80,0.615,281.168,310753416.533,nan,2,1,5900404789,57.867,355.573,5898627072.000,6069128806.400,27.339,28.016,nan,nan,50,1
figlet,40,1.000,9.575,10796578.133,nan,2,0,8175541,env,100,1.000,13.284,12299980.800,nan,2,0,5758191,eat-memory,0,1.000,0.089,73854976.000,nan,1,0,0,57.067,126.617,5945493504.000,5916448768.000,27.529,27.414,nan,nan,45,0
figlet,40,1.000,10.308,10575701.333,nan,1,0,8326678,env,100,1.000,16.220,12169898.667,nan,1,0,5713654,eat-memory,0,1.000,0.099,58671104.000,nan,1,0,0,61.267,120.917,5825728512.000,5824403456.000,27.052,27.047,nan,nan,75,0
figlet,40,1.000,9.836,10676224.000,nan,2,0,8197019,env,100,1.000,15.389,12099925.333,nan,2,0,5719267,eat-memory,0,1.000,0.514,43739136.000,nan,1,0,0,59.467,117.367,5815623680.000,5814808576.000,27.012,27.009,nan,nan,75,0
figlet,40,1.000,7.091,3641344.000,nan,2,0,7647552,env,100,1.000,12.379,11967692.800,nan,2,0,5712490,eat-memory,20,1.000,65.807,92218265.600,nan,2,0,1085488376,58.667,161.817,5802317824.000,5837447168.000,26.960,27.100,nan,nan,60,0
figlet,40,1.000,8.246,5029888.000,nan,1,0,7621110,env,100,1.000,13.283,3721216.000,nan,2,0,5656458,eat-memory,20,1.000,71.035,3751936.000,nan,1,0,1083978531,61.333,172.600,5819533312.000,5831308288.000,27.030,27.077,nan,nan,55,0
figlet,40,1.000,7.297,3940352.000,nan,2,0,7625934,env,100,1.000,12.727,12261683.200,nan,2,0,5619466,eat-memory,20,1.000,67.746,93895884.800,nan,2,0,1084321495,58.267,159.333,5779226624.000,5816622080.000,26.872,27.020,nan,nan,60,0
figlet,40,1.000,6.815,10580821.333,nan,1,0,8466611,env,100,1.000,11.210,12110848.000,nan,2,0,6521258,eat-memory,40,1.000,139.204,149813760.000,nan,2,0,1089888909,55.933,220.167,5802735616.000,5881643008.000,26.966,27.280,nan,nan,85,0
figlet,40,1.000,7.066,3735552.000,nan,1,0,7973123,env,100,1.000,11.693,3999744.000,nan,1,0,6311756,eat-memory,40,1.000,146.767,150704981.333,nan,1,0,1086318439,58.533,229.067,5822695424.000,5899779584.000,27.047,27.349,nan,nan,55,0
figlet,40,1.000,6.509,3579904.000,nan,2,0,8080658,env,100,1.000,11.105,12071594.667,nan,2,0,6511095,eat-memory,40,1.000,133.012,154543069.867,nan,2,0,1089010345,56.333,213.433,5859491840.000,5934312448.000,27.160,27.458,nan,nan,60,0
figlet,40,1.000,6.001,10644138.667,nan,1,0,10250899,env,100,1.000,10.567,12136277.333,nan,1,0,8821021,eat-memory,60,1.000,219.535,208700245.333,nan,2,0,1120148262,55.533,291.717,5811677184.000,5936169472.000,26.972,27.466,nan,nan,85,0
figlet,40,1.000,5.335,3915776.000,nan,2,0,10376827,env,100,1.000,9.295,12071594.667,nan,2,0,8531757,eat-memory,60,1.000,196.326,202942464.000,nan,2,0,1150978962,58.267,269.850,5834207232.000,5957780992.000,27.063,27.550,nan,nan,60,0
figlet,40,1.000,5.689,3936256.000,nan,1,0,9798292,env,100,1.000,9.701,12001621.333,nan,1,0,8066194,eat-memory,60,1.000,203.666,3801088.000,nan,2,0,1111671659,59.533,282.717,5864282112.000,5978526720.000,27.150,27.604,nan,nan,55,0
figlet,40,1.000,5.504,3287040.000,nan,2,0,11069295,env,100,1.000,9.545,3211264.000,nan,2,0,9675103,eat-memory,80,0.602,275.735,3461120.000,nan,2,1,5995278004,61.200,350.720,5866217472.000,6076698214.400,27.159,27.994,nan,nan,60,1
figlet,40,1.000,5.207,3663872.000,nan,2,0,10190330,env,100,1.000,9.236,3362816.000,nan,2,0,9313256,eat-memory,80,0.536,292.582,3188736.000,nan,2,1,6690345609,59.600,374.827,5939105792.000,6127207219.200,27.450,28.197,nan,nan,45,1
figlet,40,1.000,5.616,3076096.000,nan,2,0,10615056,env,100,1.000,9.795,11992405.333,nan,2,0,9331983,eat-memory,80,0.616,277.561,310852949.333,nan,2,1,5912590376,59.467,358.813,5982992384.000,6163763609.600,27.627,28.344,nan,nan,50,1
figlet,40,1.000,8.821,3436544.000,nan,2,0,8089955,env,120,1.000,16.189,11902976.000,nan,2,0,5624369,eat-memory,0,1.000,0.104,77123584.000,nan,1,0,0,58.600,120.400,6002960384.000,5976439296.000,27.708,27.604,nan,nan,50,0
figlet,40,1.000,10.322,10517333.333,nan,1,0,8159299,env,120,1.000,18.100,12214613.333,nan,1,0,5491805,eat-memory,0,1.000,0.112,52781056.000,nan,1,0,0,57.333,124.100,5860108288.000,5817965568.000,27.141,26.973,nan,nan,85,0
figlet,40,1.000,9.560,10668714.667,nan,1,0,7948957,env,120,1.000,17.857,12054016.000,nan,2,0,5581543,eat-memory,0,1.000,0.422,41868288.000,nan,1,0,0,57.400,121.367,5808150528.000,5808022528.000,26.935,26.935,nan,nan,60,0
figlet,40,1.000,7.379,3940352.000,nan,2,0,7528545,env,120,1.000,13.939,12169898.667,nan,2,0,5373578,eat-memory,20,1.000,61.258,86151060.724,nan,2,0,1084375562,57.667,165.683,5826402304.000,5876006400.000,27.008,27.205,nan,nan,60,0
figlet,40,1.000,8.336,3842048.000,nan,1,0,7945691,env,120,1.000,15.971,3778560.000,nan,1,0,6020959,eat-memory,20,1.000,77.593,95980202.667,nan,2,0,1091899474,56.933,182.217,5866559488.000,5900121088.000,27.169,27.302,nan,nan,55,0
figlet,40,1.000,7.222,3792896.000,nan,2,0,7957011,env,120,1.000,13.808,12218368.000,nan,2,0,5527084,eat-memory,20,1.000,66.521,95573504.000,nan,2,0,1086129144,57.800,163.903,5870684160.000,5909051904.000,27.187,27.339,nan,nan,60,0
figlet,40,1.000,6.618,3993600.000,nan,1,0,8255851,env,120,1.000,13.537,12049920.000,nan,2,0,6460072,eat-memory,40,1.000,143.722,148951552.000,nan,1,0,1090899445,58.400,232.217,5876736000.000,5953218560.000,27.212,27.515,nan,nan,55,0
figlet,40,1.000,6.228,3919872.000,nan,2,0,8522907,env,120,1.000,12.386,12145322.667,nan,2,0,6698364,eat-memory,40,1.000,135.539,143390037.333,nan,2,0,1094543816,58.333,221.783,5801914368.000,5877580800.000,26.915,27.216,nan,nan,60,0
figlet,40,1.000,7.101,3559424.000,nan,1,0,8386703,env,120,1.000,14.055,12126208.000,nan,1,0,6321091,eat-memory,40,1.000,139.294,148879906.133,nan,1,0,1089510507,58.933,234.467,5804156928.000,5883039744.000,26.925,27.238,nan,nan,55,0
figlet,40,1.000,5.390,3989504.000,nan,2,0,10035471,env,120,1.000,10.959,12036437.333,nan,1,0,8540125,eat-memory,60,1.000,192.644,202734421.333,nan,2,0,1142403491,59.267,276.733,5826031616.000,5932485632.000,27.014,27.436,nan,nan,60,0
figlet,40,1.000,5.672,10617105.067,nan,1,0,10466614,env,120,1.000,12.213,12024832.000,nan,1,0,8534090,eat-memory,60,1.000,213.295,199929709.714,nan,1,0,1108827658,60.000,293.567,5854167040.000,5975923712.000,27.127,27.610,nan,nan,85,0
figlet,40,1.000,5.437,3766272.000,nan,2,0,9753638,env,120,1.000,10.963,12244650.667,nan,2,0,8385850,eat-memory,60,1.000,199.201,203919530.667,nan,1,0,1127365963,61.067,278.467,5895360512.000,6010604544.000,27.292,27.750,nan,nan,60,0
figlet,40,1.000,5.372,3301376.000,nan,2,0,10357879,env,120,1.000,11.697,3760128.000,nan,2,0,8881326,eat-memory,80,0.500,245.584,266535185.067,nan,2,1,6908555644,59.867,379.400,5886218240.000,6112863027.200,27.257,28.157,nan,nan,55,1
figlet,40,1.000,5.886,3973120.000,nan,2,0,11149576,env,120,1.000,11.816,4050944.000,nan,2,0,9140111,eat-memory,80,0.439,271.089,3332096.000,nan,2,1,7928681424,58.533,361.760,5939245056.000,6115301376.000,27.468,28.167,nan,nan,50,1
figlet,40,1.000,5.646,3174400.000,nan,2,0,9982475,env,120,1.000,10.715,12291951.665,nan,2,0,9173346,eat-memory,80,0.407,282.453,309488064.610,nan,1,1,8060236730,59.200,373.493,5994125312.000,6166712729.600,27.689,28.374,nan,nan,45,1
figlet,40,1.000,8.778,3542954.667,nan,2,0,7926068,env,140,1.000,18.062,11959125.333,nan,2,0,5208854,eat-memory,0,1.000,34.745,122386773.333,nan,1,0,0,60.533,124.400,6047670272.000,6016009216.000,27.910,27.782,nan,nan,20,0
figlet,40,1.000,7.728,3743744.000,nan,2,0,7880232,env,140,1.000,17.821,12268339.200,nan,1,0,5159159,eat-memory,0,1.000,1.649,72646041.600,nan,1,0,0,60.800,145.517,5976066048.000,5927193600.000,27.618,27.424,nan,nan,60,0
figlet,40,1.000,9.664,10796032.000,nan,1,0,7993031,env,140,1.000,19.628,12322986.667,nan,1,0,5305476,eat-memory,0,1.000,1.373,53412864.000,nan,1,0,0,60.400,128.433,5875734528.000,5866957824.000,27.222,27.187,nan,nan,85,0
figlet,40,1.000,7.395,4141056.000,nan,2,0,7663841,env,140,1.000,15.895,12205056.000,nan,2,0,5182201,eat-memory,20,1.000,69.165,97968640.000,nan,2,0,1085472179,58.267,171.817,5867597824.000,5893879808.000,27.191,27.295,nan,nan,60,0
figlet,40,1.000,6.695,3432448.000,nan,1,0,7236661,env,140,1.000,15.229,12221410.743,nan,1,0,5117639,eat-memory,20,1.000,65.013,91376128.000,nan,1,0,1082930210,59.667,181.933,5869791232.000,5906719744.000,27.201,27.348,nan,nan,55,0
figlet,40,1.000,7.160,3608576.000,nan,2,0,7506342,env,140,1.000,16.607,12066304.000,nan,1,0,5653349,eat-memory,20,1.000,70.274,97229482.667,nan,1,0,1088773912,59.867,178.717,5866438656.000,5910061568.000,27.189,27.362,nan,nan,60,0
figlet,40,1.000,5.841,4038656.000,nan,1,0,8681503,env,140,1.000,13.248,3992234.667,nan,1,0,6613497,eat-memory,40,1.000,145.655,151043242.667,nan,1,0,1094654668,58.533,244.900,5914396672.000,5987570688.000,27.376,27.666,nan,nan,55,0
figlet,40,1.000,6.070,3971072.000,nan,1,0,8183521,env,140,1.000,14.782,12005546.667,nan,2,0,6527619,eat-memory,40,1.000,137.573,150836906.667,nan,2,0,1093737776,58.400,226.750,5869068288.000,5952678912.000,27.197,27.529,nan,nan,60,0
figlet,40,1.000,5.330,3530752.000,nan,1,0,7837428,env,140,1.000,14.723,12116377.600,nan,1,0,6324116,eat-memory,40,1.000,149.921,152059221.333,nan,1,0,1091835120,60.600,244.083,5780324352.000,5865907712.000,26.847,27.187,nan,nan,55,0
figlet,40,1.000,5.356,4171776.000,nan,1,0,9907371,env,140,1.000,12.438,3960832.000,nan,2,0,8729809,eat-memory,60,1.000,206.613,204738048.000,nan,1,0,1164165888,56.067,281.867,5828792320.000,5949526528.000,27.041,27.520,nan,nan,60,0
figlet,40,1.000,5.929,10715511.467,nan,1,0,10330421,env,140,1.000,11.519,12273834.667,nan,1,0,8926823,eat-memory,60,1.000,195.000,195545380.571,nan,1,0,1182195332,59.533,311.067,5840781312.000,5970670080.000,27.090,27.606,nan,nan,55,0
figlet,40,1.000,5.407,10694826.667,nan,1,0,9982286,env,140,1.000,12.672,12093781.333,nan,1,0,8872259,eat-memory,60,1.000,215.935,212452522.667,nan,2,0,1200833657,57.267,290.333,5825449984.000,5946422784.000,26.996,27.476,nan,nan,75,0
figlet,40,1.000,6.170,3360768.000,nan,2,0,10858629,env,140,1.000,14.276,12136038.400,nan,2,0,9756574,eat-memory,80,0.310,283.069,278211788.800,nan,1,1,9814577055,57.067,371.253,5798066176.000,6023740211.200,26.888,27.784,nan,nan,70,1
figlet,40,1.000,5.954,3627008.000,nan,2,0,10642279,env,140,1.000,13.935,11989265.067,nan,2,0,9750447,eat-memory,80,0.364,287.757,306092851.200,nan,1,1,8836086528,60.867,373.467,6012563456.000,6171580006.400,27.740,28.372,nan,nan,75,1
figlet,40,1.000,6.051,3928064.000,nan,2,0,10575767,env,140,1.000,12.853,3172352.000,nan,2,0,9654654,eat-memory,80,0.385,282.618,305552257.219,nan,1,1,8325715969,58.600,373.200,6024867840.000,6169056051.200,27.795,28.367,nan,nan,45,1
figlet,40,1.000,7.958,3538944.000,nan,2,0,7471628,env,160,1.000,19.627,3526656.000,nan,2,0,5110250,eat-memory,0,1.000,0.106,86908928.000,nan,1,0,0,60.867,123.350,6032861184.000,5987701760.000,27.826,27.646,nan,nan,50,0
figlet,40,1.000,9.336,3919872.000,nan,1,0,7768750,env,160,1.000,22.143,12140202.667,nan,1,0,5049954,eat-memory,0,1.000,0.090,57307136.000,nan,1,0,0,60.867,131.450,5859710976.000,5823513600.000,27.136,26.993,nan,nan,70,0
figlet,40,1.000,8.836,10722474.667,nan,1,0,7817933,env,160,1.000,21.493,12168362.667,nan,2,0,5207562,eat-memory,0,1.000,0.487,43116202.667,nan,1,0,0,61.000,127.383,5801580544.000,5797672960.000,26.906,26.891,nan,nan,75,0
figlet,40,1.000,7.089,4001792.000,nan,2,0,7779979,env,160,1.000,17.071,12272981.333,nan,2,0,5540018,eat-memory,20,1.000,68.623,96683178.667,nan,2,0,1090271859,58.667,173.900,5787232256.000,5827300352.000,26.850,27.009,nan,nan,60,0
figlet,40,1.000,7.549,3768320.000,nan,2,0,7856381,env,160,1.000,19.129,12174165.333,nan,1,0,5366987,eat-memory,20,1.000,74.715,97310378.667,nan,1,0,1090098689,60.133,184.767,5799557120.000,5827926016.000,26.900,27.012,nan,nan,55,0
figlet,40,1.000,6.668,4059136.000,nan,2,0,7543896,env,160,1.000,16.900,12064768.000,nan,2,0,5428506,eat-memory,20,1.000,67.476,93422592.000,nan,2,0,1089532329,59.600,173.417,5833828352.000,5868417536.000,27.037,27.174,nan,nan,60,0
figlet,40,1.000,6.430,4067328.000,nan,1,0,8342310,env,160,1.000,16.825,3956736.000,nan,2,0,6488276,eat-memory,40,1.000,144.028,149142357.333,nan,1,0,1095418515,59.533,238.467,5806153728.000,5864919552.000,26.928,27.161,nan,nan,55,0
figlet,40,1.000,5.754,4038656.000,nan,2,0,8665138,env,160,1.000,15.155,12094634.667,nan,2,0,6709544,eat-memory,40,1.000,123.959,132572364.800,nan,2,0,1098576581,58.533,222.867,5816705024.000,5894739968.000,26.971,27.281,nan,nan,60,0
figlet,40,1.000,6.335,3819520.000,nan,2,0,8198382,env,160,1.000,16.298,12094464.000,nan,2,0,6457840,eat-memory,40,1.000,142.279,3747840.000,nan,1,0,1095185170,60.267,236.517,5825931264.000,5898611712.000,27.010,27.298,nan,nan,55,0
figlet,40,1.000,5.072,3883008.000,nan,2,0,10214053,env,160,1.000,13.153,12011690.667,nan,2,0,9418165,eat-memory,60,1.000,209.161,180763306.667,nan,2,0,1455097183,57.933,278.083,5819316224.000,5951544832.000,26.984,27.509,nan,nan,60,0
figlet,40,1.000,5.331,10594133.333,nan,2,0,10467133,env,160,1.000,14.140,12094976.000,nan,2,0,9152308,eat-memory,60,1.000,205.637,206994944.000,nan,1,0,1176870034,58.733,287.367,5869019136.000,5978682880.000,27.185,27.620,nan,nan,85,0
figlet,40,1.000,5.375,10785909.029,nan,1,0,9696061,env,160,1.000,13.612,12169830.400,nan,1,0,8170948,eat-memory,60,1.000,189.372,196089890.133,nan,1,0,1146050130,59.200,305.750,5832519680.000,5950518784.000,27.041,27.509,nan,nan,85,0
figlet,40,1.000,6.059,3880960.000,nan,2,0,11017422,env,160,1.000,15.477,12025856.000,nan,2,0,10257452,eat-memory,80,0.326,265.254,276244753.067,nan,1,1,9774176597,60.133,362.600,5848655872.000,6079103795.200,27.107,28.023,nan,nan,60,1
figlet,40,1.000,5.822,2777088.000,nan,2,0,10056404,env,160,1.000,15.043,12067225.600,nan,2,0,9011717,eat-memory,80,0.364,274.921,310911385.600,nan,1,1,8778914033,58.600,364.734,6049771520.000,6205889740.800,27.911,28.531,nan,nan,45,1
figlet,40,1.000,5.772,3405824.000,nan,2,0,10901659,env,160,1.000,14.606,12237892.267,nan,2,0,9593194,eat-memory,80,0.345,243.307,293784507.733,nan,1,1,8994507245,57.467,372.907,6014656512.000,6184453324.800,27.776,28.449,nan,nan,45,1
figlet,40,1.000,7.533,3825664.000,nan,2,0,7408453,env,180,1.000,19.946,12215296.000,nan,2,0,4869918,eat-memory,0,1.000,0.095,88707072.000,nan,1,0,0,60.733,124.467,6045392896.000,5982264320.000,27.895,27.645,nan,nan,50,0
figlet,40,1.000,8.803,10559658.667,nan,1,0,7536096,env,180,1.000,23.933,12182698.667,nan,1,0,4905376,eat-memory,0,1.000,0.091,60444672.000,nan,1,0,0,58.200,130.250,5850697728.000,5836937216.000,27.123,27.068,nan,nan,85,0
figlet,40,1.000,7.908,3829760.000,nan,1,0,7395993,env,180,1.000,21.997,12088832.000,nan,2,0,4850923,eat-memory,0,1.000,0.087,44020121.600,nan,1,0,0,61.467,128.067,5808130048.000,5802970624.000,26.955,26.935,nan,nan,75,0
figlet,40,1.000,6.430,3678208.000,nan,2,0,7671810,env,180,1.000,18.258,12123306.667,nan,2,0,5366159,eat-memory,20,1.000,67.405,98356736.000,nan,2,0,1093241184,58.067,175.683,5822138368.000,5862134272.000,27.012,27.170,nan,nan,60,0
figlet,40,1.000,6.992,4239360.000,nan,1,0,7246469,env,180,1.000,19.539,3932160.000,nan,2,0,5051694,eat-memory,20,1.000,71.283,98082645.333,nan,2,0,1089630642,60.067,184.583,5839771648.000,5878458368.000,27.082,27.236,nan,nan,70,0
figlet,40,1.000,6.073,3719168.000,nan,2,0,7299350,env,180,1.000,18.881,12043751.619,nan,2,0,5209299,eat-memory,20,1.000,64.910,95236949.333,nan,2,0,1089994016,59.733,173.633,5837010944.000,5879077888.000,27.072,27.239,nan,nan,60,0
figlet,40,1.000,6.350,10651818.667,nan,1,0,8682792,env,180,1.000,18.136,12346026.667,nan,2,0,6983317,eat-memory,40,1.000,139.942,152399360.000,nan,2,0,1106342931,58.000,242.117,5874147328.000,5955864064.000,27.222,27.547,nan,nan,85,0
figlet,40,1.000,6.257,10694144.000,nan,1,0,8406670,env,180,1.000,18.405,12040021.333,nan,2,0,6400317,eat-memory,40,1.000,144.336,151779498.667,nan,1,0,1096160873,57.200,245.567,5886988288.000,5966910976.000,27.274,27.591,nan,nan,70,0
figlet,40,1.000,5.850,10814293.333,nan,2,0,8516048,env,180,1.000,16.453,12061696.000,nan,2,0,6384301,eat-memory,40,1.000,132.561,152127829.333,nan,1,0,1097179963,57.533,226.883,5857366016.000,5933714432.000,27.158,27.461,nan,nan,75,0
figlet,40,1.000,5.794,3491840.000,nan,1,0,10359754,env,180,1.000,16.265,3870720.000,nan,1,0,9524022,eat-memory,60,1.000,227.077,221911893.333,nan,2,0,1711712193,58.200,313.783,5866338304.000,6002498560.000,27.193,27.733,nan,nan,55,0
figlet,40,1.000,4.946,10643285.333,nan,1,0,10136591,env,180,1.000,14.322,12191061.333,nan,1,0,9029807,eat-memory,60,1.000,198.164,227563178.667,nan,2,0,1510399610,58.133,286.200,5891041280.000,5998567424.000,27.290,27.717,nan,nan,60,0
figlet,40,1.000,5.479,3796992.000,nan,1,0,10186086,env,180,1.000,15.559,3293184.000,nan,1,0,8875476,eat-memory,60,1.000,210.306,4161536.000,nan,2,0,1196849614,59.467,298.233,5807777792.000,5927864320.000,26.961,27.437,nan,nan,55,0
figlet,40,1.000,5.747,3825664.000,nan,1,0,10654876,env,180,1.000,15.762,12144476.160,nan,2,0,9774023,eat-memory,80,0.360,253.218,3581952.000,nan,1,1,8945027394,58.667,348.760,5869395968.000,6098127257.600,27.205,28.113,nan,nan,60,1
figlet,40,1.000,5.704,10734796.800,nan,1,0,10596955,env,180,1.000,15.951,12222054.400,nan,1,0,9813139,eat-memory,80,0.338,255.529,302749969.067,nan,1,1,8869817604,57.400,356.400,6060216320.000,6198019276.800,27.966,28.512,nan,nan,90,1
figlet,40,1.000,5.979,3788800.000,nan,2,0,10408116,env,180,1.000,16.474,4018176.000,nan,2,0,9204763,eat-memory,80,0.350,274.790,306111419.733,nan,1,1,9222350948,60.533,369.573,6029901824.000,6181769625.600,27.848,28.450,nan,nan,60,1
figlet,40,1.000,7.898,3930112.000,nan,1,0,7501260,env,200,1.000,25.360,3608576.000,nan,1,0,4675247,eat-memory,0,1.000,0.104,85778432.000,nan,1,0,0,60.333,137.033,5968152576.000,5928129536.000,27.603,27.443,nan,nan,45,0
figlet,40,1.000,8.299,3575808.000,nan,1,0,7306770,env,200,1.000,24.396,12510890.667,nan,2,0,4602800,eat-memory,0,1.000,0.351,64654336.000,nan,1,0,0,59.133,132.317,5851645952.000,5845738496.000,27.135,27.112,nan,nan,60,0
figlet,40,1.000,7.720,3710976.000,nan,2,0,7411127,env,200,1.000,23.172,12002645.333,nan,2,0,4757327,eat-memory,0,1.000,1.181,55400448.000,nan,1,0,0,59.867,131.367,5868304384.000,5855538688.000,27.203,27.152,nan,nan,60,0
figlet,40,1.000,6.867,10676497.067,nan,1,0,7016786,env,200,1.000,21.307,11957662.476,nan,1,0,4776530,eat-memory,20,1.000,68.736,94213051.733,nan,1,0,1087242797,57.400,188.733,5845858304.000,5883454464.000,27.115,27.264,nan,nan,55,0
figlet,40,1.000,6.745,4001792.000,nan,2,0,7353657,env,200,1.000,19.791,12149930.667,nan,2,0,5275759,eat-memory,20,1.000,66.894,100012168.533,nan,2,0,1088598306,59.533,179.033,5866465280.000,5896703488.000,27.198,27.317,nan,nan,60,0
figlet,40,1.000,7.506,3715072.000,nan,1,0,7283813,env,200,1.000,22.061,12271957.333,nan,1,0,5083933,eat-memory,20,1.000,68.807,97721105.067,nan,1,0,1085829677,54.867,184.967,5858424832.000,5899780608.000,27.166,27.330,nan,nan,55,0
figlet,40,1.000,5.778,10774186.667,nan,2,0,8440005,env,200,1.000,17.504,12195840.000,nan,2,0,6600368,eat-memory,40,1.000,133.677,153577984.000,nan,2,0,1098799742,59.600,229.817,5863798784.000,5940977664.000,27.189,27.496,nan,nan,60,0
figlet,40,1.000,6.386,3899392.000,nan,1,0,8217255,env,200,1.000,19.363,12189013.333,nan,1,0,6670928,eat-memory,40,1.000,145.163,153155413.333,nan,1,0,1100321574,58.800,248.617,5810329600.000,5886484992.000,26.978,27.280,nan,nan,70,0
figlet,40,1.000,5.759,10670933.333,nan,2,0,8594264,env,200,1.000,17.804,12237653.333,nan,2,0,6837890,eat-memory,40,1.000,134.204,152513365.333,nan,2,0,1105524735,60.000,231.933,5815963648.000,5898494464.000,26.968,27.295,nan,nan,75,0
figlet,40,1.000,5.509,3584000.000,nan,1,0,10317001,env,200,1.000,16.532,12248405.333,nan,1,0,9232371,eat-memory,60,1.000,222.046,228261205.333,nan,2,0,1642694092,59.533,310.367,5860982784.000,6016664064.000,27.148,27.766,nan,nan,55,0
figlet,40,1.000,5.043,3899392.000,nan,1,0,10217442,env,200,1.000,15.094,12339541.333,nan,2,0,9252417,eat-memory,60,1.000,200.270,221813638.095,nan,2,0,1399102263,59.067,282.400,5911611392.000,6037443584.000,27.347,27.846,nan,nan,60,0
figlet,40,1.000,5.333,10660181.333,nan,1,0,10399945,env,200,1.000,16.514,12305920.000,nan,1,0,9784532,eat-memory,60,1.000,213.452,219413333.333,nan,1,0,1385480852,55.733,299.550,5911844864.000,6046075904.000,27.351,27.884,nan,nan,85,0
figlet,40,1.000,5.668,4112384.000,nan,2,0,10342683,env,200,1.000,17.745,12378767.360,nan,2,0,9268332,eat-memory,80,0.341,266.902,274247075.352,nan,1,1,9147561621,59.733,372.907,5887705088.000,6094607155.200,27.254,28.077,nan,nan,55,1
figlet,40,1.000,5.906,3014656.000,nan,2,0,10436878,env,200,1.000,18.540,12401459.200,nan,2,0,9488467,eat-memory,80,0.306,271.018,294302242.133,nan,1,1,10090289550,57.000,372.507,6010159104.000,6150307430.400,27.750,28.305,nan,nan,45,1
figlet,40,1.000,5.947,3213312.000,nan,2,0,10533866,env,200,1.000,17.348,12274237.440,nan,2,0,9254465,eat-memory,80,0.351,261.631,304181029.547,nan,1,1,9098878455,59.000,372.548,6009700352.000,6152308736.000,27.747,28.313,nan,nan,45,1
figlet,60,1.000,15.245,3530752.000,nan,2,0,8644575,env,0,1.000,0.102,12328960.000,nan,1,0,0,eat-memory,0,1.000,0.109,84697088.000,nan,1,0,0,58.800,95.983,6026135552.000,6003645952.000,27.813,27.725,nan,nan,50,0
figlet,60,1.000,16.829,10747635.810,nan,1,0,8713010,env,0,1.000,0.125,11206656.000,nan,1,0,0,eat-memory,0,1.000,0.109,62173184.000,nan,1,0,0,58.533,97.633,5862604800.000,5853109248.000,27.163,27.126,nan,nan,85,0
figlet,60,1.000,16.600,3568384.000,nan,2,0,8572834,env,0,1.000,0.126,10459136.000,nan,1,0,0,eat-memory,0,1.000,1.517,53250389.333,nan,1,0,0,59.600,98.550,5860384768.000,5847546880.000,27.159,27.106,nan,nan,30,0
figlet,60,1.000,13.819,10866517.333,nan,2,0,7899499,env,0,1.000,0.095,9723904.000,nan,1,0,0,eat-memory,20,1.000,67.790,97343658.667,nan,2,0,1080476570,59.333,150.900,5842057216.000,5845644288.000,27.086,27.098,nan,nan,30,0
