function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,60,1.000,10.778,3573589.333,nan,2,0,7134911,nmap,0,1.000,0.099,4646126.933,nan,1,0,0,curl,0,1.000,0.108,21931349.333,nan,1,0,0,59.533,92.400,5783150592.000,5783838208.000,26.931,26.932,nan,nan,30,0
shasum,60,1.000,8.731,4034560.000,nan,2,0,6478431,nmap,0,1.000,0.097,4822542.629,nan,1,0,0,curl,20,1.000,17.145,25848251.733,nan,2,0,385439203,58.733,124.167,5796009984.000,5802881024.000,26.983,27.010,nan,nan,25,0
shasum,60,1.000,9.793,5397879.467,nan,2,0,6338122,nmap,0,1.000,0.104,4998826.667,nan,1,0,0,curl,20,1.000,18.808,5282065.067,nan,2,0,382563121,64.067,121.050,5821769728.000,5825002496.000,27.096,27.108,nan,nan,30,0
shasum,60,1.000,9.412,3884202.667,nan,2,0,6586231,nmap,0,1.000,0.103,5187413.333,nan,1,0,0,curl,20,1.000,17.517,3488768.000,nan,2,0,385981376,64.133,117.283,5838379008.000,5836720128.000,27.162,27.153,nan,nan,30,0
shasum,60,1.000,8.923,3593472.000,nan,1,0,6471785,nmap,0,1.000,0.088,5389468.038,nan,1,0,0,curl,40,1.000,31.484,3682048.000,nan,1,0,376027167,59.667,132.617,5849341952.000,5848276992.000,27.207,27.199,nan,nan,25,0
shasum,60,1.000,8.701,3875157.333,nan,2,0,6447387,nmap,0,1.000,0.089,5619029.333,nan,1,0,0,curl,40,1.000,32.054,3315421.867,nan,2,0,379650663,63.867,132.967,5871138816.000,5873456128.000,27.292,27.299,nan,nan,30,0
shasum,60,1.000,8.535,3999914.667,nan,2,0,6089017,nmap,0,1.000,0.100,5835093.333,nan,1,0,0,curl,40,1.000,28.125,16826368.000,nan,2,0,382547145,63.800,131.983,5872685056.000,5873961472.000,27.301,27.304,nan,nan,30,0
shasum,60,1.000,8.106,8257024.000,nan,1,0,6184552,nmap,0,1.000,0.095,6020608.000,nan,1,0,0,curl,60,1.000,43.790,9938807.467,nan,1,0,379497623,63.600,148.251,5882812416.000,5888857088.000,27.341,27.364,nan,nan,25,0
shasum,60,1.000,7.507,3448234.667,nan,2,0,6057749,nmap,0,1.000,0.090,6192298.667,nan,1,0,0,curl,60,1.000,40.884,3640661.333,nan,2,0,375569251,61.600,142.733,5888221184.000,5880973824.000,27.361,27.330,nan,nan,30,0
shasum,60,1.000,6.878,4074569.143,nan,2,0,5631323,nmap,0,1.000,0.091,6403857.067,nan,1,0,0,curl,60,1.000,41.453,3609912.076,nan,2,0,377858691,63.467,137.817,5858504704.000,5859837952.000,27.244,27.248,nan,nan,30,0
shasum,60,1.000,7.111,5253461.333,nan,2,0,5581854,nmap,0,1.000,0.100,7154176.000,nan,1,0,0,curl,80,1.000,51.104,3827234.133,nan,1,0,378692872,70.533,162.383,5883799552.000,5883492864.000,27.351,27.347,nan,nan,40,0
shasum,60,1.000,6.679,3568384.000,nan,2,0,5787993,nmap,0,1.000,0.089,7277568.000,nan,1,0,0,curl,80,1.000,48.560,4052821.333,nan,2,0,376546637,67.000,153.583,5855969280.000,5861719040.000,27.236,27.256,nan,nan,30,0
shasum,60,1.000,6.113,3518464.000,nan,2,0,5650375,nmap,0,1.000,0.102,5972480.000,nan,1,0,0,curl,80,1.000,49.565,3334144.000,nan,2,0,375580686,68.800,167.467,5862635520.000,5866955776.000,27.263,27.278,nan,nan,25,0
shasum,60,1.000,6.760,4964352.000,nan,2,0,5773233,nmap,0,1.000,0.096,5776213.333,nan,1,0,0,curl,100,1.000,60.698,3872722.489,nan,2,0,378614133,62.667,169.450,5858473984.000,5862063104.000,27.248,27.259,nan,nan,45,0
shasum,60,1.000,6.310,3369984.000,nan,2,0,5952715,nmap,0,1.000,0.091,5856768.000,nan,1,0,0,curl,100,1.000,55.833,4158122.667,nan,2,0,377886145,66.400,164.617,5862842368.000,5874231296.000,27.266,27.310,nan,nan,30,0
shasum,60,1.000,7.208,3623338.667,nan,1,0,5666780,nmap,0,1.000,0.084,5887395.352,nan,1,0,0,curl,100,1.000,65.480,3207936.000,nan,1,0,376253702,63.800,174.833,5861408768.000,5870868992.000,27.260,27.295,nan,nan,25,0
shasum,60,1.000,6.368,11595946.667,nan,2,0,5854703,nmap,0,1.000,0.077,5838165.333,nan,1,0,0,curl,120,1.000,66.929,3605538.133,nan,2,0,378012564,63.133,178.617,5869873152.000,5871398912.000,27.295,27.299,nan,nan,30,0
shasum,60,1.000,5.784,11520000.000,nan,2,0,5734261,nmap,0,1.000,0.082,5869056.000,nan,1,0,0,curl,120,1.000,61.182,3618474.667,nan,2,0,375745827,64.400,169.117,5855176704.000,5865268224.000,27.238,27.275,nan,nan,30,0
shasum,60,1.000,6.356,3900586.667,nan,1,0,5551572,nmap,0,1.000,0.077,5851136.000,nan,1,0,0,curl,120,1.000,69.604,3939669.333,nan,1,0,378920118,63.333,183.700,5873833984.000,5885217280.000,27.317,27.361,nan,nan,25,0
shasum,60,1.000,5.707,11649706.667,nan,2,0,5953337,nmap,0,1.000,0.085,5866154.667,nan,1,0,0,curl,140,1.000,73.466,3862442.667,nan,2,0,376565630,64.000,187.267,5858516992.000,5872097792.000,27.221,27.272,nan,nan,30,0
shasum,60,1.000,6.405,3825220.267,nan,1,0,5703083,nmap,0,1.000,0.088,5888926.476,nan,1,0,0,curl,140,1.000,73.362,3772672.000,nan,1,0,375874104,64.667,199.050,5860155392.000,5876115456.000,27.228,27.288,nan,nan,25,0
shasum,60,1.000,6.089,3741440.000,nan,2,0,5873168,nmap,0,1.000,0.082,5925205.333,nan,1,0,0,curl,140,1.000,75.376,3967744.000,nan,2,0,379412451,64.133,189.717,5864491008.000,5877051392.000,27.244,27.292,nan,nan,30,0
shasum,60,1.000,5.443,3904853.333,nan,2,0,6122302,nmap,0,1.000,0.081,5936469.333,nan,1,0,0,curl,160,1.000,77.421,3875669.333,nan,2,0,378296387,63.400,192.150,5861734400.000,5879299072.000,27.236,27.303,nan,nan,30,0
shasum,60,1.000,6.308,3929002.667,nan,1,0,6222344,nmap,0,1.000,0.073,5945344.000,nan,1,0,0,curl,160,1.000,87.420,3428266.667,nan,1,0,381695883,66.400,212.717,5886953472.000,5905903616.000,27.340,27.414,nan,nan,25,0
shasum,60,1.000,6.032,3309909.333,nan,2,0,6250878,nmap,0,1.000,0.085,5842602.667,nan,1,0,0,curl,160,1.000,84.149,3740535.467,nan,2,0,380218891,63.867,201.483,5870325760.000,5887837184.000,27.272,27.338,nan,nan,30,0
shasum,60,1.000,5.795,3871163.733,nan,2,0,6789519,nmap,0,1.000,0.078,5857514.057,nan,1,0,0,curl,180,1.000,86.753,3885397.333,nan,2,0,383568405,64.133,203.383,5862914048.000,5886872064.000,27.244,27.336,nan,nan,30,0
shasum,60,1.000,6.361,3703210.667,nan,1,0,6531640,nmap,0,1.000,0.078,6038186.667,nan,1,0,0,curl,180,1.000,96.981,3402154.667,nan,1,0,384064846,64.933,223.883,5892198400.000,5913309184.000,27.365,27.447,nan,nan,25,0
shasum,60,1.000,5.879,3548330.667,nan,2,0,6486327,nmap,0,1.000,0.086,6068906.667,nan,1,0,0,curl,180,1.000,92.647,3856725.333,nan,2,0,382114377,66.467,216.317,5864472576.000,5884880384.000,27.250,27.328,nan,nan,30,0
shasum,60,1.000,5.386,3765760.000,nan,2,0,7011879,nmap,0,1.000,0.092,6117717.333,nan,1,0,0,curl,200,1.000,95.622,4033501.867,nan,2,0,391106213,64.200,220.100,5868797952.000,5891654144.000,27.269,27.356,nan,nan,30,0
shasum,60,1.000,5.922,3400874.667,nan,1,0,7099129,nmap,0,1.000,0.079,6119765.333,nan,1,0,0,curl,200,1.000,107.586,3539046.400,nan,1,0,386477705,68.600,248.450,5892784128.000,5913330688.000,27.368,27.447,nan,nan,40,0
shasum,60,1.000,5.938,3967658.667,nan,1,0,7038201,nmap,0,1.000,0.080,5957632.000,nan,1,0,0,curl,200,1.000,104.928,3806037.333,nan,2,0,388167524,64.933,234.433,5885511680.000,5906201600.000,27.337,27.417,nan,nan,30,0
shasum,60,1.000,9.402,3612245.333,nan,2,0,6632058,nmap,20,1.000,84.124,14188202.667,nan,2,0,99660272,curl,0,1.000,0.132,3532800.000,nan,1,0,0,63.000,162.917,5894336512.000,5887682048.000,27.373,27.348,nan,nan,30,0
shasum,60,1.000,9.835,3718485.333,nan,1,0,7571286,nmap,20,1.000,88.932,18697011.200,nan,1,0,98169756,curl,0,1.000,0.101,32292864.000,nan,1,0,0,63.067,172.867,5909927936.000,5898970624.000,27.447,27.401,nan,nan,25,0
shasum,60,1.000,10.050,3670186.667,nan,1,0,6964031,nmap,20,1.000,90.478,4036642.133,nan,2,0,100795514,curl,0,1.000,0.088,29212672.000,nan,1,0,0,62.733,170.417,5903790080.000,5897927680.000,27.423,27.397,nan,nan,30,0
shasum,60,1.000,7.782,11650048.000,nan,2,0,6447248,nmap,20,1.000,82.376,19108522.667,nan,2,0,102235033,curl,20,1.000,14.790,32937642.667,nan,2,0,392002153,64.400,180.050,5941561344.000,5940612608.000,27.574,27.567,nan,nan,30,0
shasum,60,1.000,8.231,11633127.619,nan,1,0,7708680,nmap,20,1.000,99.210,3704712.533,nan,1,0,100646591,curl,20,1.000,14.937,3707801.600,nan,1,0,381077331,65.333,196.750,5962545152.000,5952354816.000,27.662,27.617,nan,nan,25,0
shasum,60,1.000,8.180,3728725.333,nan,2,0,6049977,nmap,20,1.000,87.456,19265194.667,nan,1,0,96748636,curl,20,1.000,16.645,3591850.667,nan,1,0,379028856,64.933,188.083,5959972864.000,5945701888.000,27.652,27.591,nan,nan,30,0
shasum,60,1.000,6.939,11897002.667,nan,2,0,6637166,nmap,20,1.000,81.039,3569664.000,nan,2,0,103531625,curl,40,1.000,25.706,3748864.000,nan,2,0,380248178,63.133,191.783,5951373312.000,5949679104.000,27.617,27.608,nan,nan,30,0
shasum,60,1.000,6.959,3810474.667,nan,1,0,6210148,nmap,20,1.000,89.182,3604070.400,nan,1,0,105114645,curl,40,1.000,25.496,35507521.829,nan,1,0,382541328,65.400,207.800,5966004224.000,5959891456.000,27.678,27.650,nan,nan,25,0
shasum,60,1.000,7.239,3685632.000,nan,1,0,6835524,nmap,20,1.000,85.194,19432618.667,nan,1,0,103566345,curl,40,1.000,26.963,4036846.933,nan,2,0,378526385,64.067,197.867,5969661952.000,5965708800.000,27.693,27.674,nan,nan,30,0
shasum,60,1.000,6.299,3713194.667,nan,2,0,6438861,nmap,20,1.000,80.282,4050090.667,nan,2,0,107545097,curl,60,1.000,34.698,3398656.000,nan,2,0,374606804,65.867,203.650,5936678912.000,5923261952.000,27.565,27.507,nan,nan,30,0
shasum,60,1.000,6.064,3509418.667,nan,1,0,5998100,nmap,20,1.000,93.573,4032231.619,nan,1,0,104047569,curl,60,1.000,38.476,3830540.190,nan,1,0,377437953,66.933,218.633,5917960192.000,5927115776.000,27.491,27.527,nan,nan,25,0
shasum,60,1.000,6.528,3945642.667,nan,2,0,6168180,nmap,20,1.000,86.079,3789397.333,nan,2,0,114031667,curl,60,1.000,35.779,3961002.667,nan,1,0,378615063,67.400,212.167,5947547648.000,5943111168.000,27.608,27.587,nan,nan,30,0
shasum,60,1.000,6.081,3996296.533,nan,1,0,7159620,nmap,20,1.000,77.216,19966361.600,nan,2,0,128586842,curl,80,1.000,43.705,3836074.667,nan,2,0,379062791,63.400,219.383,5947183104.000,5951128064.000,27.608,27.620,nan,nan,30,0
shasum,60,1.000,6.624,3802880.000,nan,1,0,6747054,nmap,20,1.000,91.538,20469077.333,nan,1,0,116953450,curl,80,1.000,48.163,3493802.667,nan,1,0,379669568,66.267,235.390,5966471168.000,5969046528.000,27.690,27.698,nan,nan,25,0
shasum,60,1.000,6.119,3844334.933,nan,2,0,6798431,nmap,20,1.000,84.476,20207957.333,nan,2,0,117530734,curl,80,1.000,44.826,3688960.000,nan,2,0,383788854,64.933,222.533,5954287616.000,5951930880.000,27.638,27.626,nan,nan,30,0
shasum,60,1.000,5.794,11670459.733,nan,1,0,7415812,nmap,20,1.000,84.118,19560579.657,nan,1,0,132461025,curl,100,1.000,46.974,3987748.571,nan,1,0,383409894,64.800,227.550,5948110848.000,5952006144.000,27.613,27.625,nan,nan,30,0
shasum,60,1.000,6.464,3519556.267,nan,1,0,7137110,nmap,20,1.000,93.429,21812736.000,nan,1,0,124747756,curl,100,1.000,57.486,3621376.000,nan,1,0,385100324,66.000,250.717,5966147584.000,5974012416.000,27.688,27.719,nan,nan,25,0
shasum,60,1.000,6.107,3850069.333,nan,1,0,7684412,nmap,20,1.000,88.552,21854549.333,nan,1,0,139504718,curl,100,1.000,54.741,3910690.133,nan,2,0,384593935,65.267,240.300,5953564672.000,5958823936.000,27.637,27.657,nan,nan,30,0
shasum,60,1.000,5.668,3887445.333,nan,2,0,8191358,nmap,20,1.000,88.124,22861892.267,nan,2,0,149396508,curl,120,1.000,60.179,3502165.333,nan,2,0,389858263,66.200,247.817,5935958016.000,5947425792.000,27.570,27.613,nan,nan,30,0
shasum,60,1.000,5.963,4093942.248,nan,1,0,7732328,nmap,20,1.000,83.756,3669418.667,nan,1,0,139751562,curl,120,1.000,65.798,3871470.933,nan,1,0,385694870,66.000,266.283,5957482496.000,5965815808.000,27.658,27.687,nan,nan,25,0
shasum,60,1.000,6.139,4130304.000,nan,1,0,7598373,nmap,20,1.000,89.845,3676074.667,nan,1,0,138985951,curl,120,1.000,64.516,3743232.000,nan,1,0,384515248,63.333,253.557,5967026176.000,5972363776.000,27.698,27.711,nan,nan,30,0
shasum,60,1.000,5.784,3669504.000,nan,2,0,8338191,nmap,20,1.000,86.755,21279573.333,nan,2,0,165222874,curl,140,1.000,70.050,3918506.667,nan,1,0,396478722,66.933,261.567,5979547648.000,6002846208.000,27.715,27.807,nan,nan,30,0
shasum,60,1.000,5.740,3843430.400,nan,2,0,8842104,nmap,20,1.000,81.856,3659093.333,nan,2,0,185362189,curl,140,1.000,69.533,3877390.629,nan,2,0,406000992,64.800,255.650,5984915456.000,5999144448.000,27.735,27.788,nan,nan,30,0
shasum,60,1.000,6.501,4023296.000,nan,1,0,8764410,nmap,20,1.000,95.030,23739904.000,nan,1,0,166747292,curl,140,1.000,75.893,3830442.667,nan,1,0,395195835,64.267,280.267,6011768832.000,6026454016.000,27.848,27.904,nan,nan,25,0
shasum,60,1.000,6.077,11580586.667,nan,1,0,10035510,nmap,20,1.000,90.494,3499434.667,nan,2,0,218312754,curl,160,1.000,82.795,3664998.400,nan,1,0,468290723,63.800,283.650,6000207872.000,6031270912.000,27.800,27.920,nan,nan,30,0
shasum,60,1.000,5.085,3901047.467,nan,2,0,8922374,nmap,20,1.000,82.418,24749909.333,nan,2,0,194325497,curl,160,1.000,75.346,3527338.667,nan,2,0,416602090,64.333,265.133,6010880000.000,6025616384.000,27.840,27.897,nan,nan,30,0
shasum,60,1.000,6.125,4314862.933,nan,1,0,8693796,nmap,20,1.000,93.706,22931456.000,nan,1,0,175967107,curl,160,1.000,81.998,3659434.667,nan,1,0,401614093,67.000,289.567,6035519488.000,6044736000.000,27.944,27.978,nan,nan,40,0
shasum,60,1.000,5.789,3685205.333,nan,1,0,9910386,nmap,20,1.000,89.663,3783253.333,nan,1,0,217817148,curl,180,1.000,90.061,3847509.333,nan,2,0,458400333,66.267,293.233,6000590848.000,6025626624.000,27.804,27.900,nan,nan,30,0
shasum,60,1.000,5.438,3608064.000,nan,2,0,10247811,nmap,20,1.000,84.993,24573269.333,nan,2,0,306195533,curl,180,1.000,84.180,3713852.952,nan,2,0,647597662,67.000,284.217,6009229312.000,6035952128.000,27.841,27.946,nan,nan,30,0
shasum,60,1.000,6.362,3850240.000,nan,1,0,10413709,nmap,20,1.000,96.307,25128277.333,nan,1,0,238415142,curl,180,1.000,95.712,3629056.000,nan,1,0,454372945,65.533,309.167,5939093504.000,5967844864.000,27.558,27.670,nan,nan,70,0
shasum,60,1.000,6.036,3894101.333,nan,1,0,11591501,nmap,20,1.000,92.817,30191104.000,nan,2,0,325456569,curl,200,1.000,93.557,3794807.467,nan,2,0,1902044474,64.067,304.217,5973342208.000,6041375744.000,27.700,27.967,nan,nan,30,0
shasum,60,1.000,5.216,3820100.267,nan,2,0,11815185,nmap,20,1.000,85.273,3726657.829,nan,2,0,307927990,curl,200,1.000,88.579,3545107.505,nan,2,0,1829846444,64.133,282.067,6117281792.000,6161930240.000,28.275,28.450,nan,nan,30,0
shasum,60,1.000,5.795,3609429.333,nan,1,0,11247026,nmap,20,1.000,90.454,3969194.667,nan,1,0,310223377,curl,200,1.000,96.830,3704832.000,nan,2,0,1177931835,66.000,303.667,6152290304.000,6177634304.000,28.420,28.520,nan,nan,25,0
shasum,60,1.000,6.281,11610092.495,nan,2,0,7325610,nmap,40,1.000,156.609,25584128.000,nan,2,0,105312158,curl,0,1.000,0.116,3923968.000,nan,1,0,0,64.333,221.583,6122940416.000,6097396224.000,28.304,28.200,nan,nan,30,0
shasum,60,1.000,7.061,3931153.067,nan,1,0,6786375,nmap,40,1.000,170.091,6464341.333,nan,1,0,100991353,curl,0,1.000,0.084,53559296.000,nan,1,0,0,61.800,240.933,6033432576.000,6011031552.000,27.950,27.859,nan,nan,25,0
shasum,60,1.000,7.676,3704320.000,nan,1,0,7063648,nmap,40,1.000,176.632,24703317.333,nan,1,0,100185469,curl,0,1.000,0.089,43663360.000,nan,1,0,0,59.933,235.383,5976827904.000,5975604736.000,27.722,27.716,nan,nan,30,0
shasum,60,1.000,6.423,3734357.333,nan,2,0,7177142,nmap,40,1.000,165.742,25121962.667,nan,1,0,108153949,curl,20,1.000,12.499,46578517.333,nan,2,0,386563019,64.800,244.150,5967372288.000,5959510016.000,27.687,27.655,nan,nan,30,0
shasum,60,1.000,5.995,11616085.333,nan,2,0,7421026,nmap,40,1.000,153.180,3532970.667,nan,2,0,110089374,curl,20,1.000,11.720,3828138.667,nan,2,0,378010667,64.200,234.483,5949061120.000,5945496576.000,27.617,27.600,nan,nan,30,0
shasum,60,1.000,6.756,3924309.333,nan,1,0,7231904,nmap,40,1.000,172.118,25265834.667,nan,1,0,107476977,curl,20,1.000,13.452,3673156.267,nan,1,0,384850547,65.467,255.350,5953703936.000,5949011968.000,27.636,27.615,nan,nan,25,0
shasum,60,1.000,5.834,3503262.476,nan,2,0,7919488,nmap,40,1.000,163.714,3598250.667,nan,2,0,124671959,curl,40,1.000,23.192,3777877.333,nan,1,0,386234905,64.267,258.800,5961728000.000,5956004352.000,27.671,27.644,nan,nan,30,0
shasum,60,1.000,5.541,11505493.333,nan,2,0,7993416,nmap,40,1.000,153.561,3677422.933,nan,2,0,130823384,curl,40,1.000,21.430,3795029.333,nan,2,0,379919888,65.800,250.850,5961379840.000,5958698496.000,27.664,27.652,nan,nan,30,0
shasum,60,1.000,6.453,3405824.000,nan,1,0,8067554,nmap,40,1.000,189.632,3745792.000,nan,1,0,129299117,curl,40,1.000,24.679,3709440.000,nan,1,0,383930912,64.800,277.383,5964947456.000,5962241024.000,27.681,27.668,nan,nan,25,0
shasum,60,1.000,5.747,3823104.000,nan,1,0,8899607,nmap,40,1.000,172.057,4096341.333,nan,1,0,167262807,curl,60,1.000,32.461,3595434.667,nan,1,0,385299951,66.600,284.417,5998305280.000,6004244992.000,27.818,27.838,nan,nan,30,0
shasum,60,1.000,5.596,3827541.333,nan,2,0,10733893,nmap,40,1.000,166.571,32293546.667,nan,2,0,207982128,curl,60,1.000,31.299,3921237.333,nan,2,0,394772008,64.067,273.700,6001235968.000,6005015040.000,27.827,27.840,nan,nan,30,0
shasum,60,1.000,5.374,11710805.333,nan,1,0,8767847,nmap,40,1.000,158.894,27561715.810,nan,1,0,147275987,curl,60,1.000,31.236,3771465.143,nan,1,0,389062897,67.000,297.417,5991770112.000,5991643648.000,27.792,27.791,nan,nan,25,0
shasum,60,1.000,5.889,3955029.333,nan,2,0,9687955,nmap,40,1.000,179.069,36208640.000,nan,1,0,260275412,curl,80,1.000,43.721,3681280.000,nan,1,0,394670049,62.067,302.867,5975564288.000,6001926144.000,27.730,27.831,nan,nan,30,0
shasum,60,1.000,5.537,3776341.333,nan,2,0,9774290,nmap,40,1.000,173.424,56085333.333,nan,1,0,648373936,curl,80,1.000,39.919,3580586.667,nan,1,0,404357748,65.800,296.500,5987178496.000,6012664320.000,27.776,27.874,nan,nan,30,0
shasum,60,1.000,4.867,3758421.333,nan,2,0,9556957,nmap,40,1.000,162.840,4079274.667,nan,2,0,380712844,curl,80,1.000,40.907,3929975.467,nan,2,0,400028046,61.200,277.256,6026713088.000,6058114560.000,27.931,28.053,nan,nan,30,0
shasum,60,1.000,5.590,11773781.333,nan,1,0,9919239,nmap,40,1.000,177.733,98895189.333,nan,1,0,1296483368,curl,100,1.000,51.478,60274517.333,nan,1,0,412768360,56.200,305.917,6012715008.000,6112802816.000,27.870,28.269,nan,nan,85,0
shasum,60,1.000,5.317,3696981.333,nan,2,0,10418345,nmap,40,1.000,163.150,173815671.467,nan,2,0,2756689317,curl,100,1.000,48.092,3781120.000,nan,2,0,421883405,63.067,291.400,6084777984.000,6254084096.000,28.169,28.839,nan,nan,30,0
shasum,60,1.000,5.577,3630626.133,nan,2,0,10164261,nmap,40,1.000,169.233,213907456.000,nan,2,0,2919204341,curl,100,1.000,48.892,3490133.333,nan,2,0,424985753,67.800,310.800,6124021760.000,6292212736.000,28.333,29.000,nan,nan,40,0
shasum,60,1.000,5.490,3889595.733,nan,2,0,10565519,nmap,40,1.000,161.766,5055180.800,nan,2,0,6159684538,curl,120,1.000,60.669,3770368.000,nan,2,0,450957827,65.267,325.400,6142826496.000,6446282752.000,28.406,29.616,nan,nan,25,0
shasum,60,1.000,5.378,3493888.000,nan,2,0,11397937,nmap,40,1.000,150.603,4536320.000,nan,2,0,5267730465,curl,120,1.000,56.456,3809280.000,nan,2,0,467406103,63.400,296.333,6111938560.000,6342645760.000,28.282,29.195,nan,nan,55,0
shasum,60,1.000,5.422,3620096.000,nan,2,0,10832970,nmap,40,1.000,159.842,322076842.667,nan,2,0,5584342026,curl,120,1.000,57.665,3589939.200,nan,2,0,519419716,67.133,295.750,6091206656.000,6343159808.000,28.206,29.207,nan,nan,25,0
shasum,60,1.000,5.471,3466496.000,nan,2,0,13670040,nmap,40,0.999,144.267,371786410.667,nan,2,0,8346647259,curl,140,1.000,63.696,3573589.333,nan,2,0,958303635,68.733,295.483,6132736000.000,6494928896.000,28.378,29.818,nan,nan,25,0
shasum,60,1.000,5.910,3453952.000,nan,2,0,11087414,nmap,40,0.999,170.684,176477707.378,nan,2,0,9130977862,curl,140,1.000,70.494,3489962.667,nan,2,0,793126954,69.067,320.917,6256758784.000,6552046592.000,28.884,30.054,nan,nan,20,0
shasum,60,1.000,5.509,3450368.000,nan,2,0,12240724,nmap,40,1.000,145.972,122093340.444,nan,2,0,9496651516,curl,140,1.000,64.620,3432721.067,nan,2,0,1149296604,70.533,298.300,6229102592.000,6507293696.000,28.764,29.867,nan,nan,25,0
shasum,60,1.000,6.355,3724373.333,nan,2,0,11764771,nmap,40,1.000,207.106,3561472.000,nan,3,0,8699492583,curl,160,1.000,70.032,3766545.067,nan,2,0,6781121882,69.933,374.013,6266558464.000,6810265600.000,28.912,31.079,nan,nan,20,0
shasum,60,1.000,5.427,3448832.000,nan,2,0,12687974,nmap,40,0.999,131.141,3839044.267,nan,2,0,8196922097,curl,160,1.000,62.898,3923740.444,nan,2,0,4636400597,66.400,297.367,6351007744.000,6593213440.000,29.247,30.212,nan,nan,50,0
shasum,60,1.000,5.473,3547136.000,nan,2,0,12976782,nmap,40,1.000,132.741,4187363.556,nan,2,0,8478086353,curl,160,0.999,65.340,3951274.667,nan,2,0,3684862027,68.600,302.383,6292803584.000,6529247232.000,29.024,29.962,nan,nan,50,0
shasum,60,1.000,5.995,3520512.000,nan,2,0,11720291,nmap,40,0.999,161.756,394462139.733,nan,3,0,9369767005,curl,180,1.000,78.830,3532800.000,nan,3,0,7040484815,65.067,364.000,6291146752.000,6680215142.400,29.025,30.573,nan,nan,50,0
shasum,60,1.000,5.985,3685888.000,nan,2,0,10641555,nmap,40,1.000,195.974,3762858.667,nan,2,0,5706616274,curl,180,0.544,32.466,3727815.111,nan,1,1,19645474459,64.667,354.100,6390251520.000,6800428373.333,29.423,31.057,nan,nan,45,1
shasum,60,1.000,6.322,3233792.000,nan,2,0,11185022,nmap,40,1.000,187.339,3366912.000,nan,3,0,7326825793,curl,180,0.999,63.426,162537472.000,nan,3,0,10255183555,65.267,371.120,6496620544.000,6885951078.400,29.852,31.407,nan,nan,35,0
shasum,60,1.000,6.396,3522560.000,nan,2,0,18916282,nmap,40,1.000,153.082,3530752.000,nan,3,0,11304444675,curl,200,0.998,70.820,3570892.800,nan,3,0,10295678198,69.133,378.720,6606084096.000,7115936972.800,30.314,32.342,nan,nan,45,0
shasum,60,1.000,6.352,3325952.000,nan,2,0,10849174,nmap,40,0.999,184.576,493664256.000,nan,3,0,8854684238,curl,200,0.941,57.187,3567047.111,nan,3,0,14763268337,65.333,375.987,6431211520.000,6797473792.000,29.625,31.081,nan,nan,45,0
shasum,60,1.000,6.419,3686400.000,nan,2,0,14072717,nmap,40,0.998,173.959,3592192.000,nan,3,0,9691640538,curl,200,1.000,64.919,168820736.000,nan,2,0,11509606764,70.200,377.253,6658510848.000,7088740352.000,30.542,32.238,nan,nan,40,0
shasum,60,1.000,4.953,12076202.667,nan,2,0,10366220,nmap,60,1.000,228.942,105189712.457,nan,2,0,1075880240,curl,0,1.000,0.077,3657216.000,nan,1,0,0,63.333,286.567,6346575872.000,6350327808.000,29.221,29.233,nan,nan,75,0
shasum,60,1.000,5.590,3729169.067,nan,1,0,9908888,nmap,60,1.000,265.336,95280128.000,nan,1,0,430196924,curl,0,1.000,0.070,3992576.000,nan,1,0,0,64.800,312.183,6199244800.000,6208285696.000,28.642,28.678,nan,nan,25,0
shasum,60,1.000,5.255,3272704.000,nan,2,0,9940592,nmap,60,1.000,242.425,3841792.000,nan,2,0,385490131,curl,0,1.000,0.071,4181625.905,nan,1,0,0,64.133,291.083,5960548352.000,5994426880.000,27.690,27.824,nan,nan,30,0
shasum,60,1.000,5.184,6291251.200,nan,2,0,10209545,nmap,60,1.000,219.699,2969600.000,nan,2,0,3972616297,curl,20,1.000,9.747,11406677.333,nan,2,0,398571248,65.267,287.050,5974249472.000,6221536768.000,27.750,28.735,nan,nan,30,0
shasum,60,1.000,5.675,3583488.000,nan,2,0,12413946,nmap,60,1.000,234.907,3882144.914,nan,2,0,3799836476,curl,20,1.000,10.895,3517098.667,nan,2,0,404852316,69.800,324.450,5980764160.000,6319226880.000,27.781,29.127,nan,nan,35,0
shasum,60,1.000,5.648,4256085.333,nan,2,0,11333529,nmap,60,1.000,252.086,349863253.333,nan,2,0,3301581645,curl,20,1.000,11.244,4062446.933,nan,2,0,385283180,67.600,320.567,6051131392.000,6381204992.000,28.069,29.380,nan,nan,40,0
