function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,1.000,18.718,3634619.733,nan,1,0,6630416,nmap,20,1.000,92.057,3772245.333,nan,1,0,101222991,curl,20,1.000,14.694,3608588.190,nan,1,0,384779828,66.933,208.433,5816727552.000,5805954048.000,26.789,26.742,nan,nan,25,0
figlet,120,1.000,17.353,3613184.000,nan,2,0,6749381,nmap,20,1.000,86.600,3788885.333,nan,1,0,112532508,curl,40,1.000,24.923,3703808.000,nan,2,0,382211732,67.467,213.467,5817403392.000,5815694848.000,26.792,26.781,nan,nan,30,0
figlet,120,1.000,16.249,3629056.000,nan,2,0,6822531,nmap,20,1.000,83.424,3690496.000,nan,2,0,108416670,curl,40,1.000,23.994,3780608.000,nan,2,0,375846031,56.667,195.883,5774614528.000,5777426944.000,26.611,26.623,nan,nan,60,0
figlet,120,1.000,18.628,14053034.667,nan,1,0,6940737,nmap,20,1.000,92.027,3803733.333,nan,1,0,114467158,curl,40,1.000,26.781,4651861.333,nan,1,0,380767800,64.667,222.967,5827280896.000,5822143488.000,26.833,26.809,nan,nan,25,0
figlet,120,1.000,16.027,3933696.000,nan,1,0,7254971,nmap,20,1.000,84.449,4080640.000,nan,2,0,122207988,curl,60,1.000,34.021,3756032.000,nan,2,0,380746150,63.400,222.867,5837277184.000,5855070720.000,26.877,26.943,nan,nan,30,0
figlet,120,1.000,15.819,3778389.333,nan,2,0,7484887,nmap,20,1.000,80.019,38307669.333,nan,2,0,123005485,curl,60,1.000,32.143,3768661.333,nan,2,0,381722713,65.800,213.833,5901576192.000,5905640448.000,27.132,27.145,nan,nan,30,0
figlet,120,1.000,16.795,3923968.000,nan,1,0,7204519,nmap,20,1.000,90.451,3774890.667,nan,1,0,122022744,curl,60,1.000,36.483,4805461.333,nan,1,0,378114679,68.800,234.750,5966280704.000,5974194688.000,27.399,27.429,nan,nan,25,0
figlet,120,1.000,16.147,4064512.000,nan,2,0,8473628,nmap,20,1.000,89.556,3525973.333,nan,1,0,144181850,curl,80,1.000,45.289,3921237.333,nan,2,0,385134267,63.933,243.633,5929443328.000,5929059840.000,27.246,27.241,nan,nan,30,0
figlet,120,1.000,14.779,3864661.333,nan,2,0,8309859,nmap,20,1.000,84.199,3754325.333,nan,2,0,139011995,curl,80,1.000,42.624,3847338.667,nan,2,0,381358326,65.933,234.033,5904447488.000,5914068992.000,27.145,27.183,nan,nan,30,0
figlet,120,1.000,16.591,3537237.333,nan,1,0,7927049,nmap,20,1.000,87.183,39250427.124,nan,1,0,126598353,curl,80,1.000,44.953,3961856.000,nan,1,0,382980551,66.933,252.700,5902577664.000,5902288384.000,27.139,27.134,nan,nan,25,0
figlet,120,1.000,15.858,3780096.000,nan,1,0,8501041,nmap,20,1.000,89.111,3956394.667,nan,1,0,144073522,curl,100,1.000,55.138,3764736.000,nan,1,0,386340520,62.667,257.000,5905887232.000,5912131072.000,27.153,27.175,nan,nan,30,0
figlet,120,1.000,15.002,3746304.000,nan,2,0,8391591,nmap,20,1.000,83.683,3835801.600,nan,1,0,146207028,curl,100,1.000,51.782,3596544.000,nan,2,0,387563891,63.267,245.383,5913165824.000,5913162752.000,27.182,27.179,nan,nan,30,0
figlet,120,1.000,15.216,3592448.000,nan,2,0,8855534,nmap,20,1.000,81.232,3640064.000,nan,2,0,147666884,curl,100,1.000,50.944,3827626.667,nan,2,0,387574951,63.467,239.233,5862631424.000,5869221376.000,26.983,27.006,nan,nan,30,0
figlet,120,1.000,16.114,3562752.000,nan,1,0,9623185,nmap,20,1.000,92.920,3951530.667,nan,1,0,174398946,curl,120,1.000,68.421,3776085.333,nan,1,0,397492301,64.000,283.200,5915822080.000,5935688704.000,27.206,27.284,nan,nan,25,0
figlet,120,1.000,14.774,3712682.667,nan,2,0,9400166,nmap,20,1.000,90.367,3725312.000,nan,1,0,165866336,curl,120,1.000,62.710,3790370.133,nan,1,0,393054470,63.200,266.417,5893509120.000,5901407744.000,27.103,27.131,nan,nan,30,0
figlet,120,1.000,14.093,3923541.333,nan,2,0,9944062,nmap,20,1.000,86.083,38746453.333,nan,2,0,168861002,curl,120,1.000,57.984,3862357.333,nan,2,0,393082478,62.200,256.300,5897791488.000,5911302144.000,27.122,27.173,nan,nan,30,0
figlet,120,1.000,14.558,3679283.200,nan,1,0,10872551,nmap,20,1.000,88.894,3620488.533,nan,1,0,212797929,curl,140,1.000,69.859,3773976.381,nan,1,0,416486569,62.133,302.133,5903757312.000,5923190784.000,27.145,27.219,nan,nan,25,0
figlet,120,1.000,15.489,3785011.200,nan,1,0,11080334,nmap,20,1.000,95.604,39890602.667,nan,1,0,228303471,curl,140,1.000,74.161,3592294.400,nan,1,0,423286558,65.800,292.933,5918791680.000,5937272320.000,27.206,27.279,nan,nan,30,0
figlet,120,1.000,14.427,3800064.000,nan,2,0,11204275,nmap,20,1.000,89.815,4151125.333,nan,1,0,239437312,curl,140,1.000,70.895,3730739.200,nan,2,0,428745721,61.400,276.067,5917841408.000,5934984704.000,27.206,27.270,nan,nan,30,0
figlet,120,1.000,14.458,4055893.333,nan,1,0,12431144,nmap,20,1.000,102.820,42896642.438,nan,1,0,295707662,curl,160,1.000,85.691,3924224.000,nan,1,0,484649066,63.400,309.433,5923516416.000,5952965632.000,27.229,27.342,nan,nan,25,0
figlet,120,1.000,15.199,3912089.600,nan,1,0,12682143,nmap,20,1.000,94.442,43176789.333,nan,2,0,301851988,curl,160,1.000,83.119,3443370.667,nan,1,0,525095127,64.133,300.467,5926133760.000,5955491840.000,27.241,27.354,nan,nan,30,0
figlet,120,1.000,13.767,3632469.333,nan,2,0,12254292,nmap,20,1.000,88.286,3845120.000,nan,2,0,292028876,curl,160,1.000,78.118,3736661.333,nan,2,0,518588251,64.800,284.900,5951932416.000,5974824448.000,27.341,27.429,nan,nan,30,0
figlet,120,1.000,13.204,14172330.667,nan,2,0,13940469,nmap,20,1.000,100.674,43872119.467,nan,1,0,355765145,curl,180,1.000,85.245,5622064.762,nan,1,0,2184578156,65.200,319.900,5966960640.000,6029094400.000,27.408,27.654,nan,nan,25,0
figlet,120,1.000,14.140,3687765.333,nan,2,0,13930844,nmap,20,1.000,87.773,3840341.333,nan,2,0,423642844,curl,180,1.000,79.400,3642282.667,nan,2,0,2246985937,61.000,293.133,6058575872.000,6078800896.000,27.773,27.849,nan,nan,30,0
figlet,120,1.000,15.501,3463936.000,nan,1,0,14557608,nmap,20,1.000,95.624,48037546.667,nan,1,0,390232754,curl,180,1.000,87.617,3661738.667,nan,2,0,2675337087,61.067,310.250,6082260992.000,6110743040.000,27.869,27.981,nan,nan,25,0
figlet,120,1.000,12.943,2912256.000,nan,2,0,13525167,nmap,20,1.000,81.659,47119530.667,nan,2,0,364713243,curl,200,0.999,78.805,3692134.400,nan,2,0,3215176408,61.933,283.184,6082705408.000,6107462144.000,27.842,27.936,nan,nan,30,0
figlet,120,1.000,15.869,3546726.400,nan,2,0,11489785,nmap,20,1.000,97.416,3393126.400,nan,2,0,291248004,curl,200,1.000,77.165,127471616.000,nan,3,0,8699362029,65.133,310.867,6185615360.000,6187668684.800,28.265,28.269,nan,nan,25,0
figlet,120,1.000,15.092,4028416.000,nan,2,0,14415905,nmap,20,1.000,94.676,46073685.333,nan,2,0,331987785,curl,200,1.000,87.308,138834090.667,nan,2,0,5032834692,61.267,310.350,6465390592.000,6387696640.000,29.383,29.071,nan,nan,45,0
figlet,120,1.000,17.076,4050944.000,nan,1,0,7670134,nmap,40,1.000,176.611,3791360.000,nan,1,0,108932969,curl,0,1.000,1.755,131219968.000,nan,1,0,0,69.267,256.850,6357432320.000,6278584832.000,28.953,28.638,nan,nan,25,0
figlet,120,1.000,16.643,3963460.267,nan,1,0,7652957,nmap,40,1.000,170.617,3636053.333,nan,2,0,110884258,curl,0,1.000,0.076,124888746.667,nan,1,0,0,65.400,248.000,6064697344.000,6032008704.000,27.765,27.634,nan,nan,30,0
figlet,120,1.000,15.949,3779754.667,nan,2,0,7508148,nmap,40,1.000,161.763,41598464.000,nan,2,0,109216923,curl,0,1.000,0.172,64298154.667,nan,1,0,0,64.733,241.883,5934434304.000,5935413248.000,27.250,27.253,nan,nan,30,0
figlet,120,1.000,13.940,9343385.600,nan,2,0,8243758,nmap,40,1.000,159.663,44055005.867,nan,2,0,128213001,curl,20,1.000,10.592,65809237.333,nan,2,0,384445575,69.267,247.003,5944137728.000,5945831936.000,27.298,27.304,nan,nan,30,0
figlet,120,1.000,16.627,3996444.444,nan,1,0,8135103,nmap,40,1.000,181.224,42486784.000,nan,1,0,122036013,curl,20,1.000,12.416,5150720.000,nan,1,0,385266418,63.133,272.067,5924898816.000,5917968384.000,27.215,27.186,nan,nan,55,0
figlet,120,1.000,14.724,3842730.667,nan,2,0,7797465,nmap,40,1.000,165.523,41800192.000,nan,2,0,122178470,curl,20,1.000,11.184,50135040.000,nan,1,0,379216187,64.133,255.483,5903556608.000,5899282944.000,27.137,27.115,nan,nan,30,0
figlet,120,1.000,13.291,3921578.667,nan,2,0,9079274,nmap,40,1.000,155.777,3447517.867,nan,2,0,169383422,curl,40,1.000,21.093,55298867.200,nan,2,0,387594223,65.000,260.733,5918537728.000,5919909888.000,27.196,27.197,nan,nan,30,0
figlet,120,1.000,14.665,3794261.333,nan,1,0,8996754,nmap,40,1.000,159.104,3627076.267,nan,1,0,140584147,curl,40,1.000,23.029,3663360.000,nan,1,0,382798203,64.733,289.417,5910863872.000,5908583936.000,27.164,27.152,nan,nan,25,0
figlet,120,1.000,14.944,14426453.333,nan,1,0,9269691,nmap,40,1.000,166.899,3474858.667,nan,1,0,165954956,curl,40,1.000,22.100,55264597.333,nan,1,0,388734074,63.200,282.917,5916618752.000,5915910656.000,27.190,27.183,nan,nan,30,0
figlet,120,1.000,13.932,3487061.333,nan,2,0,10750108,nmap,40,1.000,168.777,3467349.333,nan,2,0,363467277,curl,60,1.000,30.539,4153173.333,nan,2,0,393291087,63.533,290.150,5919406080.000,5942881792.000,27.199,27.289,nan,nan,30,0
figlet,120,1.000,14.879,3722325.333,nan,1,0,10260856,nmap,40,1.000,191.443,4047104.000,nan,1,0,219700522,curl,60,1.000,33.506,59523072.000,nan,1,0,393644920,62.533,305.567,5926998016.000,5940010496.000,27.229,27.278,nan,nan,25,0
figlet,120,1.000,13.930,3883008.000,nan,1,0,9529095,nmap,40,1.000,170.501,3579904.000,nan,2,0,185171422,curl,60,1.000,31.033,3674112.000,nan,2,0,390752958,60.133,283.633,5887068160.000,5901795840.000,27.061,27.121,nan,nan,60,0
figlet,120,1.000,15.129,3655850.667,nan,1,0,11398240,nmap,40,1.000,172.376,168853747.810,nan,1,0,2290969386,curl,80,1.000,41.989,65057962.667,nan,1,0,409880482,68.067,322.483,5932607488.000,6095670272.000,27.253,27.898,nan,nan,25,0
figlet,120,1.000,12.377,3788800.000,nan,2,0,11647189,nmap,40,1.000,161.474,148643157.333,nan,2,0,2306363220,curl,80,1.000,38.212,64896170.667,nan,2,0,410853814,57.867,289.867,5939025920.000,6070050816.000,27.274,27.794,nan,nan,60,0
figlet,120,1.000,14.141,3473237.333,nan,2,0,11604209,nmap,40,1.000,179.331,3486549.333,nan,2,0,2608753917,curl,80,1.000,41.712,64381952.000,nan,1,0,417941769,63.733,311.850,5974581248.000,6154434048.000,27.428,28.141,nan,nan,25,0
figlet,120,1.000,13.508,2887680.000,nan,2,0,14404542,nmap,40,1.000,146.765,393874334.476,nan,2,0,7215339935,curl,100,1.000,47.337,68992902.095,nan,2,0,458616185,64.467,373.200,6004547584.000,6361754624.000,27.542,28.960,nan,nan,30,0
figlet,120,1.000,14.805,4890726.400,nan,2,0,12702689,nmap,40,1.000,180.866,6323833.905,nan,2,0,6794807929,curl,100,1.000,50.483,70697374.476,nan,2,0,441162657,62.200,323.783,6058209280.000,6431158784.000,27.761,29.252,nan,nan,20,0
figlet,120,1.000,15.001,3464533.333,nan,2,0,13581048,nmap,40,0.999,162.190,3548245.333,nan,2,0,6613495155,curl,100,1.000,53.185,3602261.333,nan,2,0,447210799,66.067,317.817,6079467520.000,6394290176.000,27.852,29.101,nan,nan,25,0
figlet,120,1.000,14.727,3699968.000,nan,2,0,14567750,nmap,40,0.999,136.502,3953664.000,nan,2,0,10179567030,curl,120,1.000,63.002,3544746.667,nan,2,0,539973450,65.000,310.100,6086244352.000,6420533760.000,27.879,29.211,nan,nan,25,0
figlet,120,1.000,13.067,3719168.000,nan,2,0,13106854,nmap,40,0.999,126.621,304528969.143,nan,2,0,8708375315,curl,120,1.000,58.408,3739648.000,nan,2,0,510468047,64.800,327.517,6035161088.000,6323099648.000,27.662,28.808,nan,nan,50,0
figlet,120,1.000,14.303,3633152.000,nan,2,0,13274201,nmap,40,0.999,142.952,392533333.333,nan,2,0,8200673289,curl,120,1.000,58.456,3678208.000,nan,2,0,534358942,60.933,307.133,6042308608.000,6337180160.000,27.703,28.872,nan,nan,55,0
figlet,120,1.000,12.867,3714048.000,nan,2,0,14679844,nmap,40,0.999,125.225,183229644.800,nan,2,0,10651423899,curl,140,1.000,57.333,79747822.933,nan,2,0,1263314493,64.733,292.333,6096218112.000,6381968384.000,27.929,29.060,nan,nan,25,0
figlet,120,1.000,13.345,14295722.667,nan,2,0,13934210,nmap,40,0.999,122.622,3902919.111,nan,2,0,10238275396,curl,140,1.000,61.452,91323904.000,nan,2,0,1725039576,68.467,298.967,6163619840.000,6488772608.000,28.195,29.483,nan,nan,50,0
figlet,120,1.000,14.152,3825664.000,nan,2,0,14330650,nmap,40,1.000,123.775,3618588.444,nan,2,0,10848635064,curl,140,1.000,61.003,3753710.933,nan,2,0,2330026993,65.400,308.105,6192912384.000,6489205248.000,28.304,29.483,nan,nan,50,0
figlet,120,1.000,14.250,3545088.000,nan,2,0,15473677,nmap,40,1.000,122.375,3715527.111,nan,2,0,11263278078,curl,160,1.000,62.656,3725312.000,nan,2,0,5638491978,67.533,312.033,6125385728.000,6453180928.000,28.028,29.339,nan,nan,50,0
figlet,120,1.000,15.285,14250393.600,nan,2,0,15735676,nmap,40,0.998,150.882,3808824.889,nan,3,0,11829362981,curl,160,1.000,76.727,3753073.778,nan,3,0,6377890599,62.733,361.387,6394210304.000,6785646592.000,29.122,30.679,nan,nan,50,0
figlet,120,1.000,15.568,14246652.587,nan,2,0,14681746,nmap,40,0.999,146.550,3076096.000,nan,2,0,11032972466,curl,160,1.000,73.611,3678663.111,nan,2,0,6307905828,67.800,380.800,6392674304.000,6898351718.400,29.128,31.135,nan,nan,45,0
figlet,120,1.000,15.318,3422208.000,nan,2,0,16306726,nmap,40,1.000,146.958,430119321.600,nan,3,0,12208957161,curl,180,1.000,73.177,110030848.000,nan,3,0,8820926282,65.133,370.920,6315329536.000,6757795020.800,28.816,30.574,nan,nan,50,0
figlet,120,1.000,15.033,3164160.000,nan,2,0,14133862,nmap,40,1.000,155.131,123821056.000,nan,3,0,10108424707,curl,180,1.000,61.730,53477376.000,nan,3,0,11041295948,61.800,350.053,6291109888.000,6635508940.800,28.692,30.073,nan,nan,75,0
figlet,120,1.000,14.947,3094528.000,nan,2,0,13741948,nmap,40,1.000,149.194,381441396.541,nan,3,0,9822897065,curl,180,1.000,55.946,72139473.676,nan,3,0,10513302826,61.600,377.813,6275565568.000,6701811302.400,28.637,30.338,nan,nan,70,0
figlet,120,1.000,15.354,3031040.000,nan,2,0,12584366,nmap,40,1.000,194.006,424222856.533,nan,3,0,7085242288,curl,200,0.502,32.386,83582976.000,nan,1,1,15205464842,69.267,374.240,6298331136.000,6765164134.400,28.751,30.607,nan,nan,45,1
figlet,120,1.000,16.143,3405824.000,nan,2,0,16772046,nmap,40,0.999,165.275,3659320.889,nan,3,0,12472788394,curl,200,0.997,69.165,57960448.000,nan,3,0,13544426045,61.667,373.387,6485680128.000,6912452608.000,29.509,31.204,nan,nan,45,0
figlet,120,1.000,14.579,3301376.000,nan,2,0,15078177,nmap,40,1.000,142.952,2064384.000,nan,3,0,10497085022,curl,200,0.986,58.650,149946368.000,nan,3,0,14148164251,68.600,382.533,6506819584.000,6831993651.200,29.593,30.886,nan,nan,40,0
figlet,120,1.000,12.635,3733504.000,nan,2,0,10501072,nmap,60,1.000,222.367,171540821.333,nan,2,0,2242796825,curl,0,1.000,0.141,127283200.000,nan,1,0,0,65.667,298.617,6434203648.000,6479427072.000,29.300,29.477,nan,nan,45,0
figlet,120,1.000,13.338,3226965.333,nan,2,0,11344641,nmap,60,1.000,248.578,279273813.333,nan,2,0,2462126184,curl,0,1.000,0.081,4296533.333,nan,1,0,0,64.067,309.883,6048471040.000,6243247104.000,27.755,28.531,nan,nan,25,0
figlet,120,1.000,14.512,3871778.133,nan,2,0,10890882,nmap,60,1.000,256.907,5450615.467,nan,2,0,3044404325,curl,0,1.000,0.077,4470710.857,nan,1,0,0,65.000,322.583,6042826752.000,6301641728.000,27.739,28.773,nan,nan,25,0
figlet,120,1.000,12.668,3571456.000,nan,2,0,14363032,nmap,60,1.000,204.667,359874389.333,nan,2,0,5743033392,curl,20,1.000,9.899,10969258.667,nan,2,0,406004258,63.000,286.267,6015334400.000,6372672512.000,27.628,29.049,nan,nan,30,0
figlet,120,1.000,13.791,14458538.667,nan,2,0,12432653,nmap,60,1.000,207.882,375175680.000,nan,2,0,6715143098,curl,20,1.000,10.955,17049770.667,nan,2,0,395113123,58.933,304.433,6023184384.000,6409854976.000,27.623,29.163,nan,nan,80,0
figlet,120,1.000,12.939,3678873.600,nan,2,0,11472255,nmap,60,0.999,211.402,108765900.800,nan,2,0,6613470698,curl,20,1.000,10.286,3557376.000,nan,2,0,406045055,67.733,289.517,6283769856.000,6566126080.000,28.679,29.801,nan,nan,25,0
figlet,120,1.000,13.264,14372522.667,nan,2,0,11973730,nmap,60,1.000,198.766,371670869.333,nan,2,0,7904407859,curl,40,1.000,19.999,22790826.667,nan,2,0,399782234,59.400,302.767,5906178048.000,6272181248.000,27.155,28.617,nan,nan,80,0
figlet,120,1.000,14.355,3314688.000,nan,2,0,11842047,nmap,60,0.999,223.374,394282837.333,nan,2,0,7835679519,curl,40,1.000,21.283,3600810.667,nan,2,0,400998180,67.533,315.967,6072950784.000,6396206080.000,27.848,29.133,nan,nan,20,0
figlet,120,1.000,13.702,3710976.000,nan,2,0,11331006,nmap,60,1.000,206.559,3766499.556,nan,2,0,8247081241,curl,40,1.000,20.706,3246080.000,nan,2,0,400460257,65.933,310.450,5957316608.000,6283585024.000,27.383,28.678,nan,nan,50,0
figlet,120,1.000,15.009,3373056.000,nan,2,0,12545000,nmap,60,0.999,231.079,3864689.778,nan,3,0,10319033666,curl,60,1.000,34.471,3735552.000,nan,2,0,405073884,63.333,369.467,6081517568.000,6521931366.400,27.851,29.601,nan,nan,50,0
figlet,120,1.000,15.760,3076096.000,nan,2,0,12519101,nmap,60,0.999,209.308,3921510.400,nan,3,0,11620260369,curl,60,1.000,32.585,3674112.000,nan,2,0,407473677,62.600,380.960,5987983360.000,6570309222.400,27.478,29.790,nan,nan,45,0
figlet,120,1.000,15.988,3483648.000,nan,2,0,11514295,nmap,60,0.979,189.567,343270877.867,nan,3,0,13201452140,curl,60,1.000,35.305,3162112.000,nan,2,0,402020764,63.133,332.293,5990078464.000,6266413465.600,27.483,28.582,nan,nan,45,0
figlet,120,1.000,14.505,3857920.000,nan,2,0,10829440,nmap,60,0.935,179.195,443842560.000,nan,3,0,15445128526,curl,80,1.000,42.240,3493888.000,nan,2,0,408025644,64.800,358.533,5918597120.000,6273576960.000,27.189,28.608,nan,nan,40,0
figlet,120,1.000,15.067,3936256.000,nan,2,0,12320121,nmap,60,0.999,194.214,56381440.000,nan,3,0,12323416336,curl,80,1.000,44.066,3467264.000,nan,2,0,412508066,66.067,366.000,5958057984.000,6271598182.400,27.350,28.601,nan,nan,40,0
figlet,120,1.000,14.524,3891200.000,nan,2,0,13032175,nmap,60,0.999,207.779,339765248.000,nan,2,0,11311684808,curl,80,1.000,42.509,3692544.000,nan,2,0,421306189,66.400,351.720,6038853632.000,6538773708.800,27.685,29.673,nan,nan,45,0
figlet,120,1.000,15.409,3629574.827,nan,2,0,13106589,nmap,60,1.000,195.522,513495313.067,nan,3,0,15099543133,curl,100,1.000,56.981,2975744.000,nan,2,0,456585488,68.333,366.987,6051540992.000,6504954265.600,27.742,29.545,nan,nan,30,0
figlet,120,1.000,14.913,2902016.000,nan,2,0,15286152,nmap,60,0.961,191.022,349843456.000,nan,3,0,14950915257,curl,100,1.000,55.857,3377152.000,nan,2,0,466537964,60.467,354.293,5958230016.000,6501249024.000,27.367,29.526,nan,nan,45,0
figlet,120,1.000,14.508,3606528.000,nan,2,0,10815606,nmap,60,0.950,170.527,354420599.467,nan,3,0,15208668651,curl,100,1.000,52.936,3575808.000,nan,2,0,426646498,63.667,337.013,6086488064.000,6283610931.200,27.880,28.662,nan,nan,45,0
figlet,120,1.000,15.065,3426304.000,nan,2,0,13297454,nmap,60,0.999,170.828,3561267.200,nan,3,0,16356606741,curl,120,1.000,64.428,3076096.000,nan,2,0,562536623,61.533,363.013,6035615744.000,6458562150.400,27.668,29.353,nan,nan,40,0
figlet,120,1.000,13.883,3592192.000,nan,2,0,14585645,nmap,60,0.733,148.900,368046450.590,nan,3,1,20159200681,curl,120,1.000,61.884,3395584.000,nan,2,0,815894838,61.467,367.442,6013446144.000,6309114880.000,27.597,28.774,nan,nan,40,1
figlet,120,1.000,15.598,3383296.000,nan,2,0,13636581,nmap,60,0.982,164.384,328323072.000,nan,3,0,17069555081,curl,120,1.000,65.175,3356672.000,nan,2,0,544620351,62.533,374.627,6051616768.000,6538370662.400,27.754,29.685,nan,nan,35,0
figlet,120,1.000,15.261,3719168.000,nan,2,0,197951335,nmap,60,0.489,191.816,3778048.000,nan,2,1,24517318216,curl,140,0.839,57.709,95593472.000,nan,3,1,17503351701,67.121,422.921,5986463744.000,6710895469.714,27.480,30.363,nan,nan,40,1
figlet,120,1.000,14.673,3570517.333,nan,2,0,12875563,nmap,60,0.793,165.289,397193216.000,nan,3,1,19417577835,curl,140,1.000,68.955,72323072.000,nan,2,0,1862478717,63.533,373.922,6388611072.000,6482154496.000,29.026,29.406,nan,nan,30,1
figlet,120,1.000,13.817,3796992.000,nan,2,0,13412953,nmap,60,0.928,191.043,62439424.000,nan,2,0,18040218488,curl,140,1.000,61.667,3342336.000,nan,3,0,4263377447,62.067,394.593,6041759744.000,6527962112.000,27.652,29.596,nan,nan,35,0
figlet,120,1.000,13.923,3397632.000,nan,2,0,10443923,nmap,80,0.999,289.970,297906176.000,nan,3,0,9392089553,curl,0,1.000,0.119,3725539.556,nan,1,0,0,64.600,357.373,6201468928.000,6560371097.600,28.302,29.726,nan,nan,40,0
figlet,120,1.000,15.365,3735552.000,nan,2,0,15125054,nmap,80,0.999,274.473,216902997.333,nan,3,0,11174140612,curl,0,1.000,0.098,44183142.400,nan,1,0,0,64.667,361.323,6117466112.000,6609307648.000,27.965,29.925,nan,nan,45,0
figlet,120,1.000,14.546,5431978.667,nan,2,0,11597665,nmap,80,0.996,273.432,64065536.000,nan,2,0,10945706627,curl,0,1.000,0.096,41554056.533,nan,1,0,0,68.933,352.973,6116126720.000,6476231884.800,27.958,29.392,nan,nan,30,0
figlet,120,1.000,15.878,9578700.800,nan,2,0,9294129,nmap,80,0.711,196.152,3479552.000,nan,3,1,18643748058,curl,20,1.000,11.882,3464704.000,nan,2,0,394806286,62.533,312.878,6046519296.000,6322838528.000,27.687,28.785,nan,nan,30,1
figlet,120,1.000,14.763,3358720.000,nan,2,0,13033968,nmap,80,0.991,264.236,3987558.400,nan,3,0,14223086877,curl,20,1.000,11.843,2777088.000,nan,2,0,399972294,62.467,370.680,6058123264.000,6497379123.200,27.719,29.473,nan,nan,30,0
figlet,120,1.000,15.090,3708928.000,nan,2,0,13817529,nmap,80,1.000,270.481,3821568.000,nan,3,0,12145732628,curl,20,1.000,11.453,3018752.000,nan,2,0,402618288,60.533,356.880,6144743424.000,6571919769.600,28.082,29.778,nan,nan,45,0
figlet,120,1.000,14.950,3502080.000,nan,2,0,9682427,nmap,80,0.726,187.932,381882368.000,nan,3,1,18867309454,curl,40,1.000,22.425,3524608.000,nan,2,0,393229779,63.333,330.789,6070423552.000,6363627861.333,27.771,28.943,nan,nan,40,1
figlet,120,1.000,12.761,3535360.000,nan,2,0,10280811,nmap,80,0.859,234.636,77979648.000,nan,3,1,17296528585,curl,40,1.000,20.379,3645440.000,nan,2,0,402541132,60.533,379.211,6047653888.000,6414227797.333,27.683,29.148,nan,nan,30,1
figlet,120,1.000,13.211,3723264.000,nan,2,0,11178376,nmap,80,0.948,255.619,449876992.000,nan,3,0,15648157331,curl,40,1.000,21.022,3412992.000,nan,2,0,393449631,66.867,400.411,6057863168.000,6631563605.333,27.734,30.021,nan,nan,35,0
figlet,120,1.000,15.228,6797107.200,nan,2,0,8358025,nmap,100,0.328,150.979,58712064.000,nan,1,1,23355331933,curl,0,1.000,0.077,29351545.905,nan,1,0,0,60.533,269.733,6017777664.000,6231301558.857,27.566,28.423,nan,nan,40,1
figlet,120,1.000,13.493,3143168.000,nan,2,0,11616709,nmap,100,0.712,338.716,3250176.000,nan,2,1,19270318061,curl,0,1.000,0.055,28327936.000,nan,1,0,0,63.467,416.833,6135967744.000,6629531989.333,28.042,30.017,nan,nan,40,1
figlet,120,1.000,13.376,3393945.600,nan,2,0,9407330,nmap,100,0.640,268.370,3625346.844,nan,3,1,19096067247,curl,0,1.000,0.073,27862747.429,nan,1,0,0,68.200,378.819,6162450432.000,6539607478.857,28.168,29.667,nan,nan,25,1
figlet,140,1.000,26.641,3883008.000,nan,2,0,6774378,nmap,0,1.000,1.009,182282240.000,nan,1,0,0,curl,0,1.000,0.102,27676672.000,nan,1,0,0,64.267,121.400,6096336896.000,6016334336.000,27.887,27.566,nan,nan,30,0
figlet,140,1.000,31.063,3517866.667,nan,1,0,6813052,nmap,0,1.000,0.099,4173824.000,nan,1,0,0,curl,0,1.000,0.100,27348992.000,nan,1,0,0,61.867,124.900,5835339776.000,5828048384.000,26.834,26.803,nan,nan,25,0
figlet,140,1.000,30.398,3547477.333,nan,1,0,6869209,nmap,0,1.000,0.090,4395008.000,nan,1,0,0,curl,0,1.000,0.093,27348992.000,nan,1,0,0,59.933,123.633,5835634688.000,5833414656.000,26.836,26.826,nan,nan,30,0
figlet,140,1.000,24.395,3485696.000,nan,2,0,6414293,nmap,0,1.000,0.086,4569770.667,nan,1,0,0,curl,20,1.000,15.541,10371072.000,nan,2,0,373706049,61.333,137.917,5832232960.000,5836833792.000,26.823,26.840,nan,nan,30,0
figlet,140,1.000,23.571,9007206.400,nan,2,0,6372548,nmap,0,1.000,0.091,4823552.000,nan,1,0,0,curl,20,1.000,15.477,7283165.867,nan,2,0,384186095,67.400,135.133,5860550656.000,5858702336.000,26.940,26.932,nan,nan,30,0
figlet,140,1.000,23.159,3581986.133,nan,1,0,6231660,nmap,0,1.000,0.091,5044633.600,nan,1,0,0,curl,20,1.000,16.793,30864384.000,nan,1,0,380671458,65.333,141.183,5860474880.000,5851341312.000,26.940,26.901,nan,nan,25,0
