function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,0,1.000,0.097,5784917.333,nan,1,0,0,env,120,1.000,17.673,7182336.000,nan,2,0,5585802,eat-memory,20,1.000,74.551,93078698.667,nan,2,0,1084850561,60.267,171.683,5858109440.000,5900062208.000,32.093,32.260,nan,nan,70,0
shasum,0,1.000,0.097,5794986.667,nan,1,0,0,env,120,1.000,13.192,11232256.000,nan,1,0,6250159,eat-memory,40,1.000,132.630,119813120.000,nan,1,0,1087382498,57.867,208.017,5877329920.000,5952080384.000,32.170,32.467,nan,nan,75,0
shasum,0,1.000,0.084,5744640.000,nan,1,0,0,env,120,1.000,14.263,11064490.667,nan,2,0,6197125,eat-memory,40,1.000,146.881,146936832.000,nan,2,0,1088055328,63.400,228.250,5916911616.000,5986323456.000,32.332,32.606,nan,nan,40,0
shasum,0,1.000,0.083,5812224.000,nan,1,0,0,env,120,1.000,13.172,11127296.000,nan,1,0,6262980,eat-memory,40,1.000,126.619,135257770.667,nan,1,0,1086171190,64.333,211.017,5915895808.000,5986159616.000,32.330,32.606,nan,nan,45,0
shasum,0,1.000,0.082,5809834.667,nan,1,0,0,env,120,1.000,12.358,11236010.667,nan,2,0,8789758,eat-memory,60,1.000,219.694,203672917.333,nan,2,0,1120924304,62.467,288.633,5905850368.000,6027209728.000,32.288,32.769,nan,nan,40,0
shasum,0,1.000,0.078,5648384.000,nan,1,0,0,env,120,1.000,11.312,11121493.333,nan,2,0,9001914,eat-memory,60,1.000,203.432,187753813.333,nan,1,0,1143815751,65.267,278.533,5933836288.000,6046125056.000,32.405,32.849,nan,nan,30,0
shasum,0,1.000,0.083,5704874.667,nan,1,0,0,env,120,1.000,12.369,11273386.667,nan,2,0,8119252,eat-memory,60,1.000,217.763,203815594.667,nan,2,0,1106920780,59.467,282.983,5903046656.000,6032625664.000,32.276,32.791,nan,nan,70,0
shasum,0,1.000,0.067,5731259.733,nan,1,0,0,env,120,1.000,11.669,11182080.000,nan,2,0,9875455,eat-memory,80,0.554,282.196,282647756.800,nan,1,1,6491232008,62.733,359.173,5928380416.000,6134677504.000,32.384,33.201,nan,nan,30,1
shasum,0,1.000,0.059,5806181.425,nan,1,0,0,env,120,1.000,12.118,11197781.333,nan,3,0,9673017,eat-memory,80,0.579,334.242,341524480.000,nan,2,1,6299878095,61.867,381.053,6084679680.000,6226329190.400,33.004,33.666,nan,nan,15,1
shasum,0,1.000,0.067,5859464.533,nan,1,0,0,env,120,1.000,11.680,11287347.200,nan,3,0,9563415,eat-memory,80,0.693,315.707,324392686.933,nan,2,1,5243697788,62.133,367.560,5944969216.000,6106927104.000,32.952,33.594,nan,nan,20,1
shasum,0,1.000,0.096,5709141.333,nan,1,0,0,env,140,1.000,21.183,11317930.667,nan,2,0,5566143,eat-memory,0,1.000,28.445,101997226.667,nan,1,0,0,62.533,121.400,5927055360.000,5917170176.000,32.882,32.842,nan,nan,20,0
shasum,0,1.000,0.093,5697536.000,nan,1,0,0,env,140,1.000,20.528,11303594.667,nan,1,0,5616962,eat-memory,0,1.000,0.091,66483541.333,nan,1,0,0,61.267,115.267,5855453184.000,5835452928.000,32.595,32.514,nan,nan,30,0
shasum,0,1.000,0.098,5711872.000,nan,1,0,0,env,140,1.000,21.491,11249542.095,nan,2,0,5663499,eat-memory,0,1.000,1.197,47793561.600,nan,1,0,0,65.133,126.883,5812162560.000,5811206656.000,32.422,32.418,nan,nan,25,0
shasum,0,1.000,0.090,5725866.667,nan,1,0,0,env,140,1.000,18.506,11251882.667,nan,2,0,5284861,eat-memory,20,1.000,73.890,97596757.333,nan,1,0,1083782138,59.800,172.950,5786933248.000,5825872384.000,32.323,32.478,nan,nan,30,0
shasum,0,1.000,0.092,5642513.067,nan,1,0,0,env,140,1.000,17.219,11267754.667,nan,1,0,5416918,eat-memory,20,1.000,67.190,93122048.000,nan,1,0,1085347312,64.000,167.550,5813127168.000,5848947712.000,32.435,32.575,nan,nan,30,0
shasum,0,1.000,0.085,5673984.000,nan,1,0,0,env,140,1.000,18.524,11211093.333,nan,2,0,5290323,eat-memory,20,1.000,72.735,3921920.000,nan,2,0,1082928746,65.200,174.067,5801584640.000,5830135296.000,32.384,32.496,nan,nan,40,0
shasum,0,1.000,0.087,5734912.000,nan,1,0,0,env,140,1.000,13.808,11010901.333,nan,1,0,5654994,eat-memory,40,1.000,128.469,142463146.667,nan,1,0,1084769288,58.467,205.183,5739079680.000,5824705536.000,32.131,32.471,nan,nan,75,0
shasum,0,1.000,0.077,5829632.000,nan,1,0,0,env,140,1.000,15.154,11307008.000,nan,2,0,6044941,eat-memory,40,1.000,140.259,2908160.000,nan,2,0,1087442393,64.200,227.150,5793021952.000,5862448640.000,32.351,32.625,nan,nan,40,0
shasum,0,1.000,0.101,5757561.905,nan,1,0,0,env,140,1.000,14.150,11121664.000,nan,1,0,6142204,eat-memory,40,1.000,125.202,135872853.333,nan,1,0,1086716436,65.400,209.167,5818118144.000,5891600384.000,32.449,32.740,nan,nan,60,0
shasum,0,1.000,0.072,5694805.333,nan,1,0,0,env,140,1.000,13.151,11245226.667,nan,2,0,8153917,eat-memory,60,1.000,207.681,203640832.000,nan,2,0,1113464645,59.733,279.617,5818707968.000,5943538688.000,32.454,32.949,nan,nan,40,0
shasum,0,1.000,0.088,5732010.667,nan,1,0,0,env,140,1.000,12.299,11251541.333,nan,1,0,8579330,eat-memory,60,1.000,198.462,208489130.667,nan,1,0,1118150500,63.600,269.367,5819074560.000,5928178176.000,32.461,32.892,nan,nan,30,0
shasum,0,1.000,0.076,5765973.333,nan,1,0,0,env,140,1.000,13.782,11219797.333,nan,2,0,8887931,eat-memory,60,1.000,220.773,205773312.000,nan,2,0,1127200343,63.400,294.533,5794301952.000,5907501056.000,32.359,32.808,nan,nan,40,0
shasum,0,1.000,0.065,5599505.067,nan,1,0,0,env,140,1.000,13.371,11181397.333,nan,2,0,9716327,eat-memory,80,0.499,269.836,279815645.867,nan,1,1,7052555326,63.800,353.387,5801873408.000,6009423872.000,32.394,33.216,nan,nan,30,1
shasum,0,1.000,0.071,5679104.000,nan,1,0,0,env,140,1.000,13.464,11221811.200,nan,3,0,9478036,eat-memory,80,0.582,290.967,307956804.267,nan,1,1,6312421952,60.867,371.827,5975517184.000,6151502643.200,33.083,33.780,nan,nan,30,1
shasum,0,1.000,0.068,5762662.400,nan,1,0,0,env,140,1.000,13.101,11301683.200,nan,2,0,9581630,eat-memory,80,0.551,302.671,332680260.267,nan,1,1,6723756953,64.200,357.187,5991522304.000,6147983769.600,33.149,33.769,nan,nan,20,1
shasum,0,1.000,0.090,5762252.800,nan,1,0,0,env,160,1.000,23.228,11528874.667,nan,2,0,5386236,eat-memory,0,1.000,0.088,79732736.000,nan,1,0,0,63.667,129.250,5982943232.000,5958289408.000,33.116,33.017,nan,nan,30,0
shasum,0,1.000,0.094,5821781.333,nan,1,0,0,env,160,1.000,24.406,11435861.333,nan,2,0,5674401,eat-memory,0,1.000,1.334,71746218.667,nan,1,0,0,59.200,124.684,5901748224.000,5875150848.000,32.793,32.686,nan,nan,45,0
shasum,0,1.000,0.099,5817275.733,nan,1,0,0,env,160,1.000,23.078,11562496.000,nan,2,0,5422833,eat-memory,0,1.000,0.095,54820864.000,nan,1,0,0,58.267,118.917,5818765312.000,5822626304.000,32.464,32.479,nan,nan,30,0
shasum,0,1.000,0.084,5809639.619,nan,1,0,0,env,160,1.000,18.188,11578368.000,nan,1,0,5372624,eat-memory,20,1.000,66.915,103352783.238,nan,1,0,1087565308,59.600,165.803,5835558912.000,5877832192.000,32.531,32.698,nan,nan,30,0
shasum,0,1.000,0.081,5886464.000,nan,1,0,0,env,160,1.000,20.062,11494058.667,nan,2,0,5282768,eat-memory,20,1.000,73.324,94247424.000,nan,2,0,1085811876,61.267,178.417,5817346048.000,5846811136.000,32.460,32.576,nan,nan,40,0
shasum,0,1.000,0.089,5791744.000,nan,1,0,0,env,160,1.000,18.006,3981312.000,nan,1,0,5115918,eat-memory,20,1.000,65.966,88555520.000,nan,1,0,1084982558,58.133,162.400,5797791744.000,5840872448.000,32.378,32.550,nan,nan,75,0
shasum,0,1.000,0.073,5763072.000,nan,1,0,0,env,160,1.000,17.325,11425792.000,nan,2,0,6282931,eat-memory,40,1.000,142.500,147920213.333,nan,2,0,1090983018,60.800,232.550,5849911296.000,5920053760.000,32.590,32.868,nan,nan,40,0
shasum,0,1.000,0.079,5783552.000,nan,1,0,0,env,160,1.000,16.079,11617109.333,nan,1,0,6133249,eat-memory,40,1.000,131.170,149460480.000,nan,1,0,1091348651,58.600,214.467,5814620160.000,5894562816.000,32.447,32.764,nan,nan,75,0
shasum,0,1.000,0.077,5669717.333,nan,1,0,0,env,160,1.000,17.918,11463850.667,nan,2,0,6561386,eat-memory,40,1.000,145.399,147985578.667,nan,2,0,1094864654,61.800,237.000,5820200960.000,5903502848.000,32.475,32.800,nan,nan,40,0
shasum,0,1.000,0.084,5782332.952,nan,1,0,0,env,160,1.000,13.156,11594752.000,nan,1,0,8741256,eat-memory,60,1.000,193.690,192829610.667,nan,1,0,1130938909,56.733,347.900,5829617664.000,5992456704.000,32.474,33.120,nan,nan,75,0
shasum,0,1.000,0.079,5807786.667,nan,1,0,0,env,160,1.000,14.837,3950933.333,nan,2,0,8791608,eat-memory,60,1.000,209.337,2969600.000,nan,2,0,1139181233,65.067,287.233,5866926080.000,5979498496.000,32.627,33.073,nan,nan,40,0
shasum,0,1.000,0.084,5746688.000,nan,1,0,0,env,160,1.000,13.427,11305813.333,nan,1,0,8195561,eat-memory,60,1.000,190.265,203671210.667,nan,1,0,1113173404,65.267,264.833,5856512000.000,5951185408.000,32.584,32.959,nan,nan,60,0
shasum,0,1.000,0.074,5855505.067,nan,1,0,0,env,160,1.000,15.209,11360938.667,nan,3,0,9395472,eat-memory,80,0.479,282.272,285830621.867,nan,1,1,7272175421,58.400,365.467,5827573760.000,6043147059.200,32.473,33.328,nan,nan,40,1
shasum,0,1.000,0.066,5875541.333,nan,1,0,0,env,160,1.000,12.534,11640661.333,nan,2,0,9574843,eat-memory,80,0.604,253.262,305645056.000,nan,1,1,5777790365,61.867,287.017,6035290112.000,6170135552.000,33.305,33.840,nan,nan,20,1
shasum,0,1.000,0.067,5824293.547,nan,1,0,0,env,160,1.000,13.206,11442722.133,nan,3,0,9068368,eat-memory,80,0.497,327.909,3620864.000,nan,2,1,6926825132,62.267,379.013,6049216512.000,6219871027.200,33.357,34.035,nan,nan,15,1
shasum,0,1.000,0.084,5789013.333,nan,1,0,0,env,180,1.000,25.276,11484672.000,nan,2,0,5112841,eat-memory,0,1.000,25.899,3764224.000,nan,1,0,0,60.333,128.350,6077880320.000,6053535232.000,33.470,33.373,nan,nan,20,0
shasum,0,1.000,0.115,5880320.000,nan,1,0,0,env,180,1.000,24.360,11362816.000,nan,2,0,5053544,eat-memory,0,1.000,0.127,78926336.000,nan,1,0,0,62.733,126.167,5939716096.000,5896309760.000,32.918,32.745,nan,nan,30,0
shasum,0,1.000,0.086,5946880.000,nan,1,0,0,env,180,1.000,23.104,11578880.000,nan,1,0,5042796,eat-memory,0,1.000,0.121,55674470.400,nan,1,0,0,61.800,120.783,5817942016.000,5821294080.000,32.437,32.449,nan,nan,30,0
shasum,0,1.000,0.089,5930715.429,nan,1,0,0,env,180,1.000,21.741,11472983.771,nan,2,0,4914311,eat-memory,20,1.000,73.622,108435187.810,nan,2,0,1083953962,64.867,184.617,5816449024.000,5861773824.000,32.430,32.610,nan,nan,25,0
shasum,0,1.000,0.083,5861376.000,nan,1,0,0,env,180,1.000,20.078,11598336.000,nan,2,0,4930005,eat-memory,20,1.000,68.037,3544860.444,nan,1,0,1084726481,62.600,174.767,5833877504.000,5877244416.000,32.503,32.674,nan,nan,30,0
shasum,0,1.000,0.075,5820416.000,nan,1,0,0,env,180,1.000,21.710,11518000.762,nan,2,0,5009241,eat-memory,20,1.000,63.248,91068757.333,nan,2,0,1084309776,58.133,181.883,5757722624.000,5801055232.000,32.196,32.368,nan,nan,70,0
shasum,0,1.000,0.082,5855914.667,nan,1,0,0,env,180,1.000,17.595,11567445.333,nan,2,0,5949231,eat-memory,40,1.000,136.158,148753237.333,nan,1,0,1090166153,64.133,227.167,5796153344.000,5873448448.000,32.357,32.663,nan,nan,30,0
shasum,0,1.000,0.076,5890048.000,nan,1,0,0,env,180,1.000,17.010,11404970.667,nan,2,0,6332074,eat-memory,40,1.000,138.247,3784448.000,nan,2,0,1093207798,64.733,245.683,5837987840.000,5915748864.000,32.528,32.835,nan,nan,25,0
shasum,0,1.000,0.084,5890389.333,nan,1,0,0,env,180,1.000,17.294,11518122.667,nan,2,0,6137084,eat-memory,40,1.000,136.586,149483178.667,nan,2,0,1091569322,62.067,230.333,5830828032.000,5908947456.000,32.496,32.805,nan,nan,30,0
shasum,0,1.000,0.077,5767168.000,nan,1,0,0,env,180,1.000,14.465,11570688.000,nan,1,0,8478318,eat-memory,60,1.000,204.329,218020693.333,nan,1,0,1139816603,64.000,274.183,5849602048.000,5968159232.000,32.574,33.042,nan,nan,30,0
shasum,0,1.000,0.081,5806080.000,nan,1,0,0,env,180,1.000,15.977,11614037.333,nan,2,0,8526967,eat-memory,60,1.000,211.737,3477504.000,nan,2,0,1128460067,59.067,288.983,5847132160.000,5968518144.000,32.559,33.040,nan,nan,40,0
shasum,0,1.000,0.077,5844992.000,nan,1,0,0,env,180,1.000,14.448,11540992.000,nan,2,0,8129445,eat-memory,60,1.000,199.570,4051854.222,nan,1,0,1135335167,63.533,274.833,5870952448.000,5991051776.000,32.658,33.133,nan,nan,30,0
shasum,0,1.000,0.062,5932061.257,nan,1,0,0,env,180,1.000,15.200,11710815.086,nan,3,0,9387249,eat-memory,80,0.547,276.774,274076876.800,nan,2,1,6465563181,58.133,373.413,5851107328.000,6061798604.800,32.573,33.411,nan,nan,70,1
shasum,0,1.000,0.072,5972787.200,nan,1,0,0,env,180,1.000,16.384,11580620.800,nan,3,0,9767925,eat-memory,80,0.447,294.973,334935927.467,nan,1,1,7649172192,63.800,363.347,6044844032.000,6217015705.600,33.355,34.038,nan,nan,20,1
shasum,0,1.000,0.066,5879398.400,nan,1,0,0,env,180,1.000,16.010,11573185.585,nan,3,0,9606365,eat-memory,80,0.407,259.554,3276800.000,nan,1,1,7965613342,63.933,378.053,6083534848.000,6257814323.200,33.510,34.199,nan,nan,30,1
shasum,0,1.000,0.087,5925546.667,nan,1,0,0,env,200,1.000,25.478,11888810.667,nan,2,0,5004928,eat-memory,0,1.000,31.455,3524608.000,nan,1,0,0,62.733,129.567,6079465472.000,6040002560.000,33.496,33.339,nan,nan,20,0
shasum,0,1.000,0.084,5971968.000,nan,1,0,0,env,200,1.000,26.385,11577929.143,nan,1,0,4880179,eat-memory,0,1.000,0.176,80185344.000,nan,1,0,0,63.333,123.133,5973667840.000,5951697920.000,33.070,32.980,nan,nan,30,0
shasum,0,1.000,0.103,5911015.619,nan,1,0,0,env,200,1.000,26.868,4123306.667,nan,2,0,4919116,eat-memory,0,1.000,0.090,60268544.000,nan,1,0,0,62.133,133.567,5887911936.000,5880075776.000,32.725,32.693,nan,nan,40,0
shasum,0,1.000,0.081,5898922.667,nan,1,0,0,env,200,1.000,22.715,11582805.333,nan,2,0,5023389,eat-memory,20,1.000,70.416,110473557.333,nan,1,0,1086193056,61.667,182.083,5884524544.000,5918687744.000,32.712,32.847,nan,nan,30,0
shasum,0,1.000,0.090,5878257.371,nan,1,0,0,env,200,1.000,20.758,11576149.333,nan,1,0,5136897,eat-memory,20,1.000,64.990,96383146.667,nan,1,0,1088696558,64.400,176.883,5811224576.000,5841785856.000,32.429,32.548,nan,nan,30,0
shasum,0,1.000,0.076,5913258.667,nan,1,0,0,env,200,1.000,22.708,11585706.667,nan,2,0,5061386,eat-memory,20,1.000,71.657,95469226.667,nan,2,0,1088805578,60.667,183.367,5792000000.000,5825350144.000,32.345,32.477,nan,nan,40,0
shasum,0,1.000,0.076,5747712.000,nan,1,0,0,env,200,1.000,17.951,11498008.381,nan,1,0,5758075,eat-memory,40,1.000,126.978,149232640.000,nan,1,0,1090104587,63.067,216.617,5782624256.000,5866482688.000,32.307,32.639,nan,nan,60,0
shasum,0,1.000,0.086,5850282.667,nan,1,0,0,env,200,1.000,19.026,11590314.667,nan,2,0,5879581,eat-memory,40,1.000,141.269,149054634.667,nan,2,0,1091185805,63.733,235.083,5858904064.000,5929412608.000,32.612,32.892,nan,nan,40,0
shasum,0,1.000,0.083,5867008.000,nan,1,0,0,env,200,1.000,18.068,11660800.000,nan,2,0,5878673,eat-memory,40,1.000,128.741,150520320.000,nan,1,0,1090965276,60.400,219.850,5843345408.000,5928966656.000,32.548,32.888,nan,nan,75,0
shasum,0,1.000,0.083,5966848.000,nan,1,0,0,env,200,1.000,17.157,11576832.000,nan,2,0,8744955,eat-memory,60,1.000,214.786,206344874.667,nan,2,0,1184866810,60.733,295.050,5894281216.000,6024894976.000,32.752,33.271,nan,nan,70,0
shasum,0,1.000,0.084,5816320.000,nan,1,0,0,env,200,1.000,15.445,11717973.333,nan,1,0,9001085,eat-memory,60,1.000,198.756,177847808.000,nan,1,0,1178395574,65.000,276.717,5940752384.000,6056316928.000,32.945,33.402,nan,nan,30,0
shasum,0,1.000,0.080,5820245.333,nan,1,0,0,env,200,1.000,17.403,11580416.000,nan,2,0,8849206,eat-memory,60,1.000,218.039,213277184.000,nan,2,0,1178566753,60.200,299.883,5937831936.000,6057788928.000,32.930,33.406,nan,nan,40,0
shasum,0,1.000,0.067,5849088.000,nan,1,0,0,env,200,1.000,17.047,11630182.400,nan,2,0,9188454,eat-memory,80,0.417,265.909,288738099.200,nan,1,1,7908625354,63.933,355.760,5951217664.000,6169368166.400,32.987,33.852,nan,nan,30,1
shasum,0,1.000,0.083,5877135.848,nan,1,0,0,env,200,1.000,17.876,11712866.987,nan,3,0,9592159,eat-memory,80,0.415,285.205,305404450.133,nan,1,1,7904495234,63.400,374.707,6074447872.000,6247707443.200,33.476,34.163,nan,nan,30,1
shasum,0,1.000,0.076,5914897.067,nan,1,0,0,env,200,1.000,17.922,11584716.800,nan,2,0,9591404,eat-memory,80,0.388,291.141,326585002.667,nan,1,1,8522252204,65.467,356.667,6111522816.000,6247553433.600,33.629,34.168,nan,nan,20,1
shasum,20,1.000,4.298,8049834.667,nan,2,0,7663437,env,0,1.000,0.143,11472896.000,nan,1,0,0,eat-memory,0,1.000,0.102,86476117.333,nan,1,0,0,63.133,78.017,6076444672.000,6066778624.000,33.488,33.449,nan,nan,30,0
shasum,20,1.000,4.342,10539520.000,nan,2,0,8569522,env,0,1.000,0.126,11270144.000,nan,1,0,0,eat-memory,0,1.000,0.772,84925781.333,nan,1,0,0,61.667,78.450,6054959104.000,6011746304.000,33.403,33.231,nan,nan,30,0
shasum,20,1.000,4.148,10596083.810,nan,1,0,8206529,env,0,1.000,0.104,10256384.000,nan,1,0,0,eat-memory,0,1.000,0.100,59211776.000,nan,1,0,0,62.133,73.583,5840414720.000,5846216192.000,32.552,32.574,nan,nan,30,0
shasum,20,1.000,3.692,10567372.800,nan,2,0,8402085,env,0,1.000,0.090,10190848.000,nan,1,0,0,eat-memory,20,1.000,68.315,107937553.067,nan,2,0,1081002931,62.867,149.183,5867800576.000,5906335744.000,32.660,32.814,nan,nan,25,0
shasum,20,1.000,3.604,10540544.000,nan,1,0,7069564,env,0,1.000,0.091,8945664.000,nan,1,0,0,eat-memory,20,1.000,70.320,96675498.667,nan,1,0,1080876480,62.267,139.000,5859325952.000,5894823424.000,32.630,32.768,nan,nan,45,0
shasum,20,1.000,4.125,10415786.667,nan,2,0,7756607,env,0,1.000,0.117,8785646.933,nan,1,0,0,eat-memory,20,1.000,76.286,3432448.000,nan,2,0,1079709551,60.200,147.567,5906157568.000,5945415680.000,32.814,32.971,nan,nan,40,0
shasum,20,1.000,2.995,10428074.667,nan,1,0,7129658,env,0,1.000,0.091,8745472.000,nan,1,0,0,eat-memory,40,1.000,134.553,150406314.667,nan,1,0,1079385544,62.933,194.050,5913880576.000,5981720064.000,32.847,33.115,nan,nan,45,0
shasum,20,1.000,2.401,3358720.000,nan,2,0,7369772,env,0,1.000,0.088,8593408.000,nan,1,0,0,eat-memory,40,1.000,130.292,3964928.000,nan,2,0,1080406841,62.267,208.917,5899540480.000,5975290368.000,32.790,33.091,nan,nan,40,0
shasum,20,1.000,2.859,6300262.400,nan,1,0,7872098,env,0,1.000,0.087,8622762.667,nan,1,0,0,eat-memory,40,1.000,137.454,149273770.667,nan,1,0,1083272549,61.867,210.967,5946793984.000,5997534208.000,32.979,33.179,nan,nan,45,0
shasum,20,1.000,2.238,10460637.867,nan,2,0,8340248,env,0,1.000,0.067,8644164.267,nan,1,0,0,eat-memory,60,1.000,205.497,193839347.810,nan,2,0,1084770538,59.000,264.350,5791684608.000,5916215808.000,32.333,32.827,nan,nan,40,0
shasum,20,1.000,2.293,10488320.000,nan,1,0,8717855,env,0,1.000,0.081,8645973.333,nan,1,0,0,eat-memory,60,1.000,196.585,203466922.667,nan,1,0,1082836468,58.800,241.950,5750439936.000,5867081728.000,32.167,32.630,nan,nan,60,0
shasum,20,1.000,2.460,10579407.238,nan,2,0,8303833,env,0,1.000,0.090,8702259.200,nan,1,0,0,eat-memory,60,1.000,183.460,3864576.000,nan,2,0,1086167225,59.400,261.633,5791133696.000,5904695296.000,32.333,32.783,nan,nan,40,0
shasum,20,1.000,2.132,10455040.000,nan,2,0,10391804,env,0,1.000,0.075,8667136.000,nan,1,0,0,eat-memory,80,1.000,252.155,259895637.333,nan,1,0,2547368240,65.333,299.600,5839136768.000,6001207296.000,32.530,33.169,nan,nan,30,0
shasum,20,1.000,2.111,10355541.333,nan,2,0,10214360,env,0,1.000,0.095,8662528.000,nan,1,0,0,eat-memory,80,1.000,257.807,267423573.333,nan,2,0,1995469310,65.000,305.350,5873827840.000,6010793472.000,32.665,33.207,nan,nan,40,0
shasum,20,1.000,2.237,10476202.667,nan,2,0,10217170,env,0,1.000,0.075,8656213.333,nan,1,0,0,eat-memory,80,1.000,271.723,279165269.333,nan,2,0,2173855738,62.067,313.133,5896763392.000,6036311552.000,32.757,33.310,nan,nan,25,0
shasum,20,1.000,2.362,10449742.507,nan,2,0,10894606,env,0,1.000,0.070,8609889.524,nan,1,0,0,eat-memory,100,0.358,309.569,295048822.004,nan,1,1,9496612945,65.067,377.840,5893810176.000,6133880422.400,32.744,33.698,nan,nan,25,1
shasum,20,1.000,2.198,10597990.400,nan,3,0,10387390,env,0,1.000,0.072,8614707.200,nan,1,0,0,eat-memory,100,0.381,310.578,344579549.867,nan,1,1,9344413865,58.867,361.013,5992970240.000,6197684633.600,33.139,33.952,nan,nan,45,1
shasum,20,1.000,2.095,10715955.200,nan,2,0,10259485,env,0,1.000,0.071,8737587.200,nan,1,0,0,eat-memory,100,0.375,298.405,339600998.400,nan,1,1,9010381673,65.467,347.987,6042865664.000,6226509824.000,33.339,34.066,nan,nan,60,1
shasum,20,1.000,4.333,10490226.590,nan,2,0,7468752,env,20,1.000,4.174,9849924.267,nan,2,0,7265202,eat-memory,0,1.000,15.427,112076629.333,nan,1,0,0,60.867,90.033,6035374080.000,6042542080.000,33.313,33.341,nan,nan,25,0
shasum,20,1.000,4.580,10644992.000,nan,2,0,7608678,env,20,1.000,4.357,3203072.000,nan,2,0,6869053,eat-memory,0,1.000,1.099,90985130.667,nan,1,0,0,65.267,93.283,5978089472.000,5933806080.000,33.086,32.908,nan,nan,30,0
shasum,20,1.000,4.443,10508458.667,nan,2,0,8133737,env,20,1.000,3.880,3629704.533,nan,2,0,6787255,eat-memory,0,1.000,0.103,67321856.000,nan,1,0,0,64.800,90.600,5884710912.000,5870461440.000,32.717,32.660,nan,nan,30,0
shasum,20,1.000,3.518,10621781.333,nan,1,0,7003792,env,20,1.000,3.320,11640490.667,nan,1,0,7101273,eat-memory,20,1.000,68.832,117438805.333,nan,1,0,1081899827,64.333,145.250,5889200128.000,5918510592.000,32.737,32.852,nan,nan,30,0
shasum,20,1.000,3.751,10470400.000,nan,2,0,7249201,env,20,1.000,3.586,11553792.000,nan,2,0,6819052,eat-memory,20,1.000,76.686,96856405.333,nan,2,0,1082777656,64.867,156.267,5824145408.000,5854526976.000,32.477,32.596,nan,nan,40,0
shasum,20,1.000,3.327,10562901.333,nan,1,0,7520799,env,20,1.000,3.489,11488085.333,nan,1,0,6670125,eat-memory,20,1.000,68.099,88130730.667,nan,1,0,1081739294,64.133,146.900,5859020800.000,5883786752.000,32.622,32.718,nan,nan,30,0
shasum,20,1.000,3.275,10441557.333,nan,2,0,7871601,env,20,1.000,2.794,3537510.400,nan,2,0,7520068,eat-memory,40,1.000,146.032,148909056.000,nan,2,0,1083272236,62.667,210.350,5862006784.000,5941154816.000,32.631,32.943,nan,nan,40,0
